source,run,condition,noise,agent_1,agent_2,agent_3,agent_4,agent_5,agent_6,agent_7,agent_8,first,last,gap,average,total,aggregate_welfare,gap_normalized,gini
simulation,18,,0.0001,24,37,51,75,101,64,59,90,24,101,77.0,62.625,501,-1.4155844155844155,0.2727272727272727,0.21981037924151692
simulation,19,,0.0001,27,34,41,52,67,107,78,87,27,107,80.0,61.625,493,-1.3116883116883118,0.3116883116883117,0.2411257606490873
simulation,20,,0.0001,32,43,26,60,89,70,75,106,26,106,80.0,62.625,501,-1.4155844155844155,0.3116883116883117,0.23727544910179632
simulation,21,,0.0001,29,42,70,61,52,85,97,109,29,109,80.0,68.125,545,-1.9870129870129871,0.3116883116883117,0.21628440366972468
simulation,22,,0.0001,23,30,81,47,90,54,109,61,23,109,86.0,61.875,495,-1.3376623376623376,0.38961038961038963,0.25530303030303036
simulation,23,,0.0001,21,35,46,108,66,73,88,95,21,108,87.0,66.5,532,-1.8181818181818181,0.4025974025974026,0.24483082706766912
simulation,24,,0.0001,28,44,31,79,66,87,53,104,28,104,76.0,61.5,492,-1.2987012987012987,0.2597402597402597,0.2362804878048781
simulation,25,,0.0001,27,36,49,99,110,90,72,64,27,110,83.0,68.375,547,-2.012987012987013,0.35064935064935066,0.23468921389396713
simulation,26,,0.0001,31,34,53,81,63,90,75,110,31,110,79.0,67.125,537,-1.8831168831168832,0.2987012987012987,0.21624767225325892
simulation,27,,0.0001,33,38,44,91,61,84,74,105,33,105,72.0,66.25,530,-1.7922077922077921,0.2077922077922078,0.2127358490566038
simulation,28,,0.0001,25,43,51,70,87,56,112,95,25,112,87.0,67.375,539,-1.9090909090909092,0.4025974025974026,0.22982374768089064
simulation,29,,0.0001,33,43,49,84,70,115,60,95,33,115,82.0,68.625,549,-2.038961038961039,0.33766233766233766,0.21607468123861562
simulation,30,,0.0001,27,42,103,52,73,64,57,90,27,103,76.0,63.5,508,-1.5064935064935066,0.2597402597402597,0.2071850393700787
simulation,31,,0.0001,26,35,41,55,80,99,65,92,26,99,73.0,61.625,493,-1.3116883116883118,0.22077922077922077,0.23402636916835706
simulation,32,,0.0001,30,45,38,54,100,101,72,79,30,101,71.0,64.875,519,-1.6493506493506493,0.19480519480519481,0.22326589595375723
simulation,33,,0.0001,31,44,64,84,98,66,108,115,31,115,84.0,76.25,610,-2.831168831168831,0.36363636363636365,0.21065573770491808
simulation,34,,0.0001,28,37,43,64,53,80,86,111,28,111,83.0,62.75,502,-1.4285714285714286,0.35064935064935066,0.2360557768924303
simulation,35,,0.0001,25,34,56,48,109,96,72,77,25,109,84.0,64.625,517,-1.6233766233766234,0.36363636363636365,0.24202127659574457
simulation,36,,0.0001,46,37,62,51,73,88,106,96,37,106,69.0,69.875,559,-2.168831168831169,0.16883116883116883,0.1911896243291593
simulation,37,,0.0001,25,33,57,109,49,83,70,94,25,109,84.0,65.0,520,-1.6623376623376624,0.36363636363636365,0.24230769230769234
simulation,38,,0.0001,45,39,59,50,75,87,107,102,39,107,68.0,70.5,564,-2.2337662337662336,0.15584415584415584,0.19680851063829796
simulation,39,,0.0001,26,63,103,112,92,48,75,80,26,112,86.0,74.875,599,-2.688311688311688,0.38961038961038963,0.202212020033389
simulation,40,,0.0001,31,40,49,54,97,65,78,86,31,97,66.0,62.5,500,-1.4025974025974026,0.12987012987012986,0.1975
simulation,41,,0.0001,21,30,38,49,75,65,95,88,21,95,74.0,57.625,461,-0.8961038961038961,0.23376623376623376,0.253524945770065
simulation,42,,0.0001,25,32,56,69,118,83,108,105,25,118,93.0,74.5,596,-2.6493506493506493,0.4805194805194805,0.25
simulation,43,,0.0001,25,35,41,105,79,54,64,93,25,105,80.0,62.0,496,-1.3506493506493507,0.3116883116883117,0.24546370967741926
simulation,44,,0.0001,30,77,32,58,66,89,52,99,30,99,69.0,62.875,503,-1.4415584415584415,0.16883116883116883,0.21148111332007957
simulation,45,,0.0001,38,70,45,102,59,122,87,115,38,122,84.0,79.75,638,-3.1948051948051948,0.36363636363636365,0.21238244514106586
simulation,46,,0.0001,41,59,49,64,86,109,75,127,41,127,86.0,76.25,610,-2.831168831168831,0.38961038961038963,0.20368852459016384
simulation,47,,0.0001,26,30,41,108,57,95,82,101,26,108,82.0,67.5,540,-1.922077922077922,0.33766233766233766,0.2583333333333333
simulation,48,,0.0001,25,35,45,55,103,82,91,68,25,103,78.0,63.0,504,-1.4545454545454546,0.2857142857142857,0.2356150793650793
simulation,49,,0.0001,30,37,90,81,46,56,110,72,30,110,80.0,65.25,522,-1.6883116883116882,0.3116883116883117,0.2265325670498084
simulation,50,,0.0001,28,40,52,58,88,94,99,72,28,99,71.0,66.375,531,-1.8051948051948052,0.19480519480519481,0.20927495291902076
experimental,,line,,21,29,37,45,53,61,69,77,21,77,56.0,49.0,392,0.0,0.0,0.2142857142857142
experimental,,1cut,,21,29,45,53,61,69,37,77,21,77,56.0,49.0,392,0.0,0.0,0.2142857142857142
