source,run,condition,noise,agent_1,agent_2,agent_3,agent_4,agent_5,agent_6,agent_7,agent_8,first,last,gap,average,total,aggregate_welfare,gap_normalized,gini
simulation,30,,0.0001,34,56,182,81,238,211,105,136,34,238,204.0,130.375,1043,-4.7075471698113205,1.2169811320754718,0.30405081495685526
simulation,31,,0.0001,41,63,202,227,140,85,149,176,41,227,186.0,135.375,1083,-5.084905660377358,1.0471698113207548,0.26304247460757146
simulation,32,,0.0001,34,88,150,175,80,198,225,116,34,225,191.0,133.25,1066,-4.9245283018867925,1.0943396226415094,0.2605534709193247
simulation,33,,0.0001,30,56,105,80,154,129,175,210,30,210,180.0,117.375,939,-3.7264150943396226,0.9905660377358491,0.27968583599574015
simulation,34,,0.0001,30,66,227,166,141,192,115,99,30,227,197.0,129.5,1036,-4.6415094339622645,1.150943396226415,0.26978764478764483
simulation,35,,0.0001,36,57,205,82,171,177,365,105,36,365,329.0,149.75,1198,-6.169811320754717,2.3962264150943398,0.3541318864774625
simulation,36,,0.0001,30,94,63,129,154,233,216,200,30,233,203.0,139.875,1119,-5.4245283018867925,1.2075471698113207,0.2825067024128687
simulation,37,,0.0001,30,50,147,74,121,96,179,223,30,223,193.0,115.0,920,-3.547169811320755,1.1132075471698113,0.30434782608695654
simulation,38,,0.0001,31,112,54,374,136,334,232,163,31,374,343.0,179.5,1436,-8.415094339622641,2.5283018867924527,0.36455431754874645
simulation,39,,0.0001,30,60,182,80,106,204,133,158,30,204,174.0,119.125,953,-3.858490566037736,0.9339622641509434,0.2740031479538301
simulation,40,,0.0001,34,194,50,100,124,75,170,146,34,194,160.0,111.625,893,-3.292452830188679,0.8018867924528302,0.27393617021276606
simulation,41,,0.0001,69,62,144,227,97,181,123,194,62,227,165.0,137.125,1097,-5.216981132075472,0.8490566037735849,0.23393345487693717
simulation,42,,0.0001,34,111,54,173,145,121,199,80,34,199,165.0,114.625,917,-3.518867924528302,0.8490566037735849,0.26649400218102515
simulation,43,,0.0001,30,60,106,68,185,157,149,211,30,211,181.0,120.75,966,-3.981132075471698,1.0,0.28493788819875787
simulation,44,,0.0001,30,52,241,73,267,295,345,317,30,345,315.0,202.5,1620,-10.150943396226415,2.2641509433962264,0.3257716049382715
simulation,45,,0.0001,30,108,129,60,149,198,227,173,30,227,197.0,134.25,1074,-5.0,1.150943396226415,0.2658286778398511
simulation,46,,0.0001,92,114,141,241,165,81,191,214,81,241,160.0,154.875,1239,-6.556603773584905,0.8018867924528302,0.20026230831315583
simulation,47,,0.0001,32,52,200,77,131,182,224,101,32,224,192.0,124.875,999,-4.2924528301886795,1.1037735849056605,0.30392892892892887
simulation,48,,0.0001,30,63,199,141,87,165,113,236,30,236,206.0,129.25,1034,-4.622641509433962,1.2358490566037736,0.2882011605415862
simulation,49,,0.0001,30,77,152,58,124,102,180,211,30,211,181.0,116.75,934,-3.6792452830188678,1.0,0.28426124197002145
simulation,50,,0.0001,30,125,150,103,54,197,177,76,30,197,167.0,114.0,912,-3.4716981132075473,0.8679245283018868,0.2779605263157894
experimental,,line,,34,31,57,54,81,78,106,103,31,106,75.0,68.0,544,0.0,0.0,0.22334558823529416
experimental,,1cut,,37,36,61,58,35,85,82,105,35,105,70.0,62.375,499,0.42452830188679247,-0.04716981132075472,0.21868737474949906
experimental,,1cut_bad,,45,44,69,66,93,43,90,113,43,113,70.0,70.375,563,-0.1792452830188679,-0.04716981132075472,0.19382770870337485
