source,run,condition,noise,agent_1,agent_2,agent_3,agent_4,agent_5,agent_6,agent_7,agent_8,first,last,gap,average,total,aggregate_welfare,gap_normalized,gini
simulation,37,,0.0001,15,20,22,22,33,31,23,29,15,33,18.0,24.375,195,0.8604651162790697,-0.23255813953488372,0.1301282051282051
simulation,38,,0.0001,15,19,21,22,27,33,31,32,15,33,18.0,25.0,200,0.7441860465116279,-0.23255813953488372,0.1412500000000001
simulation,39,,0.0001,15,20,24,23,28,26,33,29,15,33,18.0,24.75,198,0.7906976744186046,-0.23255813953488372,0.11868686868686873
simulation,40,,0.0001,14,19,19,24,27,31,36,32,14,36,22.0,25.25,202,0.6976744186046512,-0.13953488372093023,0.15965346534653468
simulation,41,,0.0001,15,19,19,26,30,26,35,31,15,35,20.0,25.125,201,0.7209302325581395,-0.18604651162790697,0.14490049751243772
simulation,42,,0.0001,14,19,22,28,33,27,32,37,14,37,23.0,26.5,212,0.46511627906976744,-0.11627906976744186,0.15448113207547176
simulation,43,,0.0001,15,19,23,20,34,33,25,38,15,38,23.0,25.875,207,0.5813953488372093,-0.11627906976744186,0.16727053140096615
simulation,44,,0.0001,14,19,19,22,26,30,24,31,14,31,17.0,23.125,185,1.0930232558139534,-0.2558139534883721,0.13310810810810803
simulation,45,,0.0001,16,21,22,25,35,28,34,32,16,35,19.0,26.625,213,0.4418604651162791,-0.20930232558139536,0.13556338028169024
simulation,46,,0.0001,15,19,23,19,24,37,34,31,15,37,22.0,25.25,202,0.6976744186046512,-0.13953488372093023,0.16460396039603964
simulation,47,,0.0001,14,22,19,22,24,23,39,29,14,39,25.0,24.0,192,0.9302325581395349,-0.06976744186046512,0.15104166666666674
simulation,48,,0.0001,14,19,23,23,21,34,27,34,14,34,20.0,24.375,195,0.8604651162790697,-0.18604651162790697,0.14935897435897427
simulation,49,,0.0001,18,22,20,26,20,31,29,31,18,31,13.0,24.625,197,0.813953488372093,-0.3488372093023256,0.11230964467005067
simulation,50,,0.0001,14,19,19,22,22,33,26,35,14,35,21.0,23.75,190,0.9767441860465116,-0.16279069767441862,0.15657894736842115
experimental,,line,,15,19,23,27,31,35,39,43,15,43,28.0,29.0,232,0.0,0.0,0.18103448275862077
experimental,,1cut,,15,19,23,27,31,35,24,39,15,39,24.0,26.625,213,0.4418604651162791,-0.09302325581395349,0.1613849765258215
