source,run,condition,noise,agent_1,agent_2,agent_3,agent_4,agent_5,agent_6,agent_7,agent_8,first,last,gap,average,total,aggregate_welfare,gap_normalized,gini
simulation,17,,0.0001,15,19,45,56,42,44,51,33,15,56,41.0,38.125,305,-1.1875,0.14583333333333334,0.19877049180327866
simulation,18,,0.0001,32,24,64,39,62,80,46,19,19,80,61.0,45.75,366,-2.4583333333333335,0.5625,0.24726775956284164
simulation,19,,0.0001,16,19,56,31,45,58,41,36,16,58,42.0,37.75,302,-1.125,0.16666666666666666,0.2177152317880795
simulation,20,,0.0001,56,27,41,66,58,31,38,36,27,66,39.0,44.125,353,-2.1875,0.10416666666666667,0.166784702549575
simulation,21,,0.0001,22,67,54,91,50,45,40,26,22,91,69.0,49.375,395,-3.0625,0.7291666666666666,0.23259493670886067
simulation,22,,0.0001,27,23,18,47,55,50,32,34,18,55,37.0,35.75,286,-0.7916666666666666,0.0625,0.19930069930069938
simulation,23,,0.0001,15,19,59,44,52,54,34,26,15,59,44.0,37.875,303,-1.1458333333333333,0.20833333333333334,0.2355610561056105
simulation,24,,0.0001,18,71,43,23,50,37,31,25,18,71,53.0,37.25,298,-1.0416666666666667,0.3958333333333333,0.23741610738255026
simulation,25,,0.0001,32,26,49,41,60,42,59,19,19,60,41.0,41.0,328,-1.6666666666666667,0.14583333333333334,0.19207317073170738
simulation,26,,0.0001,18,20,37,64,40,56,45,31,18,64,46.0,38.875,311,-1.3125,0.25,0.219855305466238
simulation,27,,0.0001,15,24,66,36,47,31,41,35,15,66,51.0,36.875,295,-0.9791666666666666,0.3541666666666667,0.21313559322033893
simulation,28,,0.0001,14,34,53,51,60,29,42,18,14,60,46.0,37.625,301,-1.1041666666666667,0.25,0.23712624584717612
simulation,29,,0.0001,37,25,70,56,90,40,57,19,19,90,71.0,49.25,394,-3.0416666666666665,0.7708333333333334,0.2531725888324874
simulation,30,,0.0001,26,21,51,34,69,60,40,17,17,69,52.0,39.75,318,-1.4583333333333333,0.375,0.2515723270440251
simulation,31,,0.0001,16,20,41,49,60,63,26,32,16,63,47.0,38.375,307,-1.2291666666666667,0.2708333333333333,0.24714983713355054
simulation,32,,0.0001,17,21,52,33,60,30,46,30,17,60,43.0,36.125,289,-0.8541666666666666,0.1875,0.21929065743944642
simulation,33,,0.0001,15,34,24,57,50,43,26,28,15,57,42.0,34.625,277,-0.6041666666666666,0.16666666666666666,0.21705776173285196
simulation,34,,0.0001,14,29,65,43,71,45,34,26,14,71,57.0,40.875,327,-1.6458333333333333,0.4791666666666667,0.24885321100917435
simulation,35,,0.0001,42,31,69,78,39,54,27,21,21,78,57.0,45.125,361,-2.3541666666666665,0.4791666666666667,0.23580332409972304
simulation,36,,0.0001,16,20,36,49,50,64,38,31,16,64,48.0,38.0,304,-1.1666666666666667,0.2916666666666667,0.22286184210526305
simulation,37,,0.0001,36,44,24,62,70,47,67,36,24,70,46.0,48.25,386,-2.875,0.25,0.18069948186528495
simulation,38,,0.0001,60,17,34,52,62,34,67,22,17,67,50.0,43.5,348,-2.0833333333333335,0.3333333333333333,0.23204022988505746
simulation,39,,0.0001,16,20,61,44,30,70,36,22,16,70,54.0,37.375,299,-1.0625,0.4166666666666667,0.2738294314381271
simulation,40,,0.0001,14,24,37,42,57,50,38,30,14,57,43.0,36.5,292,-0.9166666666666666,0.1875,0.20034246575342474
simulation,41,,0.0001,18,48,22,65,55,47,26,31,18,65,47.0,39.0,312,-1.3333333333333333,0.2708333333333333,0.23076923076923084
simulation,42,,0.0001,23,27,50,57,70,61,43,17,17,70,53.0,43.5,348,-2.0833333333333335,0.3958333333333333,0.23635057471264376
simulation,43,,0.0001,29,17,37,48,64,51,30,22,17,64,47.0,37.25,298,-1.0416666666666667,0.2708333333333333,0.22567114093959728
simulation,44,,0.0001,14,28,32,64,63,45,65,30,14,65,51.0,42.625,341,-1.9375,0.3541666666666667,0.2379032258064515
simulation,45,,0.0001,15,40,38,46,54,79,29,31,15,79,64.0,41.5,332,-1.75,0.625,0.23343373493975905
simulation,46,,0.0001,18,64,26,51,47,45,44,26,18,64,46.0,40.125,321,-1.5208333333333333,0.25,0.19898753894081
simulation,47,,0.0001,17,22,42,69,74,47,35,27,17,74,57.0,41.625,333,-1.7708333333333333,0.4791666666666667,0.26313813813813813
simulation,48,,0.0001,16,34,34,58,67,47,37,42,16,67,51.0,41.875,335,-1.8125,0.3541666666666667,0.19440298507462694
simulation,49,,0.0001,24,25,53,42,50,70,33,17,17,70,53.0,39.25,314,-1.375,0.3958333333333333,0.23885350318471343
simulation,50,,0.0001,66,17,37,36,75,48,39,24,17,75,58.0,42.75,342,-1.9583333333333333,0.5,0.23903508771929816
experimental,,line,,14,15,25,26,36,37,47,48,14,48,34.0,31.0,248,0.0,0.0,0.22379032258064524
experimental,,1cut,,14,15,27,28,38,39,49,17,14,49,35.0,28.375,227,0.4375,0.020833333333333332,0.23623348017621137
