source,run,condition,noise,agent_1,agent_2,agent_3,agent_4,agent_5,agent_6,agent_7,agent_8,first,last,gap,average,total,aggregate_welfare,gap_normalized,gini
simulation,41,,0.0001,56,44,39,105,66,119,80,92,39,119,80.0,75.125,601,-4.732142857142857,0.9285714285714286,0.20528286189683853
simulation,42,,0.0001,36,86,30,107,66,49,101,123,30,123,93.0,74.75,598,-4.678571428571429,1.1607142857142858,0.24707357859531776
simulation,43,,0.0001,64,58,30,110,93,42,120,77,30,120,90.0,74.25,594,-4.607142857142857,1.1071428571428572,0.22895622895622902
simulation,44,,0.0001,51,71,30,82,141,129,86,100,30,141,111.0,86.25,690,-6.321428571428571,1.4821428571428572,0.2278985507246376
simulation,45,,0.0001,44,55,38,85,98,123,68,105,38,123,85.0,77.0,616,-5.0,1.0178571428571428,0.21225649350649345
simulation,46,,0.0001,42,61,30,61,72,82,96,105,30,105,75.0,68.625,549,-3.8035714285714284,0.8392857142857143,0.19785974499089254
simulation,47,,0.0001,69,61,34,112,120,85,48,93,34,120,86.0,77.75,622,-5.107142857142857,1.0357142857142858,0.207797427652733
simulation,48,,0.0001,133,69,30,86,77,110,97,128,30,133,103.0,91.25,730,-7.035714285714286,1.3392857142857142,0.19280821917808222
simulation,49,,0.0001,43,98,30,68,75,169,62,87,30,169,139.0,79.0,632,-5.285714285714286,1.9821428571428572,0.26305379746835444
simulation,50,,0.0001,38,51,30,77,61,128,90,110,30,128,98.0,73.125,585,-4.446428571428571,1.25,0.2519230769230769
experimental,,line,,28,32,36,40,44,48,52,56,28,56,28.0,42.0,336,0.0,0.0,0.125
experimental,,1cut,,32,33,36,31,40,44,48,52,31,52,21.0,39.5,316,0.35714285714285715,-0.125,0.10443037974683533
experimental,,1cut_bad,,40,41,42,43,44,38,48,52,38,52,14.0,43.5,348,-0.21428571428571427,-0.25,0.053160919540229834
