run,agent_1,agent_2,agent_3,agent_4,agent_5,agent_6,agent_7,agent_8,map,seed,temperature,time_max,n_agents,run_elapsed_seconds,aggregate_welfare,ordinal_harm_blind,cardinal_harm,inequality,gini
16,16,22,20,22,30,24,29,28,no_line_1_test,11250,0.0001,1000,8,1075.607024292,1.2666666666666666,4.0,0.022222222222222223,-0.3111111111111111,-0.06267944603952036
17,20,17,21,24,26,23,27,27,no_line_1_test,11251,0.0001,1000,8,1119.834299208,1.4,3.0,0.06666666666666667,-0.4,-0.08759808195292074
18,17,22,20,24,24,24,33,28,no_line_1_test,11252,0.0001,1000,8,1079.021221042,1.2444444444444445,2.0,0.022222222222222223,-0.26666666666666666,-0.06649025537634423
19,18,18,20,25,22,29,25,30,no_line_1_test,11253,0.0001,1000,8,1095.595167916,1.3555555555555556,2.0,0.022222222222222223,-0.35555555555555557,-0.06440831464550634
20,18,18,22,24,24,24,30,33,no_line_1_test,11254,0.0001,1000,8,1136.519501959,1.2222222222222223,0.0,0.022222222222222223,-0.28888888888888886,-0.05860354337288998
21,18,17,19,22,23,26,33,30,no_line_1_test,11255,0.0001,1000,8,1093.052507083,1.3333333333333333,2.0,0.022222222222222223,-0.26666666666666666,-0.04036547700754989
22,18,18,20,23,23,27,28,25,no_line_1_test,11256,0.0001,1000,8,1079.835163042,1.4666666666666666,2.0,0.022222222222222223,-0.4,-0.0800691244239633
23,18,20,22,23,21,23,26,31,no_line_1_test,11257,0.0001,1000,8,990.885608333,1.4222222222222223,2.0,0.022222222222222223,-0.3333333333333333,-0.08239831697054711
24,18,17,19,24,22,28,25,28,no_line_1_test,11258,0.0001,1000,8,1103.618932875,1.488888888888889,3.0,0.022222222222222223,-0.37777777777777777,-0.06783550169310293
25,19,18,20,19,24,28,31,30,no_line_1_test,11259,0.0001,1000,8,1152.378754834,1.3111111111111111,3.0,0.044444444444444446,-0.3333333333333333,-0.0522913466461854
26,17,19,21,21,25,23,27,27,no_line_1_test,11260,0.0001,1000,8,956.043987041,1.511111111111111,1.0,0.0,-0.4,-0.08324372759856646
27,18,20,19,21,22,26,27,27,no_line_1_test,11261,0.0001,1000,8,1118.462193292,1.511111111111111,1.0,0.022222222222222223,-0.4222222222222222,-0.08463261648745535
28,18,18,22,22,28,26,27,31,no_line_1_test,11262,0.0001,1000,8,1067.610480166,1.2444444444444445,2.0,0.022222222222222223,-0.3333333333333333,-0.06518817204301075
29,21,20,18,24,26,23,27,29,no_line_1_test,11263,0.0001,1000,8,1099.040765667,1.3333333333333333,4.0,0.08888888888888889,-0.37777777777777777,-0.08424845573095419
30,17,20,20,21,28,25,29,27,no_line_1_test,11264,0.0001,1000,8,1156.690382125,1.3555555555555556,3.0,0.0,-0.35555555555555557,-0.06975590822839406
31,17,17,20,23,25,24,26,34,no_line_1_test,11265,0.0001,1000,8,1085.809538166,1.3777777777777778,1.0,0.0,-0.24444444444444444,-0.04838709677419373
32,16,20,20,23,22,25,29,27,no_line_1_test,11266,0.0001,1000,8,1100.056726,1.4666666666666666,2.0,0.0,-0.3333333333333333,-0.07182736618220487
33,16,19,20,23,24,26,27,29,no_line_1_test,11267,0.0001,1000,8,1018.769643625,1.4222222222222223,0.0,0.0,-0.3333333333333333,-0.06745266479663403
34,19,18,23,24,24,30,24,31,no_line_1_test,11268,0.0001,1000,8,1208.767737333,1.2222222222222223,2.0,0.044444444444444446,-0.3333333333333333,-0.07285224803610246
35,16,21,20,23,24,25,27,31,no_line_1_test,11269,0.0001,1000,8,1092.407286625,1.3555555555555556,1.0,0.0,-0.28888888888888886,-0.0670821114369502
36,19,18,23,19,25,32,27,27,no_line_1_test,11270,0.0001,1000,8,1078.80420025,1.288888888888889,4.0,0.044444444444444446,-0.3111111111111111,-0.061460101867572225
37,17,22,21,23,25,24,26,28,no_line_1_test,11271,0.0001,1000,8,1136.682919209,1.3777777777777778,2.0,0.022222222222222223,-0.37777777777777777,-0.09408602150537648
38,18,20,29,24,22,25,29,39,no_line_1_test,11272,0.0001,1000,8,1148.957355833,0.9333333333333333,3.0,0.1111111111111111,-0.15555555555555556,-0.03950046977763866
39,16,20,22,21,24,24,27,27,no_line_1_test,11273,0.0001,1000,8,1072.169341875,1.488888888888889,1.0,0.0,-0.37777777777777777,-0.08441008732846211
40,17,17,21,28,24,26,32,39,no_line_1_test,11274,0.0001,1000,8,1162.532055333,0.9777777777777777,2.0,0.0,-0.13333333333333333,-0.014943074003795243
41,16,21,21,24,27,25,32,27,no_line_1_test,11275,0.0001,1000,8,1143.460325166,1.2222222222222223,2.0,0.0,-0.26666666666666666,-0.06508022731071383
42,18,19,19,23,22,24,27,30,no_line_1_test,11276,0.0001,1000,8,1133.527792334,1.4666666666666666,1.0,0.022222222222222223,-0.35555555555555557,-0.07320099255583123
43,19,19,21,21,25,27,26,29,no_line_1_test,11277,0.0001,1000,8,1040.61311325,1.3555555555555556,1.0,0.044444444444444446,-0.4,-0.08312489218561336
44,16,20,22,23,23,26,26,31,no_line_1_test,11278,0.0001,1000,8,1082.953783125,1.3555555555555556,0.0,0.0,-0.28888888888888886,-0.0710928066241161
45,17,22,20,23,26,26,35,30,no_line_1_test,11279,0.0001,1000,8,1094.371038375,1.0888888888888888,2.0,0.022222222222222223,-0.2222222222222222,-0.049379964337818105
46,20,18,22,22,25,23,31,32,no_line_1_test,11280,0.0001,1000,8,1082.138085459,1.2222222222222223,2.0,0.06666666666666667,-0.3111111111111111,-0.06378489052314906
47,16,20,22,21,24,26,26,32,no_line_1_test,11281,0.0001,1000,8,1162.382123542,1.3555555555555556,1.0,0.0,-0.26666666666666666,-0.06307141624978452
48,20,18,18,24,23,28,26,29,no_line_1_test,11282,0.0001,1000,8,998.771038792,1.3777777777777778,4.0,0.06666666666666667,-0.37777777777777777,-0.071236559139785
49,17,17,21,22,22,27,27,35,no_line_1_test,11283,0.0001,1000,8,1152.084212292,1.3333333333333333,0.0,0.0,-0.2222222222222222,-0.04036547700754989
50,16,20,20,20,25,25,28,28,no_line_1_test,11284,0.0001,1000,8,1048.62214125,1.4666666666666666,0.0,0.0,-0.35555555555555557,-0.0704537398085785
