run,agent_1,agent_2,agent_3,agent_4,agent_5,agent_6,agent_7,agent_8,map,seed,temperature,time_max,n_agents,run_elapsed_seconds,aggregate_welfare,ordinal_harm_blind,cardinal_harm,inequality,gini
38,24,20,24,32,44,35,54,14,new_maybe_1,141272,0.0001,1000,8,499.604539167,-0.3488372093023256,7.0,1.0232558139534884,0.27906976744186046,0.042143654893201044
39,29,37,33,45,55,38,25,16,new_maybe_1,141273,0.0001,1000,8,457.035772125,-1.069767441860465,12.0,2.0232558139534884,0.2558139534883721,0.0006201935003720127
40,26,28,22,65,63,57,41,14,new_maybe_1,141274,0.0001,1000,8,705.607948708,-1.9534883720930232,10.0,2.6511627906976742,0.5348837209302325,0.08320602357049323
41,26,20,40,65,45,52,72,14,new_maybe_1,141275,0.0001,1000,8,709.270072542,-2.372093023255814,7.0,3.046511627906977,0.6976744186046512,0.08618108610365471
42,24,31,36,37,50,43,59,14,new_maybe_1,141276,0.0001,1000,8,561.89017425,-1.441860465116279,7.0,2.116279069767442,0.3953488372093023,0.023897490030494906
43,27,21,25,54,63,47,41,14,new_maybe_1,141277,0.0001,1000,8,465.780389917,-1.3953488372093024,9.0,2.0697674418604652,0.4883720930232558,0.07067784600850247
44,28,30,19,49,34,44,53,14,new_maybe_1,141278,0.0001,1000,8,479.269759583,-0.9069767441860465,8.0,1.6744186046511629,0.2558139534883721,0.03806145820078877
45,28,26,19,43,57,76,90,14,new_maybe_1,141279,0.0001,1000,8,640.025532792,-2.813953488372093,8.0,3.5813953488372094,1.1162790697674418,0.14651509231220072
46,25,22,30,57,35,59,46,14,new_maybe_1,141280,0.0001,1000,8,524.201295,-1.302325581395349,8.0,1.9767441860465116,0.3953488372093023,0.061153017241379226
47,26,19,24,60,45,35,52,14,new_maybe_1,141281,0.0001,1000,8,459.928741917,-1.0,8.0,1.6744186046511629,0.4186046511627907,0.07305642633228837
48,25,23,28,50,34,42,56,14,new_maybe_1,141282,0.0001,1000,8,442.02936075,-0.9302325581395349,7.0,1.6046511627906976,0.32558139534883723,0.04231110547667338
49,20,26,36,33,45,68,75,14,new_maybe_1,141283,0.0001,1000,8,551.033987792,-1.9767441860465116,7.0,2.6511627906976742,0.7674418604651163,0.10563744153160015
50,19,38,48,26,66,46,37,14,new_maybe_1,141284,0.0001,1000,8,516.033139792,-1.441860465116279,11.0,2.186046511627907,0.5581395348837209,0.061312456016889394
