run,agent_1,agent_2,agent_3,agent_4,agent_5,agent_6,agent_7,agent_8,map,seed,temperature,time_max,n_agents,run_elapsed_seconds,aggregate_welfare,ordinal_harm_blind,cardinal_harm,inequality,gini
36,83,58,69,48,122,126,92,140,yes_line_10_test,71270,0.0001,1000,8,1947.940426709,-4.4935064935064934,5.0,4.4935064935064934,0.4675324675324675,-0.019163763066202044
37,27,122,36,87,105,56,90,48,yes_line_10_test,71271,0.0001,1000,8,1692.415719291,-2.324675324675325,9.0,2.779220779220779,0.5064935064935064,0.041187140355266605
38,21,41,92,32,108,66,56,84,yes_line_10_test,71272,0.0001,1000,8,2349.423138625,-1.4025974025974026,8.0,1.7402597402597402,0.4025974025974026,0.04771428571428582
39,47,50,34,126,79,115,82,97,yes_line_10_test,71273,0.0001,1000,8,2562.154933,-3.090909090909091,7.0,3.1298701298701297,0.4675324675324675,0.009523809523809712
40,34,48,52,60,74,115,97,133,yes_line_10_test,71274,0.0001,1000,8,1588.767563916,-2.8701298701298703,1.0,2.8701298701298703,0.5584415584415584,0.025722442321137295
41,32,35,44,74,98,93,117,67,yes_line_10_test,71275,0.0001,1000,8,1348.396383708,-2.1818181818181817,4.0,2.311688311688312,0.37662337662337664,0.023214285714285854
42,66,77,126,150,62,167,110,132,yes_line_10_test,71276,0.0001,1000,8,2073.93012325,-6.467532467532467,9.0,6.467532467532467,0.6363636363636364,-0.02664526484751195
43,36,64,126,83,54,137,93,105,yes_line_10_test,71277,0.0001,1000,8,1992.931736333,-3.9740259740259742,7.0,3.9740259740259742,0.5844155844155844,0.0006139991813345347
44,38,30,57,99,82,69,133,116,yes_line_10_test,71278,0.0001,1000,8,1681.963931166,-3.012987012987013,4.0,3.012987012987013,0.6103896103896104,0.03611492673992678
45,47,32,41,91,61,79,106,126,yes_line_10_test,71279,0.0001,1000,8,1388.716375042,-2.4805194805194803,4.0,2.4805194805194803,0.4935064935064935,0.02863881401617263
46,23,77,34,64,83,111,90,119,yes_line_10_test,71280,0.0001,1000,8,1266.127269,-2.7142857142857144,3.0,2.7532467532467533,0.5194805194805194,0.023027097694318988
47,51,77,42,65,103,90,129,120,yes_line_10_test,71281,0.0001,1000,8,1502.680373167,-3.7012987012987013,5.0,3.7012987012987013,0.4025974025974026,-0.014691918126186865
48,34,43,65,82,99,113,123,54,yes_line_10_test,71282,0.0001,1000,8,1371.486803167,-2.8701298701298703,5.0,3.168831168831169,0.42857142857142855,0.015118853414122668
49,85,72,108,151,96,83,137,121,yes_line_10_test,71283,0.0001,1000,8,1370.023448667,-5.987012987012987,8.0,5.987012987012987,0.2987012987012987,-0.0760969686819628
50,43,96,67,52,121,143,80,105,yes_line_10_test,71284,0.0001,1000,8,1154.711685459,-4.090909090909091,7.0,4.090909090909091,0.5714285714285714,-0.006541725601131532
