run,agent_1,agent_2,agent_3,agent_4,agent_5,agent_6,agent_7,agent_8,map,seed,temperature,time_max,n_agents,run_elapsed_seconds,aggregate_welfare,ordinal_harm_blind,cardinal_harm,inequality,gini
20,22,28,32,31,29,40,31,36,maybe_6,131254,0.0001,1000,8,874.282272042,0.9215686274509803,5.0,0.0392156862745098,-0.19607843137254902,-0.054040486269401944
21,22,25,30,32,29,34,39,36,maybe_6,131255,0.0001,1000,8,965.157955625,0.9607843137254902,3.0,0.0,-0.21568627450980393,-0.04523197286355174
22,27,19,28,31,31,40,35,32,maybe_6,131256,0.0001,1000,8,785.81668625,1.0392156862745099,3.0,0.0784313725490196,-0.13725490196078433,-0.03952563674785892
23,22,27,31,33,29,34,31,39,maybe_6,131257,0.0001,1000,8,878.439089833,0.9803921568627451,4.0,0.0,-0.21568627450980393,-0.05754229839595704
24,25,21,31,33,27,30,36,34,maybe_6,131258,0.0001,1000,8,908.002218,1.1568627450980393,6.0,0.0392156862745098,-0.2549019607843137,-0.05275687079484537
25,22,28,30,33,27,34,31,34,maybe_6,131259,0.0001,1000,8,751.343066542,1.1176470588235294,5.0,0.0196078431372549,-0.3137254901960784,-0.07128519733122252
26,26,27,28,33,29,32,38,38,maybe_6,131260,0.0001,1000,8,938.909386041,0.8823529411764706,2.0,0.058823529411764705,-0.3137254901960784,-0.06370464089587591
27,22,28,29,32,29,33,33,35,maybe_6,131261,0.0001,1000,8,846.239815375,1.0784313725490196,1.0,0.0196078431372549,-0.29411764705882354,-0.0739458338006056
28,27,24,34,30,29,32,42,34,maybe_6,131262,0.0001,1000,8,832.978800458,0.8627450980392157,5.0,0.13725490196078433,-0.19607843137254902,-0.053598241098241184
29,23,27,28,36,29,34,33,39,maybe_6,131263,0.0001,1000,8,839.872324083,0.9215686274509803,3.0,0.0196078431372549,-0.23529411764705882,-0.05203245414088786
30,22,27,29,30,30,32,39,38,maybe_6,131264,0.0001,1000,8,903.174608292,0.9607843137254902,1.0,0.0,-0.21568627450980393,-0.049280555859503306
31,24,27,35,30,29,34,37,38,maybe_6,131265,0.0001,1000,8,876.48039725,0.8235294117647058,3.0,0.09803921568627451,-0.27450980392156865,-0.05823047456905717
32,25,32,27,30,36,34,39,41,maybe_6,131266,0.0001,1000,8,915.471653209,0.6274509803921569,3.0,0.13725490196078433,-0.23529411764705882,-0.05098280098280106
33,26,27,35,30,29,32,30,38,maybe_6,131267,0.0001,1000,8,893.676132292,0.9607843137254902,4.0,0.13725490196078433,-0.3137254901960784,-0.0745841995841996
34,23,25,35,30,31,30,36,38,maybe_6,131268,0.0001,1000,8,951.335473334,0.9411764705882353,3.0,0.0784313725490196,-0.2549019607843137,-0.053182214472537126
35,22,28,29,30,29,34,31,35,maybe_6,131269,0.0001,1000,8,705.744721292,1.1372549019607843,2.0,0.0196078431372549,-0.29411764705882354,-0.07466500113558938
36,25,26,32,30,28,30,33,37,maybe_6,131270,0.0001,1000,8,909.17641225,1.0784313725490196,3.0,0.058823529411764705,-0.3137254901960784,-0.0739458338006056
37,27,21,29,30,29,36,33,41,maybe_6,131271,0.0001,1000,8,888.609611917,0.9803921568627451,3.0,0.0784313725490196,-0.1568627450980392,-0.04128213579433093
38,26,27,27,30,29,35,33,36,maybe_6,131272,0.0001,1000,8,815.551104583,1.0392156862745099,2.0,0.058823529411764705,-0.35294117647058826,-0.0755338672005339
39,24,28,32,32,27,30,37,34,maybe_6,131273,0.0001,1000,8,850.635592209,1.0196078431372548,6.0,0.058823529411764705,-0.29411764705882354,-0.07017058041648205
40,29,25,34,33,37,30,33,35,maybe_6,131274,0.0001,1000,8,876.677700916,0.7843137254901961,7.0,0.17647058823529413,-0.3137254901960784,-0.08036845439189189
41,25,22,30,33,29,32,33,40,maybe_6,131275,0.0001,1000,8,771.72118325,1.0196078431372548,4.0,0.0392156862745098,-0.19607843137254902,-0.04967877713779356
42,23,22,29,30,31,32,34,36,maybe_6,131276,0.0001,1000,8,863.521799833,1.1568627450980393,1.0,0.0,-0.27450980392156865,-0.0559214277568707
43,29,25,32,30,35,30,39,32,maybe_6,131277,0.0001,1000,8,874.134746208,0.8627450980392157,6.0,0.13725490196078433,-0.27450980392156865,-0.07443157443157444
44,25,19,30,32,29,33,36,37,maybe_6,131278,0.0001,1000,8,890.043402666,1.0784313725490196,3.0,0.0392156862745098,-0.19607843137254902,-0.04075081305371753
45,22,26,31,30,33,30,37,40,maybe_6,131279,0.0001,1000,8,891.705107625,0.9215686274509803,3.0,0.0,-0.19607843137254902,-0.04600835775534562
46,20,25,33,32,27,30,31,36,maybe_6,131280,0.0001,1000,8,819.420813958,1.2156862745098038,6.0,0.0392156862745098,-0.23529411764705882,-0.05214830214830224
47,24,26,38,32,31,37,32,34,maybe_6,131281,0.0001,1000,8,809.915715083,0.8235294117647058,6.0,0.1568627450980392,-0.27450980392156865,-0.06216748244307291
48,25,27,28,32,31,32,32,36,maybe_6,131282,0.0001,1000,8,837.97742,1.0392156862745099,1.0,0.0392156862745098,-0.3333333333333333,-0.08273551329106876
49,23,26,23,30,35,30,39,38,maybe_6,131283,0.0001,1000,8,921.308224542,1.0196078431372548,3.0,0.0,-0.23529411764705882,-0.0322607443509082
50,22,26,31,32,33,30,39,34,maybe_6,131284,0.0001,1000,8,864.1949985,0.9607843137254902,4.0,0.0,-0.21568627450980393,-0.05636557610241821
