run,agent_1,agent_2,agent_3,agent_4,agent_5,agent_6,agent_7,agent_8,map,seed,temperature,time_max,n_agents,run_elapsed_seconds,aggregate_welfare,ordinal_harm_blind,cardinal_harm,inequality,gini
24,15,19,22,26,24,27,35,28,no_line_3_test,31258,0.0001,1000,8,1154.165391875,0.8372093023255814,2.0,0.0,-0.18604651162790697,-0.05220795214637586
25,14,20,20,22,25,28,30,29,no_line_3_test,31259,0.0001,1000,8,1180.356864542,1.0232558139534884,1.0,0.023255813953488372,-0.27906976744186046,-0.05869405722670584
26,16,20,21,19,26,23,31,32,no_line_3_test,31260,0.0001,1000,8,1074.729945167,1.0232558139534884,3.0,0.046511627906976744,-0.27906976744186046,-0.053374908290535705
27,14,19,19,22,25,28,24,33,no_line_3_test,31261,0.0001,1000,8,988.847692334,1.1162790697674418,2.0,0.0,-0.20930232558139536,-0.04652361319340348
28,14,19,22,21,23,26,28,31,no_line_3_test,31262,0.0001,1000,8,805.955631916,1.1162790697674418,1.0,0.0,-0.2558139534883721,-0.05875187406296867
29,14,19,21,21,22,27,35,29,no_line_3_test,31263,0.0001,1000,8,704.161970709,1.0232558139534884,1.0,0.0,-0.16279069767441862,-0.03741746148202507
30,14,20,21,22,24,27,27,34,no_line_3_test,31264,0.0001,1000,8,623.663039166,1.0,0.0,0.023255813953488372,-0.18604651162790697,-0.05206622879036682
31,14,20,20,21,23,30,41,26,no_line_3_test,31265,0.0001,1000,8,685.892155958,0.8604651162790697,2.0,0.06976744186046512,-0.023255813953488372,-0.015008841732979672
32,14,19,22,26,24,26,34,29,no_line_3_test,31266,0.0001,1000,8,724.6054205,0.8837209302325582,2.0,0.0,-0.18604651162790697,-0.04959118378954863
33,15,20,23,19,29,24,35,34,no_line_3_test,31267,0.0001,1000,8,787.226384709,0.7674418604651163,4.0,0.023255813953488372,-0.18604651162790697,-0.02839629180384695
34,15,21,21,25,24,23,33,29,no_line_3_test,31268,0.0001,1000,8,631.594303166,0.9534883720930233,3.0,0.046511627906976744,-0.23255813953488372,-0.06388788589998207
35,16,24,21,21,24,19,34,30,no_line_3_test,31269,0.0001,1000,8,620.927021792,1.0,5.0,0.13953488372093023,-0.23255813953488372,-0.05338898011311821
36,14,19,19,25,22,30,30,36,no_line_3_test,31270,0.0001,1000,8,717.219208166,0.8604651162790697,1.0,0.0,-0.13953488372093023,-0.023983200707338614
37,15,19,21,30,26,23,27,34,no_line_3_test,31271,0.0001,1000,8,631.877362208,0.8604651162790697,3.0,0.06976744186046512,-0.20930232558139536,-0.04706012378426183
38,14,19,19,22,24,30,34,30,no_line_3_test,31272,0.0001,1000,8,708.410553375,0.9302325581395349,1.0,0.0,-0.18604651162790697,-0.031294899425287515
39,15,21,22,25,27,23,34,28,no_line_3_test,31273,0.0001,1000,8,659.64317325,0.8604651162790697,3.0,0.046511627906976744,-0.20930232558139536,-0.06244473916887716
40,14,19,21,24,21,25,37,33,no_line_3_test,31274,0.0001,1000,8,635.600795458,0.8837209302325582,2.0,0.0,-0.11627906976744186,-0.022529328119445413
41,14,19,21,24,30,25,25,34,no_line_3_test,31275,0.0001,1000,8,601.156029709,0.9302325581395349,2.0,0.0,-0.18604651162790697,-0.04561781609195403
42,14,22,26,20,23,23,33,27,no_line_3_test,31276,0.0001,1000,8,570.328158166,1.0232558139534884,5.0,0.13953488372093023,-0.20930232558139536,-0.06135363169479091
43,14,20,25,22,22,27,25,36,no_line_3_test,31277,0.0001,1000,8,521.090688708,0.9534883720930233,3.0,0.06976744186046512,-0.13953488372093023,-0.049489980140819734
44,15,19,20,25,23,31,24,33,no_line_3_test,31278,0.0001,1000,8,538.80302975,0.9767441860465116,3.0,0.0,-0.23255813953488372,-0.0481397459165156
45,16,21,21,21,26,31,33,30,no_line_3_test,31279,0.0001,1000,8,630.336688875,0.7674418604651163,2.0,0.06976744186046512,-0.2558139534883721,-0.05477820135158562
46,15,19,20,22,24,27,31,30,no_line_3_test,31280,0.0001,1000,8,597.261642667,1.0232558139534884,1.0,0.0,-0.27906976744186046,-0.05470469552457824
47,15,26,18,21,25,33,27,32,no_line_3_test,31281,0.0001,1000,8,571.230714958,0.813953488372093,5.0,0.16279069767441862,-0.23255813953488372,-0.0446131629616664
48,14,19,19,23,24,24,31,29,no_line_3_test,31282,0.0001,1000,8,555.319684584,1.1395348837209303,1.0,0.0,-0.2558139534883721,-0.05466836254004148
49,16,20,19,21,24,24,31,34,no_line_3_test,31283,0.0001,1000,8,574.800093542,1.0,1.0,0.046511627906976744,-0.23255813953488372,-0.048097974822112866
50,16,20,22,25,26,24,30,32,no_line_3_test,31284,0.0001,1000,8,600.772307667,0.8604651162790697,2.0,0.046511627906976744,-0.27906976744186046,-0.06885499557913355
