run,agent_1,agent_2,agent_3,agent_4,agent_5,agent_6,agent_7,agent_8,map,seed,temperature,time_max,n_agents,run_elapsed_seconds,aggregate_welfare,ordinal_harm_blind,cardinal_harm,inequality,gini
12,9,14,14,21,39,18,27,24,no_line_D,231246,0.0001,1000,8,694.54011475,0.4864864864864865,4.0,0.40540540540540543,0.05405405405405406,0.0036668412781561965
13,9,12,15,31,30,25,19,26,no_line_D,231247,0.0001,1000,8,587.600214375,0.4594594594594595,6.0,0.40540540540540543,-0.16216216216216217,-0.01643452225982811
14,9,13,15,19,16,21,36,30,no_line_D,231248,0.0001,1000,8,528.186456917,0.6756756756756757,2.0,0.08108108108108109,-0.02702702702702703,0.0036573694284933733
15,9,16,14,16,18,32,30,26,no_line_D,231249,0.0001,1000,8,630.443961125,0.6216216216216216,3.0,0.16216216216216217,-0.13513513513513514,-0.016304347826086918
16,9,13,15,19,26,28,19,35,no_line_D,231250,0.0001,1000,8,691.977752209,0.5405405405405406,2.0,0.02702702702702703,-0.05405405405405406,-0.0072242841993637175
17,9,13,15,21,30,23,21,32,no_line_D,231251,0.0001,1000,8,618.189005292,0.5405405405405406,2.0,0.13513513513513514,-0.13513513513513514,-0.02246818663838801
18,9,13,14,21,32,18,31,34,no_line_D,231252,0.0001,1000,8,678.076342625,0.32432432432432434,3.0,0.1891891891891892,-0.08108108108108109,0.007204246713852447
19,9,13,20,31,20,18,23,32,no_line_D,231253,0.0001,1000,8,583.511310625,0.4864864864864865,4.0,0.35135135135135137,-0.13513513513513514,-0.027959664745940138
20,9,13,15,19,30,18,37,28,no_line_D,231254,0.0001,1000,8,640.35275,0.40540540540540543,4.0,0.24324324324324326,0.0,0.009165165937741193
21,9,14,14,23,40,20,36,28,no_line_D,231255,0.0001,1000,8,650.023077542,-0.0,4.0,0.5675675675675675,0.08108108108108109,0.0244565217391306
22,9,14,24,17,25,24,32,18,no_line_D,231256,0.0001,1000,8,594.63364225,0.5675675675675675,5.0,0.21621621621621623,-0.13513513513513514,-0.04191117631368346
23,9,13,22,16,27,18,25,42,no_line_D,231257,0.0001,1000,8,625.780366417,0.32432432432432434,4.0,0.32432432432432434,0.13513513513513514,0.01301820020222455
24,9,12,15,15,20,25,21,39,no_line_D,231258,0.0001,1000,8,533.62999225,0.7567567567567568,1.0,0.05405405405405406,0.05405405405405406,0.010521181716834027
25,9,14,14,17,34,18,23,30,no_line_D,231259,0.0001,1000,8,573.222611292,0.6756756756756757,3.0,0.2702702702702703,-0.08108108108108109,-0.005776592835657457
26,9,19,14,16,26,33,23,29,no_line_D,231260,0.0001,1000,8,665.349342041,0.40540540540540543,5.0,0.2972972972972973,-0.10810810810810811,-0.023379212760483492
27,9,13,15,17,24,32,17,28,no_line_D,231261,0.0001,1000,8,600.965217167,0.7837837837837838,3.0,0.08108108108108109,-0.13513513513513514,-0.016164095371668852
28,9,13,18,21,41,18,21,31,no_line_D,231262,0.0001,1000,8,534.7363385,0.32432432432432434,4.0,0.4594594594594595,0.10810810810810811,0.008657735085945584
29,9,13,15,19,24,31,21,20,no_line_D,231263,0.0001,1000,8,572.948078791,0.8648648648648649,4.0,0.05405405405405406,-0.16216216216216217,-0.040760869565217295
30,9,13,21,19,17,27,40,33,no_line_D,231264,0.0001,1000,8,664.018461834,0.13513513513513514,3.0,0.2972972972972973,0.08108108108108109,0.015454214233665331
31,9,16,15,15,18,35,30,33,no_line_D,231265,0.0001,1000,8,661.647928375,0.35135135135135137,4.0,0.24324324324324326,-0.05405405405405406,0.004926264937706648
32,9,14,14,21,38,24,29,24,no_line_D,231266,0.0001,1000,8,571.3198385,0.2972972972972973,3.0,0.3783783783783784,0.02702702702702703,-0.003549886906257793
33,9,13,20,16,34,18,24,25,no_line_D,231267,0.0001,1000,8,608.264528625,0.6756756756756757,5.0,0.32432432432432434,-0.08108108108108109,-0.023072190319934238
34,9,14,13,15,47,25,23,27,no_line_D,231268,0.0001,1000,8,617.312827791,0.2972972972972973,4.0,0.6216216216216216,0.2702702702702703,0.04413797436541844
35,9,14,14,21,25,24,17,32,no_line_D,231269,0.0001,1000,8,619.653399042,0.7567567567567568,3.0,0.02702702702702703,-0.13513513513513514,-0.02794035674470452
36,9,13,15,18,18,21,32,39,no_line_D,231270,0.0001,1000,8,603.842307167,0.5135135135135135,0.0,0.05405405405405406,0.05405405405405406,0.01643610013175234
37,9,16,15,15,18,38,28,26,no_line_D,231271,0.0001,1000,8,548.014673292,0.5135135135135135,4.0,0.32432432432432434,0.02702702702702703,0.0012845849802372022
38,9,12,14,27,34,18,45,20,no_line_D,231272,0.0001,1000,8,739.62975375,0.13513513513513514,5.0,0.7297297297297297,0.21621621621621623,0.053163711440369354
39,9,13,20,32,17,14,21,34,no_line_D,231273,0.0001,1000,8,660.949612084,0.6486486486486487,5.0,0.3783783783783784,-0.08108108108108109,0.0014266304347827496
40,9,14,14,17,31,42,29,18,no_line_D,231274,0.0001,1000,8,593.344081917,0.2702702702702703,4.0,0.5405405405405406,0.13513513513513514,0.03179660169915044
41,9,20,14,17,18,29,29,22,no_line_D,231275,0.0001,1000,8,519.749523625,0.7027027027027027,5.0,0.1891891891891892,-0.21621621621621623,-0.04471656576774885
42,9,13,26,16,41,24,21,24,no_line_D,231276,0.0001,1000,8,641.429583375,0.2702702702702703,7.0,0.6756756756756757,0.10810810810810811,-0.0012493753123437035
43,9,12,14,17,17,27,22,36,no_line_D,231277,0.0001,1000,8,581.556622875,0.8108108108108109,1.0,0.0,-0.02702702702702703,0.005505364201016549
44,9,13,15,14,20,16,36,29,no_line_D,231278,0.0001,1000,8,604.955241166,0.8648648648648649,3.0,0.08108108108108109,-0.02702702702702703,0.00858123569794067
45,9,13,26,16,16,30,35,31,no_line_D,231279,0.0001,1000,8,653.878155292,0.21621621621621623,3.0,0.32432432432432434,-0.05405405405405406,0.0018527667984191698
46,9,13,15,19,23,33,28,21,no_line_D,231280,0.0001,1000,8,537.249382792,0.6216216216216216,3.0,0.10810810810810811,-0.10810810810810811,-0.01940993788819867
47,9,34,14,16,24,27,27,28,no_line_D,231281,0.0001,1000,8,636.252219833,0.13513513513513514,6.0,0.5675675675675675,-0.08108108108108109,-0.03203181928588772
48,9,13,14,19,17,26,21,38,no_line_D,231282,0.0001,1000,8,627.013184666,0.7297297297297297,2.0,0.02702702702702703,0.02702702702702703,0.0034270285239546006
49,9,13,20,16,28,26,19,30,no_line_D,231283,0.0001,1000,8,604.947569917,0.6216216216216216,4.0,0.16216216216216217,-0.1891891891891892,-0.0318322981366459
50,9,13,22,28,20,23,30,20,no_line_D,231284,0.0001,1000,8,628.663684666,0.5135135135135135,6.0,0.32432432432432434,-0.1891891891891892,-0.05174571805006578
