run,agent_1,agent_2,agent_3,agent_4,agent_5,agent_6,agent_7,agent_8,map,seed,temperature,time_max,n_agents,run_elapsed_seconds,aggregate_welfare,ordinal_harm_blind,cardinal_harm,inequality,gini
19,21,30,66,38,50,40,55,30,new_maybe_3,161253,0.0001,1000,8,752.681583417,-0.4406779661016949,6.0,1.0508474576271187,0.05084745762711865,-0.01708532695374787
20,18,29,46,60,58,41,67,30,new_maybe_3,161254,0.0001,1000,8,793.625748166,-0.7627118644067796,7.0,1.3559322033898304,0.11864406779661017,0.003006710903332932
21,21,27,54,44,46,41,37,30,new_maybe_3,161255,0.0001,1000,8,756.464911208,0.06779661016949153,9.0,0.7966101694915254,-0.15254237288135594,-0.052236842105263026
22,23,27,38,43,48,38,49,30,new_maybe_3,161256,0.0001,1000,8,748.418586875,0.13559322033898305,6.0,0.576271186440678,-0.2711864406779661,-0.0695679231863442
23,17,23,42,36,47,41,34,31,new_maybe_3,161257,0.0001,1000,8,683.15461225,0.559322033898305,8.0,0.3389830508474576,-0.2033898305084746,-0.051794037677218796
24,17,33,35,27,52,46,38,31,new_maybe_3,161258,0.0001,1000,8,681.866619084,0.423728813559322,8.0,0.4576271186440678,-0.11864406779661017,-0.04460243350311255
25,17,39,41,41,56,41,36,31,new_maybe_3,161259,0.0001,1000,8,752.14548225,0.03389830508474576,10.0,0.8305084745762712,-0.05084745762711865,-0.066508365284071
26,19,31,53,40,46,44,37,30,new_maybe_3,161260,0.0001,1000,8,746.948427375,0.06779661016949153,9.0,0.7457627118644068,-0.13559322033898305,-0.05723684210526314
27,19,28,35,40,48,44,38,32,new_maybe_3,161261,0.0001,1000,8,749.213143875,0.3389830508474576,7.0,0.423728813559322,-0.22033898305084745,-0.07079318013343205
28,17,25,38,58,40,45,40,30,new_maybe_3,161262,0.0001,1000,8,656.483278208,0.1864406779661017,6.0,0.576271186440678,-0.01694915254237288,-0.02848257589365888
29,19,29,37,59,53,41,34,30,new_maybe_3,161263,0.0001,1000,8,814.014679,0.03389830508474576,8.0,0.8813559322033898,-0.03389830508474576,-0.026773265946322677
30,19,35,41,65,42,55,69,30,new_maybe_3,161264,0.0001,1000,8,856.473468083,-0.8813559322033898,6.0,1.3728813559322033,0.13559322033898305,-0.0014784151389708455
31,20,56,26,42,51,37,33,30,new_maybe_3,161265,0.0001,1000,8,697.224457583,0.15254237288135594,10.0,0.8983050847457628,-0.1016949152542373,-0.030541926851025858
32,17,27,37,53,38,49,42,30,new_maybe_3,161266,0.0001,1000,8,622.248114,0.1864406779661017,6.0,0.5423728813559322,-0.1016949152542373,-0.03701499910185002
33,19,26,33,50,47,38,41,30,new_maybe_3,161267,0.0001,1000,8,770.724345125,0.3389830508474576,7.0,0.5084745762711864,-0.1864406779661017,-0.04878613787991104
34,17,33,43,46,61,54,61,30,new_maybe_3,161268,0.0001,1000,8,900.968035625,-0.6949152542372882,6.0,1.1864406779661016,0.03389830508474576,-0.0155701754385964
35,26,43,29,39,55,39,54,32,new_maybe_3,161269,0.0001,1000,8,671.916284958,-0.22033898305084745,7.0,0.8135593220338984,-0.22033898305084745,-0.06488668437655654
36,19,26,43,38,43,51,40,30,new_maybe_3,161270,0.0001,1000,8,674.171035791,0.23728813559322035,7.0,0.4745762711864407,-0.1694915254237288,-0.056374773139745704
37,19,31,42,64,46,40,38,31,new_maybe_3,161271,0.0001,1000,8,847.030752375,-0.11864406779661017,9.0,0.9661016949152542,0.05084745762711865,-0.036416906413944794
38,20,26,38,54,40,39,36,32,new_maybe_3,161272,0.0001,1000,8,689.124452709,0.3220338983050847,8.0,0.576271186440678,-0.13559322033898305,-0.06206140350877187
39,23,32,51,52,40,49,36,30,new_maybe_3,161273,0.0001,1000,8,731.886050208,-0.15254237288135594,9.0,0.9491525423728814,-0.22033898305084745,-0.06226879098705229
40,21,25,32,49,40,43,35,30,new_maybe_3,161274,0.0001,1000,8,686.695358,0.4915254237288136,7.0,0.3898305084745763,-0.23728813559322035,-0.062236842105263035
41,17,27,46,37,39,44,55,31,new_maybe_3,161275,0.0001,1000,8,707.464503417,0.13559322033898305,5.0,0.423728813559322,-0.06779661016949153,-0.037473328591749455
42,19,27,37,42,41,42,46,32,new_maybe_3,161276,0.0001,1000,8,619.0380165,0.3050847457627119,5.0,0.3559322033898305,-0.2542372881355932,-0.07699208686050785
43,19,26,32,38,47,43,66,32,new_maybe_3,161277,0.0001,1000,8,562.542158667,0.01694915254237288,4.0,0.5084745762711864,0.0847457627118644,-0.012104828903942932
44,20,29,51,55,42,39,41,30,new_maybe_3,161278,0.0001,1000,8,701.298025542,-0.05084745762711865,9.0,0.8813559322033898,-0.11864406779661017,-0.04722055546031201
45,17,26,35,45,49,36,44,33,new_maybe_3,161279,0.0001,1000,8,683.2268055,0.3220338983050847,7.0,0.4576271186440678,-0.1694915254237288,-0.05241228070175419
46,21,27,52,54,65,45,38,30,new_maybe_3,161280,0.0001,1000,8,832.9098355,-0.4745762711864407,9.0,1.2542372881355932,0.03389830508474576,-0.01295973367152814
47,20,38,31,51,66,42,37,31,new_maybe_3,161281,0.0001,1000,8,716.612973417,-0.2033898305084746,9.0,1.0338983050847457,0.06779661016949153,-0.02685709526981994
48,17,25,35,41,44,44,40,32,new_maybe_3,161282,0.0001,1000,8,680.735439625,0.4406779661016949,7.0,0.288135593220339,-0.2542372881355932,-0.06515051117001125
49,18,55,28,41,57,39,46,30,new_maybe_3,161283,0.0001,1000,8,793.201839375,-0.1694915254237288,9.0,0.9322033898305084,-0.05084745762711865,-0.024912001340931855
50,20,27,46,34,59,40,41,33,new_maybe_3,161284,0.0001,1000,8,712.790521667,0.06779661016949153,7.0,0.711864406779661,-0.05084745762711865,-0.041403508771929776
