run,agent_1,agent_2,agent_3,agent_4,agent_5,agent_6,agent_7,agent_8,map,seed,temperature,time_max,n_agents,run_elapsed_seconds,aggregate_welfare,ordinal_harm_blind,cardinal_harm,inequality,gini
18,15,24,33,42,53,20,17,17,maybe_4,111252,0.0001,1000,8,439.321171,0.2558139534883721,12.0,1.2093023255813953,0.23255813953488372,0.06953112810110773
19,15,24,33,42,51,19,17,17,maybe_4,111253,0.0001,1000,8,389.62556675,0.32558139534883723,12.0,1.1627906976744187,0.18604651162790697,0.06552515026890227
20,15,24,33,42,53,19,17,17,maybe_4,111254,0.0001,1000,8,443.126039959,0.27906976744186046,12.0,1.2093023255813953,0.23255813953488372,0.07123824451410643
21,15,28,35,46,32,19,17,17,maybe_4,111255,0.0001,1000,8,352.435016625,0.5348837209302325,12.0,0.9534883720930233,0.06976744186046512,0.034874608150470054
22,15,24,33,42,51,23,17,17,maybe_4,111256,0.0001,1000,8,343.762397375,0.23255813953488372,12.0,1.1627906976744187,0.18604651162790697,0.05883038210624414
23,15,24,33,42,51,21,17,17,maybe_4,111257,0.0001,1000,8,437.0293955,0.27906976744186046,12.0,1.1627906976744187,0.18604651162790697,0.06214733542319739
24,15,24,33,60,47,19,17,17,maybe_4,111258,0.0001,1000,8,510.143689875,-0.0,12.0,1.4883720930232558,0.3953488372093023,0.09806034482758608
25,15,24,33,42,51,23,17,17,maybe_4,111259,0.0001,1000,8,300.7468125,0.23255813953488372,12.0,1.1627906976744187,0.18604651162790697,0.05883038210624414
26,15,24,33,42,51,19,17,17,maybe_4,111260,0.0001,1000,8,312.717467959,0.32558139534883723,12.0,1.1627906976744187,0.18604651162790697,0.06552515026890227
27,15,24,33,43,51,19,17,17,maybe_4,111261,0.0001,1000,8,277.408011583,0.3023255813953488,12.0,1.186046511627907,0.18604651162790697,0.06725318847425599
28,15,24,33,42,51,27,17,17,maybe_4,111262,0.0001,1000,8,335.642492583,0.13953488372093023,11.0,1.1627906976744187,0.18604651162790697,0.055691180958193476
29,15,24,33,54,43,21,17,17,maybe_4,111263,0.0001,1000,8,442.931407083,0.18604651162790697,12.0,1.255813953488372,0.2558139534883721,0.07231373152709342
30,15,27,33,42,51,19,17,17,maybe_4,111264,0.0001,1000,8,467.485258208,0.2558139534883721,12.0,1.2325581395348837,0.18604651162790697,0.06387501950382268
31,15,24,33,43,53,19,17,17,maybe_4,111265,0.0001,1000,8,442.995123542,0.2558139534883721,12.0,1.2325581395348837,0.23255813953488372,0.07292479325947876
32,15,24,33,42,53,19,17,17,maybe_4,111266,0.0001,1000,8,326.677201625,0.27906976744186046,12.0,1.2093023255813953,0.23255813953488372,0.07123824451410643
33,15,34,25,42,31,22,17,17,maybe_4,111267,0.0001,1000,8,335.351938,0.6744186046511628,12.0,0.7441860465116279,-0.023255813953488372,0.015394088669950623
34,15,24,33,42,53,19,17,17,maybe_4,111268,0.0001,1000,8,255.440781791,0.27906976744186046,12.0,1.2093023255813953,0.23255813953488372,0.07123824451410643
35,15,24,33,42,51,19,17,17,maybe_4,111269,0.0001,1000,8,329.203534917,0.32558139534883723,12.0,1.1627906976744187,0.18604651162790697,0.06552515026890227
36,15,24,33,42,53,26,17,17,maybe_4,111270,0.0001,1000,8,435.423885709,0.11627906976744186,11.0,1.2093023255813953,0.23255813953488372,0.061806926933009265
37,15,24,33,42,53,21,17,17,maybe_4,111271,0.0001,1000,8,273.512268792,0.23255813953488372,12.0,1.2093023255813953,0.23255813953488372,0.06783939111525306
38,15,24,57,34,43,19,17,17,maybe_4,111272,0.0001,1000,8,438.418932375,0.13953488372093023,12.0,1.3488372093023255,0.32558139534883723,0.08445224290509601
39,15,24,33,48,40,22,17,17,maybe_4,111273,0.0001,1000,8,366.123185292,0.37209302325581395,12.0,1.0465116279069768,0.11627906976744186,0.04813218390804597
40,15,28,33,42,51,19,17,17,maybe_4,111274,0.0001,1000,8,254.76137125,0.23255813953488372,12.0,1.255813953488372,0.18604651162790697,0.0633348866107486
41,15,34,25,44,31,20,17,17,maybe_4,111275,0.0001,1000,8,318.024270958,0.6744186046511628,12.0,0.7906976744186046,0.023255813953488372,0.025246305418719084
42,15,24,47,34,29,19,17,17,maybe_4,111276,0.0001,1000,8,317.770573542,0.6976744186046512,12.0,0.8372093023255814,0.09302325581395349,0.03554967565722089
43,15,24,35,44,55,20,17,17,maybe_4,111277,0.0001,1000,8,281.973542083,0.11627906976744186,12.0,1.3488372093023255,0.27906976744186046,0.07942807230745852
44,15,24,35,42,53,20,17,17,maybe_4,111278,0.0001,1000,8,315.798076333,0.20930232558139536,12.0,1.255813953488372,0.23255813953488372,0.07064713159115499
45,15,26,35,56,43,23,17,17,maybe_4,111279,0.0001,1000,8,307.562404958,-0.0,12.0,1.3953488372093024,0.3023255813953488,0.07435344827586188
46,15,24,33,44,53,19,17,17,maybe_4,111280,0.0001,1000,8,263.795693333,0.23255813953488372,12.0,1.255813953488372,0.23255813953488372,0.07459614787200985
47,15,24,49,40,71,22,17,17,maybe_4,111281,0.0001,1000,8,410.959283125,-0.5348837209302325,12.0,1.9534883720930232,0.6511627906976745,0.12435767410412435
48,15,24,33,58,43,19,17,17,maybe_4,111282,0.0001,1000,8,359.242972666,0.13953488372093023,12.0,1.3488372093023255,0.3488372093023256,0.08666463228562704
49,15,24,33,45,53,19,17,17,maybe_4,111283,0.0001,1000,8,275.451393792,0.20930232558139536,12.0,1.2790697674418605,0.23255813953488372,0.07625251275707434
50,15,24,33,42,55,23,17,17,maybe_4,111284,0.0001,1000,8,192.586699292,0.13953488372093023,12.0,1.255813953488372,0.27906976744186046,0.07007171193164474
