run,agent_1,agent_2,agent_3,agent_4,agent_5,agent_6,agent_7,agent_8,map,seed,temperature,time_max,n_agents,run_elapsed_seconds,aggregate_welfare,ordinal_harm_blind,cardinal_harm,inequality,gini
16,133,92,30,117,81,42,68,102,new_maybe_4,171250,0.0001,1000,8,1017.808240125,-5.875,13.0,6.089285714285714,1.3392857142857142,0.10225563909774427
17,72,55,30,119,91,43,101,88,new_maybe_4,171251,0.0001,1000,8,1114.186074208,-4.696428571428571,9.0,4.892857142857143,1.0892857142857142,0.09140233722871449
18,45,49,30,100,83,92,113,66,new_maybe_4,171252,0.0001,1000,8,1146.655306208,-4.321428571428571,6.0,4.428571428571429,0.9821428571428571,0.09169550173010377
19,96,54,30,41,85,154,103,70,new_maybe_4,171253,0.0001,1000,8,1233.316802,-5.303571428571429,8.0,5.410714285714286,1.7142857142857142,0.1354660347551342
20,41,79,30,61,71,58,106,91,new_maybe_4,171254,0.0001,1000,8,1073.5546295,-3.5892857142857144,6.0,3.6964285714285716,0.8571428571428571,0.07402234636871508
21,47,120,30,106,62,92,79,105,new_maybe_4,171255,0.0001,1000,8,1140.997441042,-5.446428571428571,10.0,5.553571428571429,1.1071428571428572,0.08307332293291725
22,40,88,30,59,78,103,76,107,new_maybe_4,171256,0.0001,1000,8,1172.834331208,-4.375,6.0,4.482142857142857,0.875,0.07788296041308085
23,42,58,34,52,71,82,111,104,new_maybe_4,171257,0.0001,1000,8,1038.801595292,-3.892857142857143,4.0,3.9285714285714284,0.875,0.08980144404332124
24,57,66,30,132,47,74,116,97,new_maybe_4,171258,0.0001,1000,8,1246.819554459,-5.053571428571429,8.0,5.160714285714286,1.3214285714285714,0.1147011308562198
25,34,125,49,45,92,65,76,111,new_maybe_4,171259,0.0001,1000,8,1145.015185,-4.660714285714286,7.0,4.660714285714286,1.125,0.10678391959799005
26,30,42,46,88,74,65,107,110,new_maybe_4,171260,0.0001,1000,8,1248.477331167,-4.035714285714286,2.0,4.035714285714286,0.9285714285714286,0.10186832740213525
27,79,55,99,60,130,116,120,74,new_maybe_4,171261,0.0001,1000,8,1196.839063667,-7.089285714285714,8.0,7.089285714285714,0.8392857142857143,0.0405866302864939
28,75,92,30,54,108,71,115,127,new_maybe_4,171262,0.0001,1000,8,1361.983091333,-6.0,7.0,6.107142857142857,1.2321428571428572,0.08184523809523814
29,78,70,30,88,132,43,91,112,new_maybe_4,171263,0.0001,1000,8,1185.80224775,-5.5,8.0,5.696428571428571,1.3214285714285714,0.09472049689440998
30,106,55,30,44,94,67,114,80,new_maybe_4,171264,0.0001,1000,8,772.054390834,-4.535714285714286,9.0,4.642857142857143,1.0,0.09279661016949148
31,48,40,30,79,110,110,63,89,new_maybe_4,171265,0.0001,1000,8,1047.403667042,-4.160714285714286,7.0,4.267857142857143,0.9285714285714286,0.1054481546572934
32,133,75,30,50,107,89,61,120,new_maybe_4,171266,0.0001,1000,8,1109.449039667,-5.875,10.0,5.982142857142857,1.3392857142857142,0.1048872180451128
33,40,54,30,118,69,134,84,101,new_maybe_4,171267,0.0001,1000,8,929.988582542,-5.25,7.0,5.357142857142857,1.3571428571428572,0.12777777777777777
34,38,52,30,119,79,94,107,65,new_maybe_4,171268,0.0001,1000,8,902.123472792,-4.428571428571429,6.0,4.535714285714286,1.0892857142857142,0.11215753424657526
35,48,59,30,41,83,95,110,70,new_maybe_4,171269,0.0001,1000,8,1017.588881666,-3.5714285714285716,7.0,3.6785714285714284,0.9285714285714286,0.09561567164179108
36,44,70,30,53,59,108,82,95,new_maybe_4,171270,0.0001,1000,8,887.564106875,-3.6607142857142856,6.0,3.767857142857143,0.8928571428571429,0.08271719038817005
37,37,120,32,52,57,74,107,88,new_maybe_4,171271,0.0001,1000,8,1023.690620875,-4.125,7.0,4.196428571428571,1.0714285714285714,0.11552028218694876
38,37,72,30,66,98,51,78,90,new_maybe_4,171272,0.0001,1000,8,832.7789525,-3.3214285714285716,7.0,3.4285714285714284,0.7142857142857143,0.07327586206896552
39,43,50,31,90,76,60,99,117,new_maybe_4,171273,0.0001,1000,8,995.927652666,-4.107142857142857,4.0,4.196428571428571,1.0357142857142858,0.09982332155477036
40,50,64,30,72,41,85,110,101,new_maybe_4,171274,0.0001,1000,8,706.189805458,-3.875,6.0,4.035714285714286,0.9285714285714286,0.09493670886075956
41,29,115,46,42,59,81,78,93,new_maybe_4,171275,0.0001,1000,8,904.176991833,-3.6964285714285716,6.0,3.6964285714285716,1.0357142857142858,0.100828729281768
42,55,71,30,65,80,91,47,100,new_maybe_4,171276,0.0001,1000,8,703.128921333,-3.625,7.0,3.8214285714285716,0.75,0.05844155844155852
43,36,90,32,54,52,66,115,76,new_maybe_4,171277,0.0001,1000,8,793.484063166,-3.3035714285714284,7.0,3.375,0.9821428571428571,0.09932821497120914
44,45,74,33,88,100,51,62,114,new_maybe_4,171278,0.0001,1000,8,786.142069,-4.125,8.0,4.178571428571429,0.9464285714285714,0.08774250440917108
45,44,116,36,82,79,64,104,88,new_maybe_4,171279,0.0001,1000,8,1201.939487,-4.946428571428571,8.0,4.946428571428571,0.9285714285714286,0.06566068515497547
46,36,97,30,116,46,79,59,75,new_maybe_4,171280,0.0001,1000,8,1391.780029583,-3.607142857142857,10.0,3.7142857142857144,1.0357142857142858,0.1124535315985129
47,69,60,30,46,80,108,61,91,new_maybe_4,171281,0.0001,1000,8,1196.123013959,-3.732142857142857,8.0,3.8392857142857144,0.8928571428571429,0.06743119266055042
48,29,50,46,61,74,100,113,85,new_maybe_4,171282,0.0001,1000,8,1401.854340209,-3.9642857142857144,3.0,3.9642857142857144,1.0,0.09363799283154117
49,42,68,30,60,96,105,57,79,new_maybe_4,171283,0.0001,1000,8,1015.829406209,-3.5892857142857144,8.0,3.6964285714285716,0.8392857142857143,0.07728119180633142
50,40,61,30,70,79,96,105,84,new_maybe_4,171284,0.0001,1000,8,751.091814584,-4.089285714285714,4.0,4.196428571428571,0.8392857142857143,0.07035398230088497
