source,run,condition,noise,agent_1,agent_2,agent_3,agent_4,agent_5,agent_6,agent_7,agent_8,first,last,gap,average,total,aggregate_welfare,gap_normalized,gini
simulation,41,,0.0001,36,25,39,57,60,66,48,19,19,66,47.0,43.75,350,-2.125,0.2708333333333333,0.20571428571428574
simulation,42,,0.0001,14,27,30,54,60,40,41,31,14,60,46.0,37.125,297,-1.0208333333333333,0.25,0.210016835016835
simulation,43,,0.0001,17,29,51,45,59,33,38,22,17,59,42.0,36.75,294,-0.9583333333333334,0.16666666666666666,0.2091836734693877
simulation,44,,0.0001,37,27,37,50,71,64,29,32,27,71,44.0,43.375,347,-2.0625,0.20833333333333334,0.19344380403458206
simulation,45,,0.0001,14,39,54,63,32,46,38,23,14,63,49.0,38.625,309,-1.2708333333333333,0.3125,0.21885113268608425
simulation,46,,0.0001,15,20,53,46,37,38,47,26,15,53,38.0,35.25,282,-0.7083333333333334,0.08333333333333333,0.20478723404255317
simulation,47,,0.0001,34,27,21,43,39,53,55,31,21,55,34.0,37.875,303,-1.1458333333333333,0.0,0.16872937293729362
simulation,48,,0.0001,61,20,34,35,53,41,64,17,17,64,47.0,40.625,325,-1.6041666666666667,0.2708333333333333,0.22961538461538455
simulation,49,,0.0001,14,30,42,64,51,72,55,43,14,72,58.0,46.375,371,-2.5625,0.5,0.20990566037735858
simulation,50,,0.0001,16,58,25,45,50,52,33,20,16,58,42.0,37.375,299,-1.0625,0.16666666666666666,0.2261705685618729
experimental,,line,,14,15,25,26,36,37,47,48,14,48,34.0,31.0,248,0.0,0.0,0.22379032258064524
experimental,,1cut,,14,15,27,28,38,39,49,17,14,49,35.0,28.375,227,0.4375,0.020833333333333332,0.23623348017621137
