source,run,condition,noise,agent_1,agent_2,agent_3,agent_4,agent_5,agent_6,agent_7,agent_8,first,last,gap,average,total,aggregate_welfare,gap_normalized,gini
simulation,22,,0.0001,24,33,107,79,55,49,70,98,24,107,83.0,64.375,515,-1.5974025974025974,0.35064935064935066,0.245388349514563
simulation,23,,0.0001,25,35,46,98,65,131,106,115,25,131,106.0,77.625,621,-2.9740259740259742,0.6493506493506493,0.2727455716586151
simulation,24,,0.0001,35,63,57,92,103,73,141,121,35,141,106.0,85.625,685,-3.8051948051948052,0.6493506493506493,0.21916058394160576
simulation,25,,0.0001,30,52,60,127,75,96,114,101,30,127,97.0,81.875,655,-3.4155844155844157,0.5324675324675324,0.21622137404580144
simulation,26,,0.0001,28,86,35,44,74,121,100,70,28,121,93.0,69.75,558,-2.155844155844156,0.4805194805194805,0.24775985663082434
simulation,27,,0.0001,55,49,69,80,142,103,91,121,49,142,93.0,88.75,710,-4.12987012987013,0.4805194805194805,0.1926056338028168
simulation,28,,0.0001,39,31,74,45,124,88,58,104,31,124,93.0,70.375,563,-2.220779220779221,0.4805194805194805,0.24888987566607468
simulation,29,,0.0001,61,29,47,92,70,117,107,130,29,130,101.0,81.625,653,-3.3896103896103895,0.5844155844155844,0.2329632465543645
simulation,30,,0.0001,29,40,79,54,82,101,121,109,29,121,92.0,76.875,615,-2.896103896103896,0.4675324675324675,0.2302845528455284
simulation,31,,0.0001,38,29,52,62,91,120,79,100,29,120,91.0,71.375,571,-2.324675324675325,0.45454545454545453,0.23664623467600698
simulation,32,,0.0001,54,64,138,75,153,95,116,108,54,153,99.0,100.375,803,-5.337662337662338,0.5584415584415584,0.18664383561643838
simulation,33,,0.0001,43,50,34,69,112,84,99,128,34,128,94.0,77.375,619,-2.948051948051948,0.4935064935064935,0.23525848142164785
simulation,34,,0.0001,27,46,61,36,75,85,101,117,27,117,90.0,68.5,548,-2.0259740259740258,0.44155844155844154,0.2477189781021898
simulation,35,,0.0001,46,52,65,79,141,133,105,96,46,141,95.0,89.625,717,-4.220779220779221,0.5064935064935064,0.21042538354253826
simulation,36,,0.0001,31,50,112,42,65,88,92,128,31,128,97.0,76.0,608,-2.8051948051948052,0.5324675324675324,0.2421875
simulation,37,,0.0001,44,32,68,58,112,103,128,88,32,128,96.0,79.125,633,-3.1298701298701297,0.5194805194805194,0.23045023696682465
simulation,38,,0.0001,64,110,44,69,120,141,82,93,44,141,97.0,90.375,723,-4.298701298701299,0.5324675324675324,0.18896957123098201
simulation,39,,0.0001,52,77,44,89,98,136,126,62,44,136,92.0,85.5,684,-3.792207792207792,0.4675324675324675,0.20723684210526305
simulation,40,,0.0001,50,44,59,107,92,72,117,131,44,131,87.0,84.0,672,-3.6363636363636362,0.4025974025974026,0.20610119047619047
simulation,41,,0.0001,69,106,121,53,129,63,80,93,53,129,76.0,89.25,714,-4.181818181818182,0.2597402597402597,0.16561624649859952
simulation,42,,0.0001,78,75,45,123,66,109,137,99,45,137,92.0,91.5,732,-4.415584415584416,0.4675324675324675,0.17964480874316946
simulation,43,,0.0001,38,56,71,46,112,83,90,121,38,121,83.0,77.125,617,-2.9220779220779223,0.35064935064935066,0.20765802269043765
simulation,44,,0.0001,28,38,78,54,91,129,106,119,28,129,101.0,80.375,643,-3.25974025974026,0.5844155844155844,0.24902799377916018
simulation,45,,0.0001,32,77,92,109,141,116,123,66,32,141,109.0,94.5,756,-4.7272727272727275,0.6883116883116883,0.1954365079365079
simulation,46,,0.0001,30,68,47,58,122,83,94,110,30,122,92.0,76.5,612,-2.857142857142857,0.4675324675324675,0.2209967320261439
simulation,47,,0.0001,35,48,80,107,63,118,92,129,35,129,94.0,84.0,672,-3.6363636363636362,0.4935064935064935,0.2142857142857142
simulation,48,,0.0001,28,45,68,52,122,96,85,106,28,122,94.0,75.25,602,-2.727272727272727,0.4935064935064935,0.2308970099667773
simulation,49,,0.0001,80,47,36,107,125,90,133,63,36,133,97.0,85.125,681,-3.7532467532467533,0.5324675324675324,0.22228340675477232
simulation,50,,0.0001,43,72,35,54,94,120,81,110,35,120,85.0,76.125,609,-2.8181818181818183,0.37662337662337664,0.2173645320197044
experimental,,line,,21,29,37,45,53,61,69,77,21,77,56.0,49.0,392,0.0,0.0,0.2142857142857142
experimental,,1cut,,31,39,47,55,63,71,30,79,30,79,49.0,51.875,415,-0.2987012987012987,-0.09090909090909091,0.1876506024096385
experimental,,1cut_bad,,42,50,60,68,77,85,49,93,42,93,51.0,65.5,524,-1.7142857142857142,-0.06493506493506493,0.14933206106870234
