source,run,condition,noise,agent_1,agent_2,agent_3,agent_4,agent_5,agent_6,agent_7,agent_8,first,last,gap,average,total,aggregate_welfare,gap_normalized,gini
simulation,34,,0.0001,22,34,46,110,55,78,68,93,22,110,88.0,63.25,506,-1.4805194805194806,0.4155844155844156,0.2519762845849802
simulation,35,,0.0001,26,37,79,49,96,56,65,87,26,96,70.0,61.875,495,-1.3376623376623376,0.18181818181818182,0.21186868686868676
simulation,36,,0.0001,37,69,40,56,47,80,93,104,37,104,67.0,65.75,526,-1.7402597402597402,0.14285714285714285,0.20104562737642584
simulation,37,,0.0001,37,30,45,79,89,105,65,57,30,105,75.0,63.375,507,-1.4935064935064934,0.24675324675324675,0.2206607495069033
simulation,38,,0.0001,25,35,39,48,97,70,64,82,25,97,72.0,57.5,460,-0.8831168831168831,0.2077922077922078,0.23043478260869565
simulation,39,,0.0001,29,32,41,78,50,106,69,96,29,106,77.0,62.625,501,-1.4155844155844155,0.2727272727272727,0.2467564870259482
simulation,40,,0.0001,33,31,39,51,100,64,86,74,31,100,69.0,59.75,478,-1.1168831168831168,0.16883116883116883,0.22646443514644354
simulation,41,,0.0001,26,34,43,100,51,77,97,70,26,100,74.0,62.25,498,-1.3766233766233766,0.23376623376623376,0.2394578313253013
simulation,42,,0.0001,27,86,30,50,56,102,66,81,27,102,75.0,62.25,498,-1.3766233766233766,0.24675324675324675,0.22791164658634533
simulation,43,,0.0001,28,43,44,111,81,58,96,69,28,111,83.0,66.25,530,-1.7922077922077921,0.35064935064935066,0.2283018867924529
simulation,44,,0.0001,36,25,42,60,71,112,98,83,25,112,87.0,65.875,527,-1.7532467532467533,0.4025974025974026,0.2497628083491461
simulation,45,,0.0001,26,54,61,43,79,109,67,94,26,109,83.0,66.625,533,-1.8311688311688312,0.35064935064935066,0.2150562851782365
simulation,46,,0.0001,29,46,33,104,89,58,68,81,29,104,75.0,63.5,508,-1.5064935064935066,0.24675324675324675,0.22637795275590555
simulation,47,,0.0001,28,34,50,80,56,106,70,89,28,106,78.0,64.125,513,-1.5714285714285714,0.2857142857142857,0.22538986354775825
simulation,48,,0.0001,55,39,109,99,64,77,122,90,39,122,83.0,81.875,655,-3.4155844155844157,0.35064935064935066,0.18492366412213745
simulation,49,,0.0001,25,37,43,92,60,71,82,111,25,111,86.0,65.125,521,-1.6753246753246753,0.38961038961038963,0.2411228406909789
simulation,50,,0.0001,46,39,74,102,53,61,87,124,39,124,85.0,73.25,586,-2.5194805194805197,0.37662337662337664,0.21117747440273038
experimental,,line,,21,29,37,45,53,61,69,77,21,77,56.0,49.0,392,0.0,0.0,0.2142857142857142
experimental,,1cut,,21,29,45,53,61,69,37,77,21,77,56.0,49.0,392,0.0,0.0,0.2142857142857142
