source,run,condition,noise,agent_1,agent_2,agent_3,agent_4,agent_5,agent_6,agent_7,agent_8,first,last,gap,average,total,aggregate_welfare,gap_normalized,gini
simulation,38,,0.0001,34,15,34,22,48,48,27,22,15,48,33.0,31.25,250,0.7931034482758621,-0.15517241379310345,0.20199999999999996
simulation,39,,0.0001,38,15,22,36,52,36,27,22,15,52,37.0,31.0,248,0.8275862068965517,-0.08620689655172414,0.19657258064516125
simulation,40,,0.0001,36,15,23,36,37,40,29,26,15,40,25.0,30.25,242,0.9310344827586207,-0.29310344827586204,0.14566115702479343
simulation,41,,0.0001,36,15,25,41,37,52,30,23,15,52,37.0,32.375,259,0.6379310344827587,-0.08620689655172414,0.1887065637065637
simulation,42,,0.0001,36,15,24,54,33,35,29,22,15,54,39.0,31.0,248,0.8275862068965517,-0.05172413793103448,0.19153225806451624
simulation,43,,0.0001,42,15,27,37,54,40,28,20,15,54,39.0,32.875,263,0.5689655172413793,-0.05172413793103448,0.20484790874524705
simulation,44,,0.0001,36,15,23,50,38,34,31,26,15,50,35.0,31.625,253,0.7413793103448276,-0.1206896551724138,0.17440711462450587
simulation,45,,0.0001,34,15,22,31,46,38,31,28,15,46,31.0,30.625,245,0.8793103448275862,-0.1896551724137931,0.1607142857142858
simulation,46,,0.0001,38,15,22,33,47,33,33,24,15,47,32.0,30.625,245,0.8793103448275862,-0.1724137931034483,0.16887755102040813
simulation,47,,0.0001,36,15,23,37,50,38,27,22,15,50,35.0,31.0,248,0.8275862068965517,-0.1206896551724138,0.189516129032258
simulation,48,,0.0001,36,15,22,31,45,40,27,22,15,45,30.0,29.75,238,1.0,-0.20689655172413793,0.18172268907563027
simulation,49,,0.0001,50,15,26,36,49,40,27,22,15,50,35.0,33.125,265,0.5344827586206896,-0.1206896551724138,0.20330188679245276
simulation,50,,0.0001,36,15,22,37,52,36,28,22,15,52,37.0,31.0,248,0.8275862068965517,-0.08620689655172414,0.19354838709677424
experimental,,line,,16,22,28,34,40,46,52,58,16,58,42.0,37.0,296,0.0,0.0,0.21283783783783794
experimental,,1cut,,16,22,28,34,40,46,23,52,16,52,36.0,32.625,261,0.603448275862069,-0.10344827586206896,0.20545977011494254
