"subject.code","answer","context","condition","badness"
"R_pFMgJZTq21Ao6Dn",35,"No B","no","original"
"R_sjbmtkmO0J9EwX7",50,"No B","no","original"
"R_sOuiHjogNjYIyjv",50,"No B","no","original"
"R_vYxLFO1RkAsm0ed",12,"No B","no","original"
"R_WkEX8lBjn1LlF61",49,"No B","no","original"
"R_XSaQ33BVtKt0VMJ",50,"No B","no","original"
"R_yKpMu88bjiyiZkB",50,"No B","no","original"
"R_yUWSIViX283K4rD",50,"No B","no","original"
"R_1C1imvB2enmJg5x",-3,"No C","no","original"
"R_1iqI5OFDsiPKqu7",50,"No C","no","original"
"R_1KvtQ1nlOpQFnff",50,"No C","no","original"
"R_1LHjLnJ1DNh9y09",50,"No C","no","original"
"R_1N9pNdZTr6ARHVF",-19,"No C","no","original"
"R_1o70w1n0MzNVfSV",50,"No C","no","original"
"R_1ogK7Naa8lQS4yJ",50,"No C","no","original"
"R_1OP1GWuMU42FwL6",50,"No C","no","original"
"R_1rBylZKPsSjeFTk",48,"No C","no","original"
"R_1rHR7zpFqXrXtZG",14,"No C","no","original"
"R_26fBGxSQgYvYNxn",50,"No C","no","original"
"R_28CDZMw1NDVmQbT",50,"No C","no","original"
"R_28GSc0Rco68Uv5i",-25,"No C","no","original"
"R_2fepZ6v9IDKahaK",44,"No C","no","original"
"R_2foL5HECX5qlmBQ",50,"No C","no","original"
"R_2SAhsBTPpZ4VBGG",50,"No C","no","original"
"R_2X6xFQ3Jhk2J4wJ",50,"No C","no","original"
"R_2zAXnNMftbG4u74",48,"No C","no","original"
"R_2ZIa35DvZmTCJd4",31,"No C","no","original"
"R_32OY3OC79dPgrDK",25,"No C","no","original"
"R_32RX26yFG4ORMHK",49,"No C","no","original"
"R_33wLlnO6rzqZJ6g",50,"No C","no","original"
"R_3GvO1DJNWWclMBt",-10,"No C","no","original"
"R_3jTcEaifOT97ZA3",43,"No C","no","original"
"R_3KrmVnbAUYGSyit",50,"No C","no","original"
"R_3MoDZiunbjMptzg",50,"No C","no","original"
"R_3Rk1wdtJeBgqPQy",8,"No C","no","original"
"R_3RqOHyZIxaJpwPQ",37,"No C","no","original"
"R_4UD1SJ72Xn7NZfz",-38,"No C","no","original"
"R_AcCHryVM0Whjyfv",48,"No C","no","original"
"R_DUYdwTpwljiCtWN",50,"No C","no","original"
"R_pFMgJZTq21Ao6Dn",35,"No C","no","original"
"R_sjbmtkmO0J9EwX7",50,"No C","no","original"
"R_sOuiHjogNjYIyjv",50,"No C","no","original"
"R_vYxLFO1RkAsm0ed",10,"No C","no","original"
"R_WkEX8lBjn1LlF61",50,"No C","no","original"
"R_XSaQ33BVtKt0VMJ",40,"No C","no","original"
"R_yKpMu88bjiyiZkB",50,"No C","no","original"
"R_yUWSIViX283K4rD",49,"No C","no","original"
"R_1C1imvB2enmJg5x",29,"No D","no","original"
"R_1iqI5OFDsiPKqu7",45,"No D","no","original"
"R_1KvtQ1nlOpQFnff",50,"No D","no","original"
"R_1LHjLnJ1DNh9y09",50,"No D","no","original"
"R_1N9pNdZTr6ARHVF",42,"No D","no","original"
"R_1o70w1n0MzNVfSV",50,"No D","no","original"
"R_1ogK7Naa8lQS4yJ",50,"No D","no","original"
"R_1OP1GWuMU42FwL6",50,"No D","no","original"
"R_1rBylZKPsSjeFTk",50,"No D","no","original"
"R_1rHR7zpFqXrXtZG",-2,"No D","no","original"
"R_26fBGxSQgYvYNxn",50,"No D","no","original"
"R_28CDZMw1NDVmQbT",50,"No D","no","original"
"R_28GSc0Rco68Uv5i",-5,"No D","no","original"
"R_2fepZ6v9IDKahaK",41,"No D","no","original"
"R_2foL5HECX5qlmBQ",50,"No D","no","original"
"R_2SAhsBTPpZ4VBGG",50,"No D","no","original"
"R_2X6xFQ3Jhk2J4wJ",50,"No D","no","original"
"R_2zAXnNMftbG4u74",43,"No D","no","original"
"R_2ZIa35DvZmTCJd4",30,"No D","no","original"
"R_32OY3OC79dPgrDK",50,"No D","no","original"
"R_32RX26yFG4ORMHK",48,"No D","no","original"
"R_33wLlnO6rzqZJ6g",50,"No D","no","original"
"R_3GvO1DJNWWclMBt",-10,"No D","no","original"
"R_3jTcEaifOT97ZA3",50,"No D","no","original"
"R_3KrmVnbAUYGSyit",50,"No D","no","original"
"R_3MoDZiunbjMptzg",50,"No D","no","original"
"R_3Rk1wdtJeBgqPQy",15,"No D","no","original"
"R_3RqOHyZIxaJpwPQ",29,"No D","no","original"
"R_4UD1SJ72Xn7NZfz",-8,"No D","no","original"
"R_AcCHryVM0Whjyfv",50,"No D","no","original"
"R_DUYdwTpwljiCtWN",50,"No D","no","original"
"R_pFMgJZTq21Ao6Dn",50,"No D","no","original"
"R_sjbmtkmO0J9EwX7",48,"No D","no","original"
"R_sOuiHjogNjYIyjv",50,"No D","no","original"
"R_vYxLFO1RkAsm0ed",21,"No D","no","original"
"R_WkEX8lBjn1LlF61",50,"No D","no","original"
"R_XSaQ33BVtKt0VMJ",30,"No D","no","original"
"R_yKpMu88bjiyiZkB",50,"No D","no","original"
"R_yUWSIViX283K4rD",50,"No D","no","original"
"R_1C1imvB2enmJg5x",-13,"Yes B","yes","original"
"R_1iqI5OFDsiPKqu7",50,"Yes B","yes","original"
"R_1KvtQ1nlOpQFnff",40,"Yes B","yes","original"
"R_1LHjLnJ1DNh9y09",50,"Yes B","yes","original"
"R_1N9pNdZTr6ARHVF",29,"Yes B","yes","original"
"R_1o70w1n0MzNVfSV",50,"Yes B","yes","original"
"R_1ogK7Naa8lQS4yJ",40,"Yes B","yes","original"
"R_1OP1GWuMU42FwL6",50,"Yes B","yes","original"
"R_1rBylZKPsSjeFTk",23,"Yes B","yes","original"
"R_1rHR7zpFqXrXtZG",16,"Yes B","yes","original"
"R_26fBGxSQgYvYNxn",41,"Yes B","yes","original"
"R_28CDZMw1NDVmQbT",50,"Yes B","yes","original"
"R_28GSc0Rco68Uv5i",-5,"Yes B","yes","original"
"R_2fepZ6v9IDKahaK",21,"Yes B","yes","original"
"R_2foL5HECX5qlmBQ",21,"Yes B","yes","original"
"R_2SAhsBTPpZ4VBGG",50,"Yes B","yes","original"
"R_2X6xFQ3Jhk2J4wJ",50,"Yes B","yes","original"
"R_2zAXnNMftbG4u74",8,"Yes B","yes","original"
"R_2ZIa35DvZmTCJd4",11,"Yes B","yes","original"
"R_32OY3OC79dPgrDK",27,"Yes B","yes","original"
"R_32RX26yFG4ORMHK",45,"Yes B","yes","original"
"R_33wLlnO6rzqZJ6g",50,"Yes B","yes","original"
"R_3GvO1DJNWWclMBt",-15,"Yes B","yes","original"
"R_3jTcEaifOT97ZA3",41,"Yes B","yes","original"
"R_3KrmVnbAUYGSyit",50,"Yes B","yes","original"
"R_3MoDZiunbjMptzg",50,"Yes B","yes","original"
"R_3Rk1wdtJeBgqPQy",23,"Yes B","yes","original"
"R_3RqOHyZIxaJpwPQ",40,"Yes B","yes","original"
"R_4UD1SJ72Xn7NZfz",-28,"Yes B","yes","original"
"R_AcCHryVM0Whjyfv",-5,"Yes B","yes","original"
"R_DUYdwTpwljiCtWN",50,"Yes B","yes","original"
"R_pFMgJZTq21Ao6Dn",50,"Yes B","yes","original"
"R_sjbmtkmO0J9EwX7",37,"Yes B","yes","original"
"R_sOuiHjogNjYIyjv",50,"Yes B","yes","original"
"R_vYxLFO1RkAsm0ed",2,"Yes B","yes","original"
"R_WkEX8lBjn1LlF61",50,"Yes B","yes","original"
"R_XSaQ33BVtKt0VMJ",21,"Yes B","yes","original"
"R_yKpMu88bjiyiZkB",50,"Yes B","yes","original"
"R_yUWSIViX283K4rD",50,"Yes B","yes","original"
"R_1C1imvB2enmJg5x",30,"Yes C","yes","original"
"R_1iqI5OFDsiPKqu7",22,"Yes C","yes","original"
"R_1KvtQ1nlOpQFnff",47,"Yes C","yes","original"
"R_1LHjLnJ1DNh9y09",30,"Yes C","yes","original"
"R_1N9pNdZTr6ARHVF",-28,"Yes C","yes","original"
"R_1o70w1n0MzNVfSV",50,"Yes C","yes","original"
"R_1ogK7Naa8lQS4yJ",50,"Yes C","yes","original"
"R_1OP1GWuMU42FwL6",50,"Yes C","yes","original"
"R_1rBylZKPsSjeFTk",48,"Yes C","yes","original"
"R_1rHR7zpFqXrXtZG",1,"Yes C","yes","original"
"R_26fBGxSQgYvYNxn",50,"Yes C","yes","original"
"R_28CDZMw1NDVmQbT",50,"Yes C","yes","original"
"R_28GSc0Rco68Uv5i",-25,"Yes C","yes","original"
"R_2fepZ6v9IDKahaK",41,"Yes C","yes","original"
"R_2foL5HECX5qlmBQ",50,"Yes C","yes","original"
"R_2SAhsBTPpZ4VBGG",50,"Yes C","yes","original"
"R_2X6xFQ3Jhk2J4wJ",50,"Yes C","yes","original"
"R_2zAXnNMftbG4u74",11,"Yes C","yes","original"
"R_2ZIa35DvZmTCJd4",9,"Yes C","yes","original"
"R_32OY3OC79dPgrDK",25,"Yes C","yes","original"
"R_32RX26yFG4ORMHK",36,"Yes C","yes","original"
"R_33wLlnO6rzqZJ6g",50,"Yes C","yes","original"
"R_3GvO1DJNWWclMBt",-35,"Yes C","yes","original"
"R_3jTcEaifOT97ZA3",50,"Yes C","yes","original"
"R_3KrmVnbAUYGSyit",50,"Yes C","yes","original"
"R_3MoDZiunbjMptzg",50,"Yes C","yes","original"
"R_3Rk1wdtJeBgqPQy",-20,"Yes C","yes","original"
"R_3RqOHyZIxaJpwPQ",33,"Yes C","yes","original"
"R_4UD1SJ72Xn7NZfz",-30,"Yes C","yes","original"
"R_AcCHryVM0Whjyfv",46,"Yes C","yes","original"
"R_DUYdwTpwljiCtWN",50,"Yes C","yes","original"
"R_pFMgJZTq21Ao6Dn",50,"Yes C","yes","original"
"R_sjbmtkmO0J9EwX7",50,"Yes C","yes","original"
"R_sOuiHjogNjYIyjv",34,"Yes C","yes","original"
"R_vYxLFO1RkAsm0ed",21,"Yes C","yes","original"
"R_WkEX8lBjn1LlF61",49,"Yes C","yes","original"
"R_XSaQ33BVtKt0VMJ",31,"Yes C","yes","original"
"R_yKpMu88bjiyiZkB",50,"Yes C","yes","original"
"R_yUWSIViX283K4rD",33,"Yes C","yes","original"
"R_1C1imvB2enmJg5x",-16,"Yes D","yes","original"
"R_1iqI5OFDsiPKqu7",-40,"Yes D","yes","original"
"R_1KvtQ1nlOpQFnff",30,"Yes D","yes","original"
"R_1LHjLnJ1DNh9y09",32,"Yes D","yes","original"
"R_1N9pNdZTr6ARHVF",-50,"Yes D","yes","original"
"R_1o70w1n0MzNVfSV",45,"Yes D","yes","original"
"R_1ogK7Naa8lQS4yJ",40,"Yes D","yes","original"
"R_1OP1GWuMU42FwL6",44,"Yes D","yes","original"
"R_1rBylZKPsSjeFTk",-10,"Yes D","yes","original"
"R_1rHR7zpFqXrXtZG",-25,"Yes D","yes","original"
"R_26fBGxSQgYvYNxn",50,"Yes D","yes","original"
"R_28CDZMw1NDVmQbT",48,"Yes D","yes","original"
"R_28GSc0Rco68Uv5i",-10,"Yes D","yes","original"
"R_2fepZ6v9IDKahaK",-29,"Yes D","yes","original"
"R_2foL5HECX5qlmBQ",-10,"Yes D","yes","original"
"R_2SAhsBTPpZ4VBGG",48,"Yes D","yes","original"
"R_2X6xFQ3Jhk2J4wJ",31,"Yes D","yes","original"
"R_2zAXnNMftbG4u74",-46,"Yes D","yes","original"
"R_2ZIa35DvZmTCJd4",10,"Yes D","yes","original"
"R_32OY3OC79dPgrDK",9,"Yes D","yes","original"
"R_32RX26yFG4ORMHK",40,"Yes D","yes","original"
"R_33wLlnO6rzqZJ6g",40,"Yes D","yes","original"
"R_3GvO1DJNWWclMBt",-35,"Yes D","yes","original"
"R_3jTcEaifOT97ZA3",31,"Yes D","yes","original"
"R_3KrmVnbAUYGSyit",35,"Yes D","yes","original"
"R_3MoDZiunbjMptzg",50,"Yes D","yes","original"
"R_3Rk1wdtJeBgqPQy",-30,"Yes D","yes","original"
"R_3RqOHyZIxaJpwPQ",39,"Yes D","yes","original"
"R_4UD1SJ72Xn7NZfz",-17,"Yes D","yes","original"
"R_AcCHryVM0Whjyfv",-30,"Yes D","yes","original"
"R_DUYdwTpwljiCtWN",31,"Yes D","yes","original"
"R_pFMgJZTq21Ao6Dn",40,"Yes D","yes","original"
"R_sjbmtkmO0J9EwX7",50,"Yes D","yes","original"
"R_sOuiHjogNjYIyjv",-41,"Yes D","yes","original"
"R_vYxLFO1RkAsm0ed",0,"Yes D","yes","original"
"R_WkEX8lBjn1LlF61",-10,"Yes D","yes","original"
"R_XSaQ33BVtKt0VMJ",11,"Yes D","yes","original"
"R_yKpMu88bjiyiZkB",50,"Yes D","yes","original"
"R_yUWSIViX283K4rD",50,"Yes D","yes","original"
"R_1C1imvB2enmJg5x",-12,"Yes E","yes","original"
"R_1iqI5OFDsiPKqu7",-47,"Yes E","yes","original"
"R_1KvtQ1nlOpQFnff",-29,"Yes E","yes","original"
"R_1LHjLnJ1DNh9y09",-50,"Yes E","yes","original"
"R_1N9pNdZTr6ARHVF",16,"Yes E","yes","original"
"R_1o70w1n0MzNVfSV",-50,"Yes E","yes","original"
"R_1ogK7Naa8lQS4yJ",-50,"Yes E","yes","original"
"R_1OP1GWuMU42FwL6",-37,"Yes E","yes","original"
"R_1rBylZKPsSjeFTk",-50,"Yes E","yes","original"
"R_1rHR7zpFqXrXtZG",-50,"Yes E","yes","original"
"R_26fBGxSQgYvYNxn",-50,"Yes E","yes","original"
"R_28CDZMw1NDVmQbT",-50,"Yes E","yes","original"
"R_28GSc0Rco68Uv5i",20,"Yes E","yes","original"
"R_2fepZ6v9IDKahaK",1,"Yes E","yes","original"
"R_2foL5HECX5qlmBQ",-50,"Yes E","yes","original"
"R_2SAhsBTPpZ4VBGG",-50,"Yes E","yes","original"
"R_2X6xFQ3Jhk2J4wJ",-50,"Yes E","yes","original"
"R_2zAXnNMftbG4u74",-43,"Yes E","yes","original"
"R_2ZIa35DvZmTCJd4",20,"Yes E","yes","original"
"R_32OY3OC79dPgrDK",25,"Yes E","yes","original"
"R_32RX26yFG4ORMHK",-16,"Yes E","yes","original"
"R_33wLlnO6rzqZJ6g",-35,"Yes E","yes","original"
"R_3GvO1DJNWWclMBt",-50,"Yes E","yes","original"
"R_3jTcEaifOT97ZA3",-45,"Yes E","yes","original"
"R_3KrmVnbAUYGSyit",-50,"Yes E","yes","original"
"R_3MoDZiunbjMptzg",0,"Yes E","yes","original"
"R_3Rk1wdtJeBgqPQy",-39,"Yes E","yes","original"
"R_3RqOHyZIxaJpwPQ",-8,"Yes E","yes","original"
"R_4UD1SJ72Xn7NZfz",49,"Yes E","yes","original"
"R_AcCHryVM0Whjyfv",-50,"Yes E","yes","original"
"R_DUYdwTpwljiCtWN",-50,"Yes E","yes","original"
"R_pFMgJZTq21Ao6Dn",50,"Yes E","yes","original"
"R_sjbmtkmO0J9EwX7",18,"Yes E","yes","original"
"R_sOuiHjogNjYIyjv",-50,"Yes E","yes","original"
"R_vYxLFO1RkAsm0ed",-50,"Yes E","yes","original"
"R_WkEX8lBjn1LlF61",-50,"Yes E","yes","original"
"R_XSaQ33BVtKt0VMJ",-15,"Yes E","yes","original"
"R_yKpMu88bjiyiZkB",-50,"Yes E","yes","original"
"R_yUWSIViX283K4rD",43,"Yes E","yes","original"
"R_1C1imvB2enmJg5x",48,"Yes F","yes","original"
"R_1iqI5OFDsiPKqu7",50,"Yes F","yes","original"
"R_1KvtQ1nlOpQFnff",50,"Yes F","yes","original"
"R_1LHjLnJ1DNh9y09",26,"Yes F","yes","original"
"R_1N9pNdZTr6ARHVF",50,"Yes F","yes","original"
"R_1o70w1n0MzNVfSV",50,"Yes F","yes","original"
"R_1ogK7Naa8lQS4yJ",40,"Yes F","yes","original"
"R_1OP1GWuMU42FwL6",50,"Yes F","yes","original"
"R_1rBylZKPsSjeFTk",50,"Yes F","yes","original"
"R_1rHR7zpFqXrXtZG",45,"Yes F","yes","original"
"R_26fBGxSQgYvYNxn",50,"Yes F","yes","original"
"R_28CDZMw1NDVmQbT",50,"Yes F","yes","original"
"R_28GSc0Rco68Uv5i",50,"Yes F","yes","original"
"R_2fepZ6v9IDKahaK",50,"Yes F","yes","original"
"R_2foL5HECX5qlmBQ",40,"Yes F","yes","original"
"R_2SAhsBTPpZ4VBGG",50,"Yes F","yes","original"
"R_2X6xFQ3Jhk2J4wJ",0,"Yes F","yes","original"
"R_2zAXnNMftbG4u74",48,"Yes F","yes","original"
"R_2ZIa35DvZmTCJd4",23,"Yes F","yes","original"
"R_32OY3OC79dPgrDK",9,"Yes F","yes","original"
"R_32RX26yFG4ORMHK",50,"Yes F","yes","original"
"R_33wLlnO6rzqZJ6g",50,"Yes F","yes","original"
"R_3GvO1DJNWWclMBt",50,"Yes F","yes","original"
"R_3jTcEaifOT97ZA3",50,"Yes F","yes","original"
"R_3KrmVnbAUYGSyit",50,"Yes F","yes","original"
"R_3MoDZiunbjMptzg",50,"Yes F","yes","original"
"R_3Rk1wdtJeBgqPQy",44,"Yes F","yes","original"
"R_3RqOHyZIxaJpwPQ",50,"Yes F","yes","original"
"R_4UD1SJ72Xn7NZfz",43,"Yes F","yes","original"
"R_AcCHryVM0Whjyfv",-28,"Yes F","yes","original"
"R_DUYdwTpwljiCtWN",9,"Yes F","yes","original"
"R_pFMgJZTq21Ao6Dn",50,"Yes F","yes","original"
"R_sjbmtkmO0J9EwX7",43,"Yes F","yes","original"
"R_sOuiHjogNjYIyjv",50,"Yes F","yes","original"
"R_vYxLFO1RkAsm0ed",50,"Yes F","yes","original"
"R_WkEX8lBjn1LlF61",50,"Yes F","yes","original"
"R_XSaQ33BVtKt0VMJ",40,"Yes F","yes","original"
"R_yKpMu88bjiyiZkB",50,"Yes F","yes","original"
"R_yUWSIViX283K4rD",22,"Yes F","yes","original"
"R_1C1imvB2enmJg5x",-27,"Maybe 3 Bad","maybe","bad"
"R_1iqI5OFDsiPKqu7",-8,"Maybe 3 Bad","maybe","bad"
"R_1KvtQ1nlOpQFnff",0,"Maybe 3 Bad","maybe","bad"
"R_1LHjLnJ1DNh9y09",50,"Maybe 3 Bad","maybe","bad"
"R_1N9pNdZTr6ARHVF",-38,"Maybe 3 Bad","maybe","bad"
"R_1o70w1n0MzNVfSV",-46,"Maybe 3 Bad","maybe","bad"
"R_1ogK7Naa8lQS4yJ",-10,"Maybe 3 Bad","maybe","bad"
"R_1OP1GWuMU42FwL6",50,"Maybe 3 Bad","maybe","bad"
"R_1rBylZKPsSjeFTk",-25,"Maybe 3 Bad","maybe","bad"
"R_1rHR7zpFqXrXtZG",-35,"Maybe 3 Bad","maybe","bad"
"R_26fBGxSQgYvYNxn",21,"Maybe 3 Bad","maybe","bad"
"R_28CDZMw1NDVmQbT",-4,"Maybe 3 Bad","maybe","bad"
"R_28GSc0Rco68Uv5i",-10,"Maybe 3 Bad","maybe","bad"
"R_2fepZ6v9IDKahaK",2,"Maybe 3 Bad","maybe","bad"
"R_2foL5HECX5qlmBQ",-29,"Maybe 3 Bad","maybe","bad"
"R_2SAhsBTPpZ4VBGG",49,"Maybe 3 Bad","maybe","bad"
"R_2X6xFQ3Jhk2J4wJ",-20,"Maybe 3 Bad","maybe","bad"
"R_2zAXnNMftbG4u74",-8,"Maybe 3 Bad","maybe","bad"
"R_2ZIa35DvZmTCJd4",20,"Maybe 3 Bad","maybe","bad"
"R_32OY3OC79dPgrDK",-28,"Maybe 3 Bad","maybe","bad"
"R_32RX26yFG4ORMHK",25,"Maybe 3 Bad","maybe","bad"
"R_33wLlnO6rzqZJ6g",-5,"Maybe 3 Bad","maybe","bad"
"R_3GvO1DJNWWclMBt",-50,"Maybe 3 Bad","maybe","bad"
"R_3jTcEaifOT97ZA3",-10,"Maybe 3 Bad","maybe","bad"
"R_3KrmVnbAUYGSyit",-50,"Maybe 3 Bad","maybe","bad"
"R_3MoDZiunbjMptzg",-25,"Maybe 3 Bad","maybe","bad"
"R_3Rk1wdtJeBgqPQy",11,"Maybe 3 Bad","maybe","bad"
"R_3RqOHyZIxaJpwPQ",37,"Maybe 3 Bad","maybe","bad"
"R_4UD1SJ72Xn7NZfz",-36,"Maybe 3 Bad","maybe","bad"
"R_AcCHryVM0Whjyfv",-49,"Maybe 3 Bad","maybe","bad"
"R_DUYdwTpwljiCtWN",-2,"Maybe 3 Bad","maybe","bad"
"R_pFMgJZTq21Ao6Dn",35,"Maybe 3 Bad","maybe","bad"
"R_sjbmtkmO0J9EwX7",46,"Maybe 3 Bad","maybe","bad"
"R_sOuiHjogNjYIyjv",31,"Maybe 3 Bad","maybe","bad"
"R_vYxLFO1RkAsm0ed",-11,"Maybe 3 Bad","maybe","bad"
"R_WkEX8lBjn1LlF61",-40,"Maybe 3 Bad","maybe","bad"
"R_XSaQ33BVtKt0VMJ",30,"Maybe 3 Bad","maybe","bad"
"R_yKpMu88bjiyiZkB",-10,"Maybe 3 Bad","maybe","bad"
"R_yUWSIViX283K4rD",-20,"Maybe 3 Bad","maybe","bad"
"R_1C1imvB2enmJg5x",-35,"Maybe 3 Badder","maybe","badder"
"R_1iqI5OFDsiPKqu7",29,"Maybe 3 Badder","maybe","badder"
"R_1KvtQ1nlOpQFnff",-30,"Maybe 3 Badder","maybe","badder"
"R_1LHjLnJ1DNh9y09",50,"Maybe 3 Badder","maybe","badder"
"R_1N9pNdZTr6ARHVF",-45,"Maybe 3 Badder","maybe","badder"
"R_1o70w1n0MzNVfSV",-44,"Maybe 3 Badder","maybe","badder"
"R_1ogK7Naa8lQS4yJ",-20,"Maybe 3 Badder","maybe","badder"
"R_1OP1GWuMU42FwL6",-37,"Maybe 3 Badder","maybe","badder"
"R_1rBylZKPsSjeFTk",-38,"Maybe 3 Badder","maybe","badder"
"R_1rHR7zpFqXrXtZG",-43,"Maybe 3 Badder","maybe","badder"
"R_26fBGxSQgYvYNxn",-50,"Maybe 3 Badder","maybe","badder"
"R_28CDZMw1NDVmQbT",-40,"Maybe 3 Badder","maybe","badder"
"R_28GSc0Rco68Uv5i",5,"Maybe 3 Badder","maybe","badder"
"R_2fepZ6v9IDKahaK",47,"Maybe 3 Badder","maybe","badder"
"R_2foL5HECX5qlmBQ",-30,"Maybe 3 Badder","maybe","badder"
"R_2SAhsBTPpZ4VBGG",-50,"Maybe 3 Badder","maybe","badder"
"R_2X6xFQ3Jhk2J4wJ",-42,"Maybe 3 Badder","maybe","badder"
"R_2zAXnNMftbG4u74",-29,"Maybe 3 Badder","maybe","badder"
"R_2ZIa35DvZmTCJd4",12,"Maybe 3 Badder","maybe","badder"
"R_32OY3OC79dPgrDK",9,"Maybe 3 Badder","maybe","badder"
"R_32RX26yFG4ORMHK",35,"Maybe 3 Badder","maybe","badder"
"R_33wLlnO6rzqZJ6g",-30,"Maybe 3 Badder","maybe","badder"
"R_3GvO1DJNWWclMBt",-50,"Maybe 3 Badder","maybe","badder"
"R_3jTcEaifOT97ZA3",-16,"Maybe 3 Badder","maybe","badder"
"R_3KrmVnbAUYGSyit",-50,"Maybe 3 Badder","maybe","badder"
"R_3MoDZiunbjMptzg",-50,"Maybe 3 Badder","maybe","badder"
"R_3Rk1wdtJeBgqPQy",-31,"Maybe 3 Badder","maybe","badder"
"R_3RqOHyZIxaJpwPQ",25,"Maybe 3 Badder","maybe","badder"
"R_4UD1SJ72Xn7NZfz",-32,"Maybe 3 Badder","maybe","badder"
"R_AcCHryVM0Whjyfv",-49,"Maybe 3 Badder","maybe","badder"
"R_DUYdwTpwljiCtWN",-48,"Maybe 3 Badder","maybe","badder"
"R_pFMgJZTq21Ao6Dn",40,"Maybe 3 Badder","maybe","badder"
"R_sjbmtkmO0J9EwX7",27,"Maybe 3 Badder","maybe","badder"
"R_sOuiHjogNjYIyjv",-50,"Maybe 3 Badder","maybe","badder"
"R_vYxLFO1RkAsm0ed",-50,"Maybe 3 Badder","maybe","badder"
"R_WkEX8lBjn1LlF61",-40,"Maybe 3 Badder","maybe","badder"
"R_XSaQ33BVtKt0VMJ",31,"Maybe 3 Badder","maybe","badder"
"R_yKpMu88bjiyiZkB",-50,"Maybe 3 Badder","maybe","badder"
"R_yUWSIViX283K4rD",-1,"Maybe 3 Badder","maybe","badder"
"R_1C1imvB2enmJg5x",-18,"Maybe 4 Bad","maybe","bad"
"R_1iqI5OFDsiPKqu7",-50,"Maybe 4 Bad","maybe","bad"
"R_1KvtQ1nlOpQFnff",-10,"Maybe 4 Bad","maybe","bad"
"R_1LHjLnJ1DNh9y09",-36,"Maybe 4 Bad","maybe","bad"
"R_1N9pNdZTr6ARHVF",-46,"Maybe 4 Bad","maybe","bad"
"R_1o70w1n0MzNVfSV",-50,"Maybe 4 Bad","maybe","bad"
"R_1ogK7Naa8lQS4yJ",-10,"Maybe 4 Bad","maybe","bad"
"R_1OP1GWuMU42FwL6",46,"Maybe 4 Bad","maybe","bad"
"R_1rBylZKPsSjeFTk",-42,"Maybe 4 Bad","maybe","bad"
"R_1rHR7zpFqXrXtZG",-24,"Maybe 4 Bad","maybe","bad"
"R_26fBGxSQgYvYNxn",-21,"Maybe 4 Bad","maybe","bad"
"R_28CDZMw1NDVmQbT",-50,"Maybe 4 Bad","maybe","bad"
"R_28GSc0Rco68Uv5i",-21,"Maybe 4 Bad","maybe","bad"
"R_2fepZ6v9IDKahaK",28,"Maybe 4 Bad","maybe","bad"
"R_2foL5HECX5qlmBQ",-30,"Maybe 4 Bad","maybe","bad"
"R_2SAhsBTPpZ4VBGG",-42,"Maybe 4 Bad","maybe","bad"
"R_2X6xFQ3Jhk2J4wJ",-40,"Maybe 4 Bad","maybe","bad"
"R_2zAXnNMftbG4u74",-31,"Maybe 4 Bad","maybe","bad"
"R_2ZIa35DvZmTCJd4",0,"Maybe 4 Bad","maybe","bad"
"R_32OY3OC79dPgrDK",-5,"Maybe 4 Bad","maybe","bad"
"R_32RX26yFG4ORMHK",-22,"Maybe 4 Bad","maybe","bad"
"R_33wLlnO6rzqZJ6g",-25,"Maybe 4 Bad","maybe","bad"
"R_3GvO1DJNWWclMBt",-50,"Maybe 4 Bad","maybe","bad"
"R_3jTcEaifOT97ZA3",-31,"Maybe 4 Bad","maybe","bad"
"R_3KrmVnbAUYGSyit",-50,"Maybe 4 Bad","maybe","bad"
"R_3MoDZiunbjMptzg",-35,"Maybe 4 Bad","maybe","bad"
"R_3Rk1wdtJeBgqPQy",10,"Maybe 4 Bad","maybe","bad"
"R_3RqOHyZIxaJpwPQ",-8,"Maybe 4 Bad","maybe","bad"
"R_4UD1SJ72Xn7NZfz",-32,"Maybe 4 Bad","maybe","bad"
"R_AcCHryVM0Whjyfv",-48,"Maybe 4 Bad","maybe","bad"
"R_DUYdwTpwljiCtWN",-13,"Maybe 4 Bad","maybe","bad"
"R_pFMgJZTq21Ao6Dn",30,"Maybe 4 Bad","maybe","bad"
"R_sjbmtkmO0J9EwX7",46,"Maybe 4 Bad","maybe","bad"
"R_sOuiHjogNjYIyjv",-50,"Maybe 4 Bad","maybe","bad"
"R_vYxLFO1RkAsm0ed",-37,"Maybe 4 Bad","maybe","bad"
"R_WkEX8lBjn1LlF61",-50,"Maybe 4 Bad","maybe","bad"
"R_XSaQ33BVtKt0VMJ",20,"Maybe 4 Bad","maybe","bad"
"R_yKpMu88bjiyiZkB",-15,"Maybe 4 Bad","maybe","bad"
"R_yUWSIViX283K4rD",-47,"Maybe 4 Bad","maybe","bad"
"R_1C1imvB2enmJg5x",-20,"Maybe 5 Bad","maybe","bad"
"R_1iqI5OFDsiPKqu7",-50,"Maybe 5 Bad","maybe","bad"
"R_1KvtQ1nlOpQFnff",-39,"Maybe 5 Bad","maybe","bad"
"R_1LHjLnJ1DNh9y09",-50,"Maybe 5 Bad","maybe","bad"
"R_1N9pNdZTr6ARHVF",49,"Maybe 5 Bad","maybe","bad"
