"subject.code","answer","context","condition","badness"
"R_1jwjzf7E6IsgZqq",25,"No B","no","original"
"R_1jwUh0dtFWDuT4x",0,"No B","no","original"
"R_1mL9sBksGn4Chrc",10,"No B","no","original"
"R_1ooRxXWrJBeti3l",12,"No B","no","original"
"R_1pmV7CCbwnNL4bs",9,"No B","no","original"
"R_1qg5zxG4OHT34gX",10,"No B","no","original"
"R_1rwYAjoube9ImlK",12,"No B","no","original"
"R_22DGikbZewcoEkH",50,"No B","no","original"
"R_22R1B5mN0RA0RMU",40,"No B","no","original"
"R_2aQ6gax5O03RSIv",19,"No B","no","original"
"R_2dlINIzP1v3FX0g",31,"No B","no","original"
"R_2ebd9LcKLlwFO5v",-17,"No B","no","original"
"R_2h5GlipyzZ47VLj",36,"No B","no","original"
"R_2QrLW0BHAjWVg7Q",20,"No B","no","original"
"R_2rAt1AD0sqk7yPG",-22,"No B","no","original"
"R_2rkgUKYk3bYGIoF",15,"No B","no","original"
"R_2uCFCg6xVDEY02q",18,"No B","no","original"
"R_2XizCOMyNrGa7Az",27,"No B","no","original"
"R_31zuDrqUATmHgFI",8,"No B","no","original"
"R_32KqOo2AEj0tVdX",0,"No B","no","original"
"R_3D77jkyASlRGTqD",6,"No B","no","original"
"R_3dDE8OS7jARHVcT",33,"No B","no","original"
"R_3G3S0l7VxciaIWg",5,"No B","no","original"
"R_3iI892aKIzlTCm3",5,"No B","no","original"
"R_3KW9H9FC1ifo1YV",10,"No B","no","original"
"R_3MRne9JybULuGPX",15,"No B","no","original"
"R_a90wt16hQIHhsRj",21,"No B","no","original"
"R_Aaiu7NwZQoFdazT",21,"No B","no","original"
"R_AhSldTz7xNWz7SF",5,"No B","no","original"
"R_ANeTIXcBIwyfggV",45,"No B","no","original"
"R_BDEiiuol7PCm5od",11,"No B","no","original"
"R_PwfHbOWesn6tR0l",50,"No B","no","original"
"R_sChbmfdhKx3fYFb",26,"No B","no","original"
"R_SIBMbeTFd37lOY9",-14,"No B","no","original"
"R_XLNB6At9fKflzG1",30,"No B","no","original"
"R_z6C8dk0TuG2cq2t",15,"No B","no","original"
"R_0TbvEJOOdRE8Po5",24,"No C","no","original"
"R_10NQO6ofuvssLna",30,"No C","no","original"
"R_125YC954CGborqS",9,"No C","no","original"
"R_1FKepxOiPxYVQHz",50,"No C","no","original"
"R_1igi8iqWfkvrcc1",21,"No C","no","original"
"R_1jwjzf7E6IsgZqq",18,"No C","no","original"
"R_1jwUh0dtFWDuT4x",0,"No C","no","original"
"R_1mL9sBksGn4Chrc",3,"No C","no","original"
"R_1ooRxXWrJBeti3l",0,"No C","no","original"
"R_1pmV7CCbwnNL4bs",27,"No C","no","original"
"R_1qg5zxG4OHT34gX",12,"No C","no","original"
"R_1rwYAjoube9ImlK",31,"No C","no","original"
"R_22DGikbZewcoEkH",50,"No C","no","original"
"R_22R1B5mN0RA0RMU",50,"No C","no","original"
"R_2aQ6gax5O03RSIv",31,"No C","no","original"
"R_2dlINIzP1v3FX0g",30,"No C","no","original"
"R_2ebd9LcKLlwFO5v",10,"No C","no","original"
"R_2h5GlipyzZ47VLj",36,"No C","no","original"
"R_2QrLW0BHAjWVg7Q",10,"No C","no","original"
"R_2rAt1AD0sqk7yPG",-10,"No C","no","original"
"R_2rkgUKYk3bYGIoF",15,"No C","no","original"
"R_2uCFCg6xVDEY02q",13,"No C","no","original"
"R_2XizCOMyNrGa7Az",26,"No C","no","original"
"R_31zuDrqUATmHgFI",12,"No C","no","original"
"R_32KqOo2AEj0tVdX",-35,"No C","no","original"
"R_3D77jkyASlRGTqD",8,"No C","no","original"
"R_3dDE8OS7jARHVcT",37,"No C","no","original"
"R_3G3S0l7VxciaIWg",7,"No C","no","original"
"R_3iI892aKIzlTCm3",-6,"No C","no","original"
"R_3KW9H9FC1ifo1YV",5,"No C","no","original"
"R_3MRne9JybULuGPX",15,"No C","no","original"
"R_a90wt16hQIHhsRj",31,"No C","no","original"
"R_Aaiu7NwZQoFdazT",25,"No C","no","original"
"R_AhSldTz7xNWz7SF",5,"No C","no","original"
"R_ANeTIXcBIwyfggV",36,"No C","no","original"
"R_BDEiiuol7PCm5od",18,"No C","no","original"
"R_PwfHbOWesn6tR0l",50,"No C","no","original"
"R_sChbmfdhKx3fYFb",31,"No C","no","original"
"R_SIBMbeTFd37lOY9",-36,"No C","no","original"
"R_XLNB6At9fKflzG1",50,"No C","no","original"
"R_z6C8dk0TuG2cq2t",10,"No C","no","original"
"R_0TbvEJOOdRE8Po5",10,"No D","no","original"
"R_10NQO6ofuvssLna",39,"No D","no","original"
"R_125YC954CGborqS",10,"No D","no","original"
"R_1FKepxOiPxYVQHz",50,"No D","no","original"
"R_1igi8iqWfkvrcc1",10,"No D","no","original"
"R_1jwjzf7E6IsgZqq",-22,"No D","no","original"
"R_1jwUh0dtFWDuT4x",0,"No D","no","original"
"R_1mL9sBksGn4Chrc",5,"No D","no","original"
"R_1ooRxXWrJBeti3l",12,"No D","no","original"
"R_1pmV7CCbwnNL4bs",27,"No D","no","original"
"R_1qg5zxG4OHT34gX",5,"No D","no","original"
"R_1rwYAjoube9ImlK",21,"No D","no","original"
"R_22DGikbZewcoEkH",36,"No D","no","original"
"R_22R1B5mN0RA0RMU",50,"No D","no","original"
"R_2aQ6gax5O03RSIv",39,"No D","no","original"
"R_2dlINIzP1v3FX0g",13,"No D","no","original"
"R_2ebd9LcKLlwFO5v",-31,"No D","no","original"
"R_2h5GlipyzZ47VLj",15,"No D","no","original"
"R_2QrLW0BHAjWVg7Q",11,"No D","no","original"
"R_2rAt1AD0sqk7yPG",21,"No D","no","original"
"R_2rkgUKYk3bYGIoF",15,"No D","no","original"
"R_2uCFCg6xVDEY02q",10,"No D","no","original"
"R_2XizCOMyNrGa7Az",20,"No D","no","original"
"R_31zuDrqUATmHgFI",12,"No D","no","original"
"R_32KqOo2AEj0tVdX",21,"No D","no","original"
"R_3D77jkyASlRGTqD",7,"No D","no","original"
"R_3dDE8OS7jARHVcT",41,"No D","no","original"
"R_3G3S0l7VxciaIWg",8,"No D","no","original"
"R_3iI892aKIzlTCm3",14,"No D","no","original"
"R_3KW9H9FC1ifo1YV",13,"No D","no","original"
"R_3MRne9JybULuGPX",15,"No D","no","original"
"R_a90wt16hQIHhsRj",27,"No D","no","original"
"R_Aaiu7NwZQoFdazT",10,"No D","no","original"
"R_AhSldTz7xNWz7SF",5,"No D","no","original"
"R_ANeTIXcBIwyfggV",25,"No D","no","original"
"R_BDEiiuol7PCm5od",11,"No D","no","original"
"R_PwfHbOWesn6tR0l",50,"No D","no","original"
"R_sChbmfdhKx3fYFb",23,"No D","no","original"
"R_SIBMbeTFd37lOY9",43,"No D","no","original"
"R_XLNB6At9fKflzG1",49,"No D","no","original"
"R_z6C8dk0TuG2cq2t",5,"No D","no","original"
"R_0TbvEJOOdRE8Po5",11,"Yes B","yes","original"
"R_10NQO6ofuvssLna",-3,"Yes B","yes","original"
"R_125YC954CGborqS",0,"Yes B","yes","original"
"R_1FKepxOiPxYVQHz",40,"Yes B","yes","original"
"R_1igi8iqWfkvrcc1",15,"Yes B","yes","original"
"R_1jwjzf7E6IsgZqq",-15,"Yes B","yes","original"
"R_1jwUh0dtFWDuT4x",11,"Yes B","yes","original"
"R_1mL9sBksGn4Chrc",-10,"Yes B","yes","original"
"R_1ooRxXWrJBeti3l",12,"Yes B","yes","original"
"R_1pmV7CCbwnNL4bs",11,"Yes B","yes","original"
"R_1qg5zxG4OHT34gX",7,"Yes B","yes","original"
"R_1rwYAjoube9ImlK",20,"Yes B","yes","original"
"R_22DGikbZewcoEkH",23,"Yes B","yes","original"
"R_22R1B5mN0RA0RMU",0,"Yes B","yes","original"
"R_2aQ6gax5O03RSIv",-20,"Yes B","yes","original"
"R_2dlINIzP1v3FX0g",-9,"Yes B","yes","original"
"R_2ebd9LcKLlwFO5v",24,"Yes B","yes","original"
"R_2h5GlipyzZ47VLj",31,"Yes B","yes","original"
"R_2QrLW0BHAjWVg7Q",10,"Yes B","yes","original"
"R_2rAt1AD0sqk7yPG",-16,"Yes B","yes","original"
"R_2rkgUKYk3bYGIoF",10,"Yes B","yes","original"
"R_2uCFCg6xVDEY02q",12,"Yes B","yes","original"
"R_2XizCOMyNrGa7Az",23,"Yes B","yes","original"
"R_31zuDrqUATmHgFI",12,"Yes B","yes","original"
"R_32KqOo2AEj0tVdX",0,"Yes B","yes","original"
"R_3D77jkyASlRGTqD",9,"Yes B","yes","original"
"R_3dDE8OS7jARHVcT",19,"Yes B","yes","original"
"R_3G3S0l7VxciaIWg",4,"Yes B","yes","original"
"R_3iI892aKIzlTCm3",10,"Yes B","yes","original"
"R_3KW9H9FC1ifo1YV",39,"Yes B","yes","original"
"R_3MRne9JybULuGPX",15,"Yes B","yes","original"
"R_a90wt16hQIHhsRj",31,"Yes B","yes","original"
"R_Aaiu7NwZQoFdazT",5,"Yes B","yes","original"
"R_AhSldTz7xNWz7SF",5,"Yes B","yes","original"
"R_ANeTIXcBIwyfggV",42,"Yes B","yes","original"
"R_BDEiiuol7PCm5od",16,"Yes B","yes","original"
"R_PwfHbOWesn6tR0l",50,"Yes B","yes","original"
"R_sChbmfdhKx3fYFb",14,"Yes B","yes","original"
"R_SIBMbeTFd37lOY9",-50,"Yes B","yes","original"
"R_XLNB6At9fKflzG1",50,"Yes B","yes","original"
"R_z6C8dk0TuG2cq2t",15,"Yes B","yes","original"
"R_0TbvEJOOdRE8Po5",8,"Yes C","yes","original"
"R_10NQO6ofuvssLna",39,"Yes C","yes","original"
"R_125YC954CGborqS",0,"Yes C","yes","original"
"R_1FKepxOiPxYVQHz",10,"Yes C","yes","original"
"R_1igi8iqWfkvrcc1",3,"Yes C","yes","original"
"R_1jwjzf7E6IsgZqq",-37,"Yes C","yes","original"
"R_1jwUh0dtFWDuT4x",12,"Yes C","yes","original"
"R_1mL9sBksGn4Chrc",0,"Yes C","yes","original"
"R_1ooRxXWrJBeti3l",12,"Yes C","yes","original"
"R_1pmV7CCbwnNL4bs",23,"Yes C","yes","original"
"R_1qg5zxG4OHT34gX",4,"Yes C","yes","original"
"R_1rwYAjoube9ImlK",40,"Yes C","yes","original"
"R_22DGikbZewcoEkH",46,"Yes C","yes","original"
"R_22R1B5mN0RA0RMU",50,"Yes C","yes","original"
"R_2aQ6gax5O03RSIv",13,"Yes C","yes","original"
"R_2dlINIzP1v3FX0g",-34,"Yes C","yes","original"
"R_2ebd9LcKLlwFO5v",-12,"Yes C","yes","original"
"R_2h5GlipyzZ47VLj",30,"Yes C","yes","original"
"R_2QrLW0BHAjWVg7Q",8,"Yes C","yes","original"
"R_2rAt1AD0sqk7yPG",-15,"Yes C","yes","original"
"R_2rkgUKYk3bYGIoF",15,"Yes C","yes","original"
"R_2uCFCg6xVDEY02q",10,"Yes C","yes","original"
"R_2XizCOMyNrGa7Az",21,"Yes C","yes","original"
"R_31zuDrqUATmHgFI",12,"Yes C","yes","original"
"R_32KqOo2AEj0tVdX",0,"Yes C","yes","original"
"R_3D77jkyASlRGTqD",7,"Yes C","yes","original"
"R_3dDE8OS7jARHVcT",35,"Yes C","yes","original"
"R_3G3S0l7VxciaIWg",10,"Yes C","yes","original"
"R_3iI892aKIzlTCm3",-9,"Yes C","yes","original"
"R_3KW9H9FC1ifo1YV",23,"Yes C","yes","original"
"R_3MRne9JybULuGPX",15,"Yes C","yes","original"
"R_a90wt16hQIHhsRj",39,"Yes C","yes","original"
"R_Aaiu7NwZQoFdazT",11,"Yes C","yes","original"
"R_AhSldTz7xNWz7SF",5,"Yes C","yes","original"
"R_ANeTIXcBIwyfggV",19,"Yes C","yes","original"
"R_BDEiiuol7PCm5od",8,"Yes C","yes","original"
"R_PwfHbOWesn6tR0l",50,"Yes C","yes","original"
"R_sChbmfdhKx3fYFb",17,"Yes C","yes","original"
"R_SIBMbeTFd37lOY9",21,"Yes C","yes","original"
"R_XLNB6At9fKflzG1",50,"Yes C","yes","original"
"R_z6C8dk0TuG2cq2t",20,"Yes C","yes","original"
"R_0TbvEJOOdRE8Po5",5,"Yes D","yes","original"
"R_10NQO6ofuvssLna",20,"Yes D","yes","original"
"R_125YC954CGborqS",-5,"Yes D","yes","original"
"R_1FKepxOiPxYVQHz",20,"Yes D","yes","original"
"R_1igi8iqWfkvrcc1",-7,"Yes D","yes","original"
"R_1jwjzf7E6IsgZqq",22,"Yes D","yes","original"
"R_1jwUh0dtFWDuT4x",0,"Yes D","yes","original"
"R_1mL9sBksGn4Chrc",-10,"Yes D","yes","original"
"R_1ooRxXWrJBeti3l",12,"Yes D","yes","original"
"R_1pmV7CCbwnNL4bs",26,"Yes D","yes","original"
"R_1qg5zxG4OHT34gX",3,"Yes D","yes","original"
"R_1rwYAjoube9ImlK",44,"Yes D","yes","original"
"R_22DGikbZewcoEkH",15,"Yes D","yes","original"
"R_22R1B5mN0RA0RMU",-5,"Yes D","yes","original"
"R_2aQ6gax5O03RSIv",10,"Yes D","yes","original"
"R_2dlINIzP1v3FX0g",-17,"Yes D","yes","original"
"R_2ebd9LcKLlwFO5v",2,"Yes D","yes","original"
"R_2h5GlipyzZ47VLj",30,"Yes D","yes","original"
"R_2QrLW0BHAjWVg7Q",21,"Yes D","yes","original"
"R_2rAt1AD0sqk7yPG",20,"Yes D","yes","original"
"R_2rkgUKYk3bYGIoF",15,"Yes D","yes","original"
"R_2uCFCg6xVDEY02q",11,"Yes D","yes","original"
"R_2XizCOMyNrGa7Az",22,"Yes D","yes","original"
"R_31zuDrqUATmHgFI",12,"Yes D","yes","original"
"R_32KqOo2AEj0tVdX",-33,"Yes D","yes","original"
"R_3D77jkyASlRGTqD",8,"Yes D","yes","original"
"R_3dDE8OS7jARHVcT",12,"Yes D","yes","original"
"R_3G3S0l7VxciaIWg",7,"Yes D","yes","original"
"R_3iI892aKIzlTCm3",9,"Yes D","yes","original"
"R_3KW9H9FC1ifo1YV",0,"Yes D","yes","original"
"R_3MRne9JybULuGPX",20,"Yes D","yes","original"
"R_a90wt16hQIHhsRj",40,"Yes D","yes","original"
"R_Aaiu7NwZQoFdazT",2,"Yes D","yes","original"
"R_AhSldTz7xNWz7SF",5,"Yes D","yes","original"
"R_ANeTIXcBIwyfggV",28,"Yes D","yes","original"
"R_BDEiiuol7PCm5od",3,"Yes D","yes","original"
"R_PwfHbOWesn6tR0l",50,"Yes D","yes","original"
"R_sChbmfdhKx3fYFb",21,"Yes D","yes","original"
"R_SIBMbeTFd37lOY9",38,"Yes D","yes","original"
"R_XLNB6At9fKflzG1",-2,"Yes D","yes","original"
"R_z6C8dk0TuG2cq2t",15,"Yes D","yes","original"
"R_0TbvEJOOdRE8Po5",9,"Yes E","yes","original"
"R_10NQO6ofuvssLna",-50,"Yes E","yes","original"
"R_125YC954CGborqS",-50,"Yes E","yes","original"
"R_1FKepxOiPxYVQHz",46,"Yes E","yes","original"
"R_1igi8iqWfkvrcc1",-50,"Yes E","yes","original"
"R_1jwjzf7E6IsgZqq",-24,"Yes E","yes","original"
"R_1jwUh0dtFWDuT4x",0,"Yes E","yes","original"
"R_1mL9sBksGn4Chrc",-50,"Yes E","yes","original"
"R_1ooRxXWrJBeti3l",-50,"Yes E","yes","original"
"R_1pmV7CCbwnNL4bs",11,"Yes E","yes","original"
"R_1qg5zxG4OHT34gX",0,"Yes E","yes","original"
"R_1rwYAjoube9ImlK",-10,"Yes E","yes","original"
"R_22DGikbZewcoEkH",-50,"Yes E","yes","original"
"R_22R1B5mN0RA0RMU",-50,"Yes E","yes","original"
"R_2aQ6gax5O03RSIv",-18,"Yes E","yes","original"
"R_2dlINIzP1v3FX0g",5,"Yes E","yes","original"
"R_2ebd9LcKLlwFO5v",-13,"Yes E","yes","original"
"R_2h5GlipyzZ47VLj",-50,"Yes E","yes","original"
"R_2QrLW0BHAjWVg7Q",12,"Yes E","yes","original"
"R_2rAt1AD0sqk7yPG",-30,"Yes E","yes","original"
"R_2rkgUKYk3bYGIoF",-40,"Yes E","yes","original"
"R_2uCFCg6xVDEY02q",-24,"Yes E","yes","original"
"R_2XizCOMyNrGa7Az",-10,"Yes E","yes","original"
"R_31zuDrqUATmHgFI",-10,"Yes E","yes","original"
"R_32KqOo2AEj0tVdX",-50,"Yes E","yes","original"
"R_3D77jkyASlRGTqD",-29,"Yes E","yes","original"
"R_3dDE8OS7jARHVcT",-39,"Yes E","yes","original"
"R_3G3S0l7VxciaIWg",-50,"Yes E","yes","original"
"R_3iI892aKIzlTCm3",-11,"Yes E","yes","original"
"R_3KW9H9FC1ifo1YV",46,"Yes E","yes","original"
"R_3MRne9JybULuGPX",-50,"Yes E","yes","original"
"R_a90wt16hQIHhsRj",-50,"Yes E","yes","original"
"R_Aaiu7NwZQoFdazT",-20,"Yes E","yes","original"
"R_AhSldTz7xNWz7SF",-8,"Yes E","yes","original"
"R_ANeTIXcBIwyfggV",10,"Yes E","yes","original"
"R_BDEiiuol7PCm5od",-38,"Yes E","yes","original"
"R_PwfHbOWesn6tR0l",-50,"Yes E","yes","original"
"R_sChbmfdhKx3fYFb",20,"Yes E","yes","original"
"R_SIBMbeTFd37lOY9",-44,"Yes E","yes","original"
"R_XLNB6At9fKflzG1",-50,"Yes E","yes","original"
"R_z6C8dk0TuG2cq2t",-50,"Yes E","yes","original"
"R_0TbvEJOOdRE8Po5",5,"Yes F","yes","original"
"R_10NQO6ofuvssLna",42,"Yes F","yes","original"
"R_125YC954CGborqS",10,"Yes F","yes","original"
"R_1FKepxOiPxYVQHz",50,"Yes F","yes","original"
"R_1igi8iqWfkvrcc1",37,"Yes F","yes","original"
"R_1jwjzf7E6IsgZqq",31,"Yes F","yes","original"
"R_1jwUh0dtFWDuT4x",0,"Yes F","yes","original"
"R_1mL9sBksGn4Chrc",3,"Yes F","yes","original"
"R_1ooRxXWrJBeti3l",12,"Yes F","yes","original"
"R_1pmV7CCbwnNL4bs",12,"Yes F","yes","original"
"R_1qg5zxG4OHT34gX",8,"Yes F","yes","original"
"R_1rwYAjoube9ImlK",16,"Yes F","yes","original"
"R_22DGikbZewcoEkH",34,"Yes F","yes","original"
"R_22R1B5mN0RA0RMU",50,"Yes F","yes","original"
"R_2aQ6gax5O03RSIv",0,"Yes F","yes","original"
"R_2dlINIzP1v3FX0g",4,"Yes F","yes","original"
"R_2ebd9LcKLlwFO5v",-9,"Yes F","yes","original"
"R_2h5GlipyzZ47VLj",9,"Yes F","yes","original"
"R_2QrLW0BHAjWVg7Q",15,"Yes F","yes","original"
"R_2rAt1AD0sqk7yPG",-34,"Yes F","yes","original"
"R_2rkgUKYk3bYGIoF",10,"Yes F","yes","original"
"R_2uCFCg6xVDEY02q",30,"Yes F","yes","original"
"R_2XizCOMyNrGa7Az",21,"Yes F","yes","original"
"R_31zuDrqUATmHgFI",12,"Yes F","yes","original"
"R_32KqOo2AEj0tVdX",39,"Yes F","yes","original"
"R_3D77jkyASlRGTqD",8,"Yes F","yes","original"
"R_3dDE8OS7jARHVcT",-22,"Yes F","yes","original"
"R_3G3S0l7VxciaIWg",3,"Yes F","yes","original"
"R_3iI892aKIzlTCm3",12,"Yes F","yes","original"
"R_3KW9H9FC1ifo1YV",14,"Yes F","yes","original"
"R_3MRne9JybULuGPX",20,"Yes F","yes","original"
"R_a90wt16hQIHhsRj",10,"Yes F","yes","original"
"R_Aaiu7NwZQoFdazT",20,"Yes F","yes","original"
"R_AhSldTz7xNWz7SF",5,"Yes F","yes","original"
"R_ANeTIXcBIwyfggV",5,"Yes F","yes","original"
"R_BDEiiuol7PCm5od",7,"Yes F","yes","original"
"R_PwfHbOWesn6tR0l",50,"Yes F","yes","original"
"R_sChbmfdhKx3fYFb",21,"Yes F","yes","original"
"R_SIBMbeTFd37lOY9",-17,"Yes F","yes","original"
"R_XLNB6At9fKflzG1",50,"Yes F","yes","original"
"R_z6C8dk0TuG2cq2t",5,"Yes F","yes","original"
"R_0TbvEJOOdRE8Po5",5,"Maybe 3 Bad","maybe","bad"
"R_10NQO6ofuvssLna",-40,"Maybe 3 Bad","maybe","bad"
"R_125YC954CGborqS",-20,"Maybe 3 Bad","maybe","bad"
"R_1FKepxOiPxYVQHz",50,"Maybe 3 Bad","maybe","bad"
"R_1igi8iqWfkvrcc1",-27,"Maybe 3 Bad","maybe","bad"
"R_1jwjzf7E6IsgZqq",-20,"Maybe 3 Bad","maybe","bad"
"R_1jwUh0dtFWDuT4x",36,"Maybe 3 Bad","maybe","bad"
"R_1mL9sBksGn4Chrc",-10,"Maybe 3 Bad","maybe","bad"
"R_1ooRxXWrJBeti3l",12,"Maybe 3 Bad","maybe","bad"
"R_1pmV7CCbwnNL4bs",17,"Maybe 3 Bad","maybe","bad"
"R_1qg5zxG4OHT34gX",3,"Maybe 3 Bad","maybe","bad"
"R_1rwYAjoube9ImlK",32,"Maybe 3 Bad","maybe","bad"
"R_22DGikbZewcoEkH",-34,"Maybe 3 Bad","maybe","bad"
"R_22R1B5mN0RA0RMU",-25,"Maybe 3 Bad","maybe","bad"
"R_2aQ6gax5O03RSIv",-7,"Maybe 3 Bad","maybe","bad"
"R_2dlINIzP1v3FX0g",5,"Maybe 3 Bad","maybe","bad"
"R_2ebd9LcKLlwFO5v",8,"Maybe 3 Bad","maybe","bad"
"R_2h5GlipyzZ47VLj",46,"Maybe 3 Bad","maybe","bad"
"R_2QrLW0BHAjWVg7Q",-10,"Maybe 3 Bad","maybe","bad"
"R_2rAt1AD0sqk7yPG",17,"Maybe 3 Bad","maybe","bad"
"R_2rkgUKYk3bYGIoF",-5,"Maybe 3 Bad","maybe","bad"
"R_2uCFCg6xVDEY02q",5,"Maybe 3 Bad","maybe","bad"
"R_2XizCOMyNrGa7Az",20,"Maybe 3 Bad","maybe","bad"
"R_31zuDrqUATmHgFI",0,"Maybe 3 Bad","maybe","bad"
"R_32KqOo2AEj0tVdX",0,"Maybe 3 Bad","maybe","bad"
"R_3D77jkyASlRGTqD",8,"Maybe 3 Bad","maybe","bad"
"R_3dDE8OS7jARHVcT",14,"Maybe 3 Bad","maybe","bad"
"R_3G3S0l7VxciaIWg",5,"Maybe 3 Bad","maybe","bad"
"R_3iI892aKIzlTCm3",-4,"Maybe 3 Bad","maybe","bad"
"R_3KW9H9FC1ifo1YV",10,"Maybe 3 Bad","maybe","bad"
"R_3MRne9JybULuGPX",-5,"Maybe 3 Bad","maybe","bad"
"R_a90wt16hQIHhsRj",31,"Maybe 3 Bad","maybe","bad"
"R_Aaiu7NwZQoFdazT",-10,"Maybe 3 Bad","maybe","bad"
"R_AhSldTz7xNWz7SF",0,"Maybe 3 Bad","maybe","bad"
"R_ANeTIXcBIwyfggV",41,"Maybe 3 Bad","maybe","bad"
"R_BDEiiuol7PCm5od",-22,"Maybe 3 Bad","maybe","bad"
"R_PwfHbOWesn6tR0l",-30,"Maybe 3 Bad","maybe","bad"
"R_sChbmfdhKx3fYFb",5,"Maybe 3 Bad","maybe","bad"
"R_SIBMbeTFd37lOY9",-19,"Maybe 3 Bad","maybe","bad"
"R_XLNB6At9fKflzG1",-25,"Maybe 3 Bad","maybe","bad"
"R_z6C8dk0TuG2cq2t",10,"Maybe 3 Bad","maybe","bad"
"R_0TbvEJOOdRE8Po5",6,"Maybe 3 Badder","maybe","badder"
"R_10NQO6ofuvssLna",-50,"Maybe 3 Badder","maybe","badder"
"R_125YC954CGborqS",-50,"Maybe 3 Badder","maybe","badder"
"R_1FKepxOiPxYVQHz",-5,"Maybe 3 Badder","maybe","badder"
"R_1igi8iqWfkvrcc1",-50,"Maybe 3 Badder","maybe","badder"
"R_1jwjzf7E6IsgZqq",-15,"Maybe 3 Badder","maybe","badder"
"R_1jwUh0dtFWDuT4x",3,"Maybe 3 Badder","maybe","badder"
"R_1mL9sBksGn4Chrc",-15,"Maybe 3 Badder","maybe","badder"
"R_1ooRxXWrJBeti3l",-50,"Maybe 3 Badder","maybe","badder"
"R_1pmV7CCbwnNL4bs",13,"Maybe 3 Badder","maybe","badder"
"R_1qg5zxG4OHT34gX",6,"Maybe 3 Badder","maybe","badder"
"R_1rwYAjoube9ImlK",21,"Maybe 3 Badder","maybe","badder"
"R_22DGikbZewcoEkH",-36,"Maybe 3 Badder","maybe","badder"
"R_22R1B5mN0RA0RMU",-15,"Maybe 3 Badder","maybe","badder"
"R_2aQ6gax5O03RSIv",-20,"Maybe 3 Badder","maybe","badder"
"R_2dlINIzP1v3FX0g",21,"Maybe 3 Badder","maybe","badder"
"R_2ebd9LcKLlwFO5v",-10,"Maybe 3 Badder","maybe","badder"
"R_2h5GlipyzZ47VLj",-20,"Maybe 3 Badder","maybe","badder"
"R_2QrLW0BHAjWVg7Q",-19,"Maybe 3 Badder","maybe","badder"
"R_2rAt1AD0sqk7yPG",0,"Maybe 3 Badder","maybe","badder"
"R_2rkgUKYk3bYGIoF",-15,"Maybe 3 Badder","maybe","badder"
"R_2uCFCg6xVDEY02q",-19,"Maybe 3 Badder","maybe","badder"
"R_2XizCOMyNrGa7Az",15,"Maybe 3 Badder","maybe","badder"
"R_31zuDrqUATmHgFI",-12,"Maybe 3 Badder","maybe","badder"
"R_32KqOo2AEj0tVdX",-33,"Maybe 3 Badder","maybe","badder"
"R_3D77jkyASlRGTqD",-14,"Maybe 3 Badder","maybe","badder"
"R_3dDE8OS7jARHVcT",-11,"Maybe 3 Badder","maybe","badder"
"R_3G3S0l7VxciaIWg",-29,"Maybe 3 Badder","maybe","badder"
"R_3iI892aKIzlTCm3",14,"Maybe 3 Badder","maybe","badder"
"R_3KW9H9FC1ifo1YV",13,"Maybe 3 Badder","maybe","badder"
"R_3MRne9JybULuGPX",-35,"Maybe 3 Badder","maybe","badder"
"R_a90wt16hQIHhsRj",-21,"Maybe 3 Badder","maybe","badder"
"R_Aaiu7NwZQoFdazT",-10,"Maybe 3 Badder","maybe","badder"
"R_AhSldTz7xNWz7SF",-4,"Maybe 3 Badder","maybe","badder"
"R_ANeTIXcBIwyfggV",27,"Maybe 3 Badder","maybe","badder"
"R_BDEiiuol7PCm5od",12,"Maybe 3 Badder","maybe","badder"
"R_PwfHbOWesn6tR0l",-30,"Maybe 3 Badder","maybe","badder"
"R_sChbmfdhKx3fYFb",16,"Maybe 3 Badder","maybe","badder"
"R_SIBMbeTFd37lOY9",-50,"Maybe 3 Badder","maybe","badder"
"R_XLNB6At9fKflzG1",-31,"Maybe 3 Badder","maybe","badder"
"R_z6C8dk0TuG2cq2t",-20,"Maybe 3 Badder","maybe","badder"
"R_0TbvEJOOdRE8Po5",9,"Maybe 4 Bad","maybe","bad"
"R_10NQO6ofuvssLna",-48,"Maybe 4 Bad","maybe","bad"
"R_125YC954CGborqS",-31,"Maybe 4 Bad","maybe","bad"
"R_1FKepxOiPxYVQHz",-50,"Maybe 4 Bad","maybe","bad"
"R_1igi8iqWfkvrcc1",-43,"Maybe 4 Bad","maybe","bad"
"R_1jwjzf7E6IsgZqq",-24,"Maybe 4 Bad","maybe","bad"
"R_1jwUh0dtFWDuT4x",12,"Maybe 4 Bad","maybe","bad"
"R_1mL9sBksGn4Chrc",13,"Maybe 4 Bad","maybe","bad"
"R_1ooRxXWrJBeti3l",-50,"Maybe 4 Bad","maybe","bad"
"R_1pmV7CCbwnNL4bs",19,"Maybe 4 Bad","maybe","bad"
"R_1qg5zxG4OHT34gX",5,"Maybe 4 Bad","maybe","bad"
"R_1rwYAjoube9ImlK",27,"Maybe 4 Bad","maybe","bad"
"R_22DGikbZewcoEkH",-50,"Maybe 4 Bad","maybe","bad"
"R_22R1B5mN0RA0RMU",-40,"Maybe 4 Bad","maybe","bad"
"R_2aQ6gax5O03RSIv",-15,"Maybe 4 Bad","maybe","bad"
"R_2dlINIzP1v3FX0g",-13,"Maybe 4 Bad","maybe","bad"
