country,split_half_corr,subsample_size,seed,portion_excluded,n_after_exclusions,label
France,0.9041266358223118,2059,753218,0.21951219512195122,96,N = 96
France,0.8805659359640492,2059,482669,0.21951219512195122,96,N = 96
France,0.8990461528480618,2059,8054,0.21951219512195122,96,N = 96
France,0.8812065308035087,2059,92181,0.21951219512195122,96,N = 96
France,0.8799813340607331,2059,763776,0.21951219512195122,96,N = 96
France,0.8488349676343537,2059,226683,0.21951219512195122,96,N = 96
Germany,0.9153158562309741,2059,979350,0.17073170731707318,102,N = 102
Germany,0.8886033325094028,2059,976699,0.17073170731707318,102,N = 102
Germany,0.8649500286149882,2059,987940,0.17073170731707318,102,N = 102
Germany,0.8978134080924731,2059,380195,0.17073170731707318,102,N = 102
Germany,0.8673602526335967,2059,171359,0.17073170731707318,102,N = 102
Germany,0.8876928388848104,2059,923246,0.17073170731707318,102,N = 102
Germany,0.829623928005009,2059,104892,0.17073170731707318,102,N = 102
Germany,0.850879113348077,2059,261692,0.17073170731707318,102,N = 102
Germany,0.9007916192935133,2059,138780,0.17073170731707318,102,N = 102
Germany,0.8977074891201396,2059,319097,0.17073170731707318,102,N = 102
Germany,0.8597431580326227,2059,536048,0.17073170731707318,102,N = 102
Germany,0.8966767096481758,2059,118091,0.17073170731707318,102,N = 102
Germany,0.8831029241332234,2059,795857,0.17073170731707318,102,N = 102
Germany,0.885301792947989,2059,241766,0.17073170731707318,102,N = 102
Germany,0.8717149102543399,2059,786055,0.17073170731707318,102,N = 102
Germany,0.880633555637572,2059,318533,0.17073170731707318,102,N = 102
Germany,0.9103893324377094,2059,793492,0.17073170731707318,102,N = 102
Germany,0.8783262132629096,2059,964079,0.17073170731707318,102,N = 102
Germany,0.8931214357574274,2059,958329,0.17073170731707318,102,N = 102
Germany,0.8963706351173777,2059,263649,0.17073170731707318,102,N = 102
Germany,0.889679000968332,2059,555616,0.17073170731707318,102,N = 102
Germany,0.9152968055919735,2059,441006,0.17073170731707318,102,N = 102
Germany,0.9044476909553982,2059,254718,0.17073170731707318,102,N = 102
Germany,0.8604758296004337,2059,609870,0.17073170731707318,102,N = 102
Germany,0.8105517272105457,2059,897098,0.17073170731707318,102,N = 102
Germany,0.909565059663385,2059,863621,0.17073170731707318,102,N = 102
Germany,0.8844473109432637,2059,645975,0.17073170731707318,102,N = 102
Germany,0.9152896352935987,2059,863757,0.17073170731707318,102,N = 102
Germany,0.8602966530999415,2059,518468,0.17073170731707318,102,N = 102
Germany,0.8510567037593229,2059,674881,0.17073170731707318,102,N = 102
Germany,0.841743160366422,2059,955081,0.17073170731707318,102,N = 102
Germany,0.9055581506812437,2059,659874,0.17073170731707318,102,N = 102
Germany,0.891645645032859,2059,47258,0.17073170731707318,102,N = 102
Germany,0.8730441054699627,2059,735757,0.17073170731707318,102,N = 102
Germany,0.8949925346549591,2059,738672,0.17073170731707318,102,N = 102
Germany,0.8839928914001879,2059,222753,0.17073170731707318,102,N = 102
Germany,0.8696239847597396,2059,867086,0.17073170731707318,102,N = 102
Germany,0.8789457500191133,2059,172066,0.17073170731707318,102,N = 102
Germany,0.8959618541214456,2059,788717,0.17073170731707318,102,N = 102
Germany,0.8725539443227767,2059,870414,0.17073170731707318,102,N = 102
Germany,0.8838531944811417,2059,482842,0.17073170731707318,102,N = 102
Germany,0.9323917502815868,2059,60138,0.17073170731707318,102,N = 102
Germany,0.904139753086661,2059,162333,0.17073170731707318,102,N = 102
Germany,0.884181556710249,2059,683688,0.17073170731707318,102,N = 102
Germany,0.847661295072385,2059,41563,0.17073170731707318,102,N = 102
Germany,0.894793648188119,2059,671238,0.17073170731707318,102,N = 102
Germany,0.8988555338652368,2059,139734,0.17073170731707318,102,N = 102
Germany,0.9183514492622515,2059,611017,0.17073170731707318,102,N = 102
Germany,0.9244975340238881,2059,548738,0.17073170731707318,102,N = 102
Germany,0.8624477045233958,2059,60137,0.17073170731707318,102,N = 102
Germany,0.8670306386410921,2059,178486,0.17073170731707318,102,N = 102
Germany,0.8852536136595429,2059,977769,0.17073170731707318,102,N = 102
Germany,0.8900922528667539,2059,403427,0.17073170731707318,102,N = 102
Germany,0.9174449174435523,2059,438951,0.17073170731707318,102,N = 102
Germany,0.797209915747822,2059,453288,0.17073170731707318,102,N = 102
Germany,0.9170902021004124,2059,532595,0.17073170731707318,102,N = 102
Germany,0.84268567070459,2059,193048,0.17073170731707318,102,N = 102
Germany,0.9205341422593388,2059,3132,0.17073170731707318,102,N = 102
Germany,0.8719578331883723,2059,645734,0.17073170731707318,102,N = 102
Germany,0.9274783984950015,2059,251267,0.17073170731707318,102,N = 102
Germany,0.9075958763951861,2059,657644,0.17073170731707318,102,N = 102
Germany,0.8745933228037838,2059,858490,0.17073170731707318,102,N = 102
Germany,0.8784672156853992,2059,430907,0.17073170731707318,102,N = 102
Germany,0.8869499087353673,2059,425298,0.17073170731707318,102,N = 102
Germany,0.8424530614671704,2059,175989,0.17073170731707318,102,N = 102
Germany,0.8443068126040111,2059,735818,0.17073170731707318,102,N = 102
Germany,0.8763722864489565,2059,698900,0.17073170731707318,102,N = 102
Germany,0.9062614107211577,2059,922043,0.17073170731707318,102,N = 102
Germany,0.8785372287442788,2059,775964,0.17073170731707318,102,N = 102
Germany,0.8721929910087549,2059,153474,0.17073170731707318,102,N = 102
Germany,0.8287875928761868,2059,803483,0.17073170731707318,102,N = 102
Germany,0.8494657660030493,2059,992259,0.17073170731707318,102,N = 102
Germany,0.8826996312094569,2059,357628,0.17073170731707318,102,N = 102
Germany,0.8566271050234852,2059,182331,0.17073170731707318,102,N = 102
Germany,0.8817851228360382,2059,851945,0.17073170731707318,102,N = 102
Germany,0.8375200932780915,2059,940112,0.17073170731707318,102,N = 102
Germany,0.9412733400332759,2059,974896,0.17073170731707318,102,N = 102
Germany,0.8851786408531006,2059,86883,0.17073170731707318,102,N = 102
Germany,0.8682585771947116,2059,878964,0.17073170731707318,102,N = 102
Germany,0.8396555880533593,2059,468210,0.17073170731707318,102,N = 102
Germany,0.8726343609203151,2059,431765,0.17073170731707318,102,N = 102
Germany,0.8873021019545625,2059,828989,0.17073170731707318,102,N = 102
Germany,0.9061799826266225,2059,905231,0.17073170731707318,102,N = 102
Germany,0.9158262934281509,2059,281052,0.17073170731707318,102,N = 102
Germany,0.9327217195004519,2059,760105,0.17073170731707318,102,N = 102
Germany,0.8912542049210266,2059,869091,0.17073170731707318,102,N = 102
Germany,0.8847996765786589,2059,865336,0.17073170731707318,102,N = 102
Germany,0.9294437176333802,2059,976416,0.17073170731707318,102,N = 102
Germany,0.8989515383870773,2059,329552,0.17073170731707318,102,N = 102
Germany,0.917903695961744,2059,841713,0.17073170731707318,102,N = 102
Germany,0.8609263961538908,2059,425248,0.17073170731707318,102,N = 102
Germany,0.9267236865287377,2059,448873,0.17073170731707318,102,N = 102
Germany,0.8887017339121492,2059,757420,0.17073170731707318,102,N = 102
Germany,0.8472221800127072,2059,370508,0.17073170731707318,102,N = 102
Germany,0.8583392566880003,2059,753218,0.17073170731707318,102,N = 102
Germany,0.8318866480896397,2059,482669,0.17073170731707318,102,N = 102
Germany,0.894074321311324,2059,8054,0.17073170731707318,102,N = 102
Germany,0.8933438166840927,2059,92181,0.17073170731707318,102,N = 102
Germany,0.9222557292873252,2059,763776,0.17073170731707318,102,N = 102
Germany,0.8805113892180054,2059,226683,0.17073170731707318,102,N = 102
Greece,0.8272850564606292,2059,979350,0.14393939393939395,113,N = 113
Greece,0.860556193671492,2059,976699,0.14393939393939395,113,N = 113
Greece,0.8258480984996457,2059,987940,0.14393939393939395,113,N = 113
Greece,0.8744931567462921,2059,380195,0.14393939393939395,113,N = 113
Greece,0.84933250536891,2059,171359,0.14393939393939395,113,N = 113
Greece,0.8843003275237402,2059,923246,0.14393939393939395,113,N = 113
Greece,0.8311556334586209,2059,104892,0.14393939393939395,113,N = 113
Greece,0.8906382932414613,2059,261692,0.14393939393939395,113,N = 113
Greece,0.856856151404512,2059,138780,0.14393939393939395,113,N = 113
Greece,0.8276555465789625,2059,319097,0.14393939393939395,113,N = 113
Greece,0.8596752928539342,2059,536048,0.14393939393939395,113,N = 113
Greece,0.8122026671828781,2059,118091,0.14393939393939395,113,N = 113
Greece,0.8795574480814777,2059,795857,0.14393939393939395,113,N = 113
Greece,0.8513588801139307,2059,241766,0.14393939393939395,113,N = 113
Greece,0.8170133969718999,2059,786055,0.14393939393939395,113,N = 113
Greece,0.8207490196562981,2059,318533,0.14393939393939395,113,N = 113
Greece,0.870586115187762,2059,793492,0.14393939393939395,113,N = 113
Greece,0.7623826345743243,2059,964079,0.14393939393939395,113,N = 113
Greece,0.8810678298450437,2059,958329,0.14393939393939395,113,N = 113
Greece,0.8085803195933275,2059,263649,0.14393939393939395,113,N = 113
Greece,0.8664495038355774,2059,555616,0.14393939393939395,113,N = 113
Greece,0.8869115386249619,2059,441006,0.14393939393939395,113,N = 113
Greece,0.8605420722185775,2059,254718,0.14393939393939395,113,N = 113
Greece,0.8960977379762021,2059,609870,0.14393939393939395,113,N = 113
Greece,0.8730410370101165,2059,897098,0.14393939393939395,113,N = 113
Greece,0.8726796501446888,2059,863621,0.14393939393939395,113,N = 113
Greece,0.8803437842850959,2059,645975,0.14393939393939395,113,N = 113
Greece,0.7648733986791554,2059,863757,0.14393939393939395,113,N = 113
Greece,0.8863208973559276,2059,518468,0.14393939393939395,113,N = 113
Greece,0.8482133352028138,2059,674881,0.14393939393939395,113,N = 113
Greece,0.9134801915567672,2059,955081,0.14393939393939395,113,N = 113
Greece,0.8614470573425701,2059,659874,0.14393939393939395,113,N = 113
Greece,0.9104602956018244,2059,47258,0.14393939393939395,113,N = 113
Greece,0.8575508696580819,2059,735757,0.14393939393939395,113,N = 113
Greece,0.829645910703924,2059,738672,0.14393939393939395,113,N = 113
Greece,0.8543653220441708,2059,222753,0.14393939393939395,113,N = 113
Greece,0.8695123241081304,2059,867086,0.14393939393939395,113,N = 113
Greece,0.8451329653423112,2059,172066,0.14393939393939395,113,N = 113
Greece,0.844661648387786,2059,788717,0.14393939393939395,113,N = 113
Greece,0.8561928894895745,2059,870414,0.14393939393939395,113,N = 113
Greece,0.8637046879429039,2059,482842,0.14393939393939395,113,N = 113
Greece,0.8431785516870559,2059,60138,0.14393939393939395,113,N = 113
Greece,0.8541743127848453,2059,162333,0.14393939393939395,113,N = 113
Greece,0.8677076038550717,2059,683688,0.14393939393939395,113,N = 113
Greece,0.8086473457701822,2059,41563,0.14393939393939395,113,N = 113
Greece,0.8996736672323963,2059,671238,0.14393939393939395,113,N = 113
Greece,0.8558339889985994,2059,139734,0.14393939393939395,113,N = 113
Greece,0.8633165738448483,2059,611017,0.14393939393939395,113,N = 113
Greece,0.8330970033038737,2059,548738,0.14393939393939395,113,N = 113
Greece,0.8753978827550967,2059,60137,0.14393939393939395,113,N = 113
Greece,0.8307413922904875,2059,178486,0.14393939393939395,113,N = 113
Greece,0.8523576624134254,2059,977769,0.14393939393939395,113,N = 113
Greece,0.8235573855024118,2059,403427,0.14393939393939395,113,N = 113
Greece,0.7695720638027144,2059,438951,0.14393939393939395,113,N = 113
Greece,0.7999570154643022,2059,453288,0.14393939393939395,113,N = 113
Greece,0.8848761919479096,2059,532595,0.14393939393939395,113,N = 113
Greece,0.8767681246725324,2059,193048,0.14393939393939395,113,N = 113
Greece,0.8007270783038022,2059,3132,0.14393939393939395,113,N = 113
Greece,0.9207360223847008,2059,645734,0.14393939393939395,113,N = 113
Greece,0.8628140106902519,2059,251267,0.14393939393939395,113,N = 113
Greece,0.8880565769278347,2059,657644,0.14393939393939395,113,N = 113
Greece,0.8789935442968324,2059,858490,0.14393939393939395,113,N = 113
Greece,0.858408070714548,2059,430907,0.14393939393939395,113,N = 113
Greece,0.867147583688274,2059,425298,0.14393939393939395,113,N = 113
Greece,0.8391727930356252,2059,175989,0.14393939393939395,113,N = 113
Greece,0.8754820296815515,2059,735818,0.14393939393939395,113,N = 113
Greece,0.8367586660609898,2059,698900,0.14393939393939395,113,N = 113
Greece,0.8615151710278361,2059,922043,0.14393939393939395,113,N = 113
Greece,0.9027247224494336,2059,775964,0.14393939393939395,113,N = 113
Greece,0.8489943560103625,2059,153474,0.14393939393939395,113,N = 113
Greece,0.8067659475632036,2059,803483,0.14393939393939395,113,N = 113
Greece,0.8841636659389002,2059,992259,0.14393939393939395,113,N = 113
Greece,0.8612797677961952,2059,357628,0.14393939393939395,113,N = 113
Greece,0.8612851245910107,2059,182331,0.14393939393939395,113,N = 113
Greece,0.8809185649007677,2059,851945,0.14393939393939395,113,N = 113
Greece,0.8990456943247459,2059,940112,0.14393939393939395,113,N = 113
Greece,0.8478486576342245,2059,974896,0.14393939393939395,113,N = 113
Greece,0.84383874654813,2059,86883,0.14393939393939395,113,N = 113
Greece,0.8297933172921416,2059,878964,0.14393939393939395,113,N = 113
Greece,0.9174476637547363,2059,468210,0.14393939393939395,113,N = 113
Greece,0.8705272166106833,2059,431765,0.14393939393939395,113,N = 113
Greece,0.8275138341665271,2059,828989,0.14393939393939395,113,N = 113
Greece,0.8779746591880506,2059,905231,0.14393939393939395,113,N = 113
Greece,0.8150848797643858,2059,281052,0.14393939393939395,113,N = 113
Greece,0.8589520739045907,2059,760105,0.14393939393939395,113,N = 113
Greece,0.7760113116941841,2059,869091,0.14393939393939395,113,N = 113
Greece,0.87621350055867,2059,865336,0.14393939393939395,113,N = 113
Greece,0.8600128858980515,2059,976416,0.14393939393939395,113,N = 113
Greece,0.9006902368227353,2059,329552,0.14393939393939395,113,N = 113
Greece,0.8596941015821636,2059,841713,0.14393939393939395,113,N = 113
Greece,0.8347869423197917,2059,425248,0.14393939393939395,113,N = 113
Greece,0.8754055002146769,2059,448873,0.14393939393939395,113,N = 113
Greece,0.8923086015791687,2059,757420,0.14393939393939395,113,N = 113
Greece,0.8704506702683307,2059,370508,0.14393939393939395,113,N = 113
Greece,0.8249270764946837,2059,753218,0.14393939393939395,113,N = 113
Greece,0.9138638045795103,2059,482669,0.14393939393939395,113,N = 113
Greece,0.8702795304441387,2059,8054,0.14393939393939395,113,N = 113
Greece,0.8734213376642284,2059,92181,0.14393939393939395,113,N = 113
Greece,0.8583760971865952,2059,763776,0.14393939393939395,113,N = 113
Greece,0.8210150150406198,2059,226683,0.14393939393939395,113,N = 113
Hungary,0.8984037063250953,2059,979350,0.1487603305785124,103,N = 103
Hungary,0.9037192071330412,2059,976699,0.1487603305785124,103,N = 103
Hungary,0.9371704110348419,2059,987940,0.1487603305785124,103,N = 103
Hungary,0.8939275953535265,2059,380195,0.1487603305785124,103,N = 103
Hungary,0.8312554466958239,2059,171359,0.1487603305785124,103,N = 103
Hungary,0.8920235231378244,2059,923246,0.1487603305785124,103,N = 103
Hungary,0.9257355674907785,2059,104892,0.1487603305785124,103,N = 103
Hungary,0.9171780039822068,2059,261692,0.1487603305785124,103,N = 103
Hungary,0.8940648522376676,2059,138780,0.1487603305785124,103,N = 103
Hungary,0.9045257973981358,2059,319097,0.1487603305785124,103,N = 103
Hungary,0.8668465524542547,2059,536048,0.1487603305785124,103,N = 103
Hungary,0.8902926942140534,2059,118091,0.1487603305785124,103,N = 103
Hungary,0.920084650690088,2059,795857,0.1487603305785124,103,N = 103
Hungary,0.9254613800284104,2059,241766,0.1487603305785124,103,N = 103
Hungary,0.9261012502486599,2059,786055,0.1487603305785124,103,N = 103
Hungary,0.9317070465518378,2059,318533,0.1487603305785124,103,N = 103
Hungary,0.8959860857667152,2059,793492,0.1487603305785124,103,N = 103
Hungary,0.9013452115320362,2059,964079,0.1487603305785124,103,N = 103
Hungary,0.8653404589318108,2059,958329,0.1487603305785124,103,N = 103
Hungary,0.8797984743406174,2059,263649,0.1487603305785124,103,N = 103
Hungary,0.9143717921202765,2059,555616,0.1487603305785124,103,N = 103
Hungary,0.9188753545105873,2059,441006,0.1487603305785124,103,N = 103
Hungary,0.8885994870337074,2059,254718,0.1487603305785124,103,N = 103
Hungary,0.8180818898895148,2059,609870,0.1487603305785124,103,N = 103
Hungary,0.9153679139523837,2059,897098,0.1487603305785124,103,N = 103
Hungary,0.8863827231800518,2059,863621,0.1487603305785124,103,N = 103
Hungary,0.8609535852583663,2059,645975,0.1487603305785124,103,N = 103
Hungary,0.9192673295507594,2059,863757,0.1487603305785124,103,N = 103
Hungary,0.8785629485511482,2059,518468,0.1487603305785124,103,N = 103
Hungary,0.8789157281211271,2059,674881,0.1487603305785124,103,N = 103
Hungary,0.9438611953856513,2059,955081,0.1487603305785124,103,N = 103
Hungary,0.9160066854555445,2059,659874,0.1487603305785124,103,N = 103
Hungary,0.9021210430977564,2059,47258,0.1487603305785124,103,N = 103
Hungary,0.9096798515317586,2059,735757,0.1487603305785124,103,N = 103
Hungary,0.8760931266955876,2059,738672,0.1487603305785124,103,N = 103
Hungary,0.9154387869092973,2059,222753,0.1487603305785124,103,N = 103
Hungary,0.8596545718478646,2059,867086,0.1487603305785124,103,N = 103
Hungary,0.9056547245089049,2059,172066,0.1487603305785124,103,N = 103
Hungary,0.9136401369458004,2059,788717,0.1487603305785124,103,N = 103
Hungary,0.8756407457399975,2059,870414,0.1487603305785124,103,N = 103
Hungary,0.8637901555330209,2059,482842,0.1487603305785124,103,N = 103
Hungary,0.9108567009140761,2059,60138,0.1487603305785124,103,N = 103
Hungary,0.9262371407587846,2059,162333,0.1487603305785124,103,N = 103
Hungary,0.8893738494804921,2059,683688,0.1487603305785124,103,N = 103
Hungary,0.9149006380082809,2059,41563,0.1487603305785124,103,N = 103
Hungary,0.9241850925205659,2059,671238,0.1487603305785124,103,N = 103
Hungary,0.9180161802291052,2059,139734,0.1487603305785124,103,N = 103
Hungary,0.9055162898197786,2059,611017,0.1487603305785124,103,N = 103
Hungary,0.8714385916516184,2059,548738,0.1487603305785124,103,N = 103
Hungary,0.8982970126801827,2059,60137,0.1487603305785124,103,N = 103
Hungary,0.9077265434636924,2059,178486,0.1487603305785124,103,N = 103
Hungary,0.8737167896148381,2059,977769,0.1487603305785124,103,N = 103
Hungary,0.9356887379213893,2059,403427,0.1487603305785124,103,N = 103
Hungary,0.8918399786686372,2059,438951,0.1487603305785124,103,N = 103
Hungary,0.9028800581007799,2059,453288,0.1487603305785124,103,N = 103
Hungary,0.9170202622001178,2059,532595,0.1487603305785124,103,N = 103
Hungary,0.8668792227746961,2059,193048,0.1487603305785124,103,N = 103
Hungary,0.9168828760926777,2059,3132,0.1487603305785124,103,N = 103
Hungary,0.923545368080077,2059,645734,0.1487603305785124,103,N = 103
Hungary,0.8886521915799735,2059,251267,0.1487603305785124,103,N = 103
Hungary,0.8957487096796174,2059,657644,0.1487603305785124,103,N = 103
Hungary,0.9007440005061084,2059,858490,0.1487603305785124,103,N = 103
Hungary,0.8958647132622799,2059,430907,0.1487603305785124,103,N = 103
Hungary,0.9167001917801789,2059,425298,0.1487603305785124,103,N = 103
Hungary,0.8957602587010197,2059,175989,0.1487603305785124,103,N = 103
Hungary,0.8877921439707034,2059,735818,0.1487603305785124,103,N = 103
Hungary,0.8971234661831076,2059,698900,0.1487603305785124,103,N = 103
Hungary,0.9158162745010072,2059,922043,0.1487603305785124,103,N = 103
Hungary,0.9274869158405855,2059,775964,0.1487603305785124,103,N = 103
Hungary,0.8874927838900936,2059,153474,0.1487603305785124,103,N = 103
Hungary,0.9155210150884564,2059,803483,0.1487603305785124,103,N = 103
Hungary,0.8830408087004459,2059,992259,0.1487603305785124,103,N = 103
Hungary,0.8860517468912895,2059,357628,0.1487603305785124,103,N = 103
Hungary,0.9200315222347879,2059,182331,0.1487603305785124,103,N = 103
Hungary,0.8757975646913944,2059,851945,0.1487603305785124,103,N = 103
Hungary,0.8709284397034684,2059,940112,0.1487603305785124,103,N = 103
Hungary,0.8905945066956604,2059,974896,0.1487603305785124,103,N = 103
Hungary,0.8887219429844234,2059,86883,0.1487603305785124,103,N = 103
Hungary,0.9064149926056296,2059,878964,0.1487603305785124,103,N = 103
Hungary,0.8288177621227707,2059,468210,0.1487603305785124,103,N = 103
Hungary,0.9302510226909634,2059,431765,0.1487603305785124,103,N = 103
Hungary,0.8422768110534247,2059,828989,0.1487603305785124,103,N = 103
Hungary,0.8934540389784101,2059,905231,0.1487603305785124,103,N = 103
Hungary,0.9011371828737706,2059,281052,0.1487603305785124,103,N = 103
Hungary,0.8428050590564417,2059,760105,0.1487603305785124,103,N = 103
Hungary,0.8942292757083257,2059,869091,0.1487603305785124,103,N = 103
Hungary,0.8999392980365687,2059,865336,0.1487603305785124,103,N = 103
Hungary,0.8876131627563629,2059,976416,0.1487603305785124,103,N = 103
Hungary,0.8916863187224897,2059,329552,0.1487603305785124,103,N = 103
Hungary,0.9136805353374808,2059,841713,0.1487603305785124,103,N = 103
Hungary,0.8870430857418203,2059,425248,0.1487603305785124,103,N = 103
Hungary,0.9121911919378347,2059,448873,0.1487603305785124,103,N = 103
Hungary,0.8866434959405374,2059,757420,0.1487603305785124,103,N = 103
Hungary,0.9031535241153278,2059,370508,0.1487603305785124,103,N = 103
Hungary,0.8860711006561801,2059,753218,0.1487603305785124,103,N = 103
Hungary,0.8609442889908795,2059,482669,0.1487603305785124,103,N = 103
Hungary,0.8713055239262328,2059,8054,0.1487603305785124,103,N = 103
Hungary,0.8840975423521628,2059,92181,0.1487603305785124,103,N = 103
Hungary,0.9152811201229983,2059,763776,0.1487603305785124,103,N = 103
Hungary,0.9084136918305714,2059,226683,0.1487603305785124,103,N = 103
India,0.738151280316455,2059,979350,0.4642857142857143,90,N = 90
India,0.746638312773331,2059,976699,0.4642857142857143,90,N = 90
India,0.759859758191756,2059,987940,0.4642857142857143,90,N = 90
India,0.762157813705189,2059,380195,0.4642857142857143,90,N = 90
India,0.7047386802313442,2059,171359,0.4642857142857143,90,N = 90
India,0.7900636856093319,2059,923246,0.4642857142857143,90,N = 90
India,0.7466715691096675,2059,104892,0.4642857142857143,90,N = 90
India,0.7030663343955718,2059,261692,0.4642857142857143,90,N = 90
India,0.7686994985833794,2059,138780,0.4642857142857143,90,N = 90
India,0.875940795207761,2059,319097,0.4642857142857143,90,N = 90
India,0.7834503476010924,2059,536048,0.4642857142857143,90,N = 90
India,0.7665317896608861,2059,118091,0.4642857142857143,90,N = 90
India,0.723029947320491,2059,795857,0.4642857142857143,90,N = 90
India,0.7601173030051591,2059,241766,0.4642857142857143,90,N = 90
India,0.7443539102438279,2059,786055,0.4642857142857143,90,N = 90
India,0.7720550174351909,2059,318533,0.4642857142857143,90,N = 90
India,0.7995630956054492,2059,793492,0.4642857142857143,90,N = 90
India,0.7325855922703052,2059,964079,0.4642857142857143,90,N = 90
India,0.7171505155784729,2059,958329,0.4642857142857143,90,N = 90
India,0.8844173454113816,2059,263649,0.4642857142857143,90,N = 90
India,0.8693815395540165,2059,555616,0.4642857142857143,90,N = 90
India,0.724739303562175,2059,441006,0.4642857142857143,90,N = 90
India,0.8332202154700165,2059,254718,0.4642857142857143,90,N = 90
India,0.8623865731813465,2059,609870,0.4642857142857143,90,N = 90
India,0.8272821815241886,2059,897098,0.4642857142857143,90,N = 90
India,0.7712373268954137,2059,863621,0.4642857142857143,90,N = 90
India,0.7890053908119294,2059,645975,0.4642857142857143,90,N = 90
India,0.7876861528151472,2059,863757,0.4642857142857143,90,N = 90
India,0.7984601501215309,2059,518468,0.4642857142857143,90,N = 90
India,0.8252721590184365,2059,674881,0.4642857142857143,90,N = 90
India,0.8395472880225766,2059,955081,0.4642857142857143,90,N = 90
India,0.7856765893911476,2059,659874,0.4642857142857143,90,N = 90
India,0.8082714666203225,2059,47258,0.4642857142857143,90,N = 90
India,0.720856820573468,2059,735757,0.4642857142857143,90,N = 90
India,0.8042940768126774,2059,738672,0.4642857142857143,90,N = 90
India,0.7689908222505175,2059,222753,0.4642857142857143,90,N = 90
India,0.7939142178198797,2059,867086,0.4642857142857143,90,N = 90
India,0.8459698366995364,2059,172066,0.4642857142857143,90,N = 90
India,0.7353643803122883,2059,788717,0.4642857142857143,90,N = 90
India,0.7026469880404526,2059,870414,0.4642857142857143,90,N = 90
India,0.7812063430726768,2059,482842,0.4642857142857143,90,N = 90
India,0.7269068017705519,2059,60138,0.4642857142857143,90,N = 90
India,0.7690608868496445,2059,162333,0.4642857142857143,90,N = 90
India,0.753354177730838,2059,683688,0.4642857142857143,90,N = 90
India,0.7737807186521072,2059,41563,0.4642857142857143,90,N = 90
India,0.7738326187474233,2059,671238,0.4642857142857143,90,N = 90
India,0.7797653092728504,2059,139734,0.4642857142857143,90,N = 90
India,0.7998144878625906,2059,611017,0.4642857142857143,90,N = 90
India,0.7304905848005636,2059,548738,0.4642857142857143,90,N = 90
India,0.6957266924737231,2059,60137,0.4642857142857143,90,N = 90
India,0.7062770767805953,2059,178486,0.4642857142857143,90,N = 90
India,0.8249077455094792,2059,977769,0.4642857142857143,90,N = 90
India,0.7821653358195525,2059,403427,0.4642857142857143,90,N = 90
India,0.8169501787796868,2059,438951,0.4642857142857143,90,N = 90
India,0.7761720258625578,2059,453288,0.4642857142857143,90,N = 90
India,0.8419719289566585,2059,532595,0.4642857142857143,90,N = 90
India,0.781069121075769,2059,193048,0.4642857142857143,90,N = 90
India,0.7951930087250131,2059,3132,0.4642857142857143,90,N = 90
India,0.7066434195147454,2059,645734,0.4642857142857143,90,N = 90
India,0.810426553083253,2059,251267,0.4642857142857143,90,N = 90
India,0.8275540265793089,2059,657644,0.4642857142857143,90,N = 90
India,0.7776670492207195,2059,858490,0.4642857142857143,90,N = 90
India,0.7188699688641128,2059,430907,0.4642857142857143,90,N = 90
India,0.7223352547617814,2059,425298,0.4642857142857143,90,N = 90
India,0.7332637800054497,2059,175989,0.4642857142857143,90,N = 90
India,0.7741226507944414,2059,735818,0.4642857142857143,90,N = 90
India,0.7400751833937493,2059,698900,0.4642857142857143,90,N = 90
India,0.7028930025546246,2059,922043,0.4642857142857143,90,N = 90
India,0.7955187598620832,2059,775964,0.4642857142857143,90,N = 90
India,0.8003785737393821,2059,153474,0.4642857142857143,90,N = 90
India,0.8233145256438318,2059,803483,0.4642857142857143,90,N = 90
India,0.7916899415291558,2059,992259,0.4642857142857143,90,N = 90
India,0.6968864494064693,2059,357628,0.4642857142857143,90,N = 90
India,0.7014406492870678,2059,182331,0.4642857142857143,90,N = 90
India,0.809212796015459,2059,851945,0.4642857142857143,90,N = 90
India,0.8092705883207543,2059,940112,0.4642857142857143,90,N = 90
India,0.780238406827727,2059,974896,0.4642857142857143,90,N = 90
India,0.8309854378803769,2059,86883,0.4642857142857143,90,N = 90
India,0.7382168377082448,2059,878964,0.4642857142857143,90,N = 90
India,0.7355079357081061,2059,468210,0.4642857142857143,90,N = 90
India,0.7031785126994438,2059,431765,0.4642857142857143,90,N = 90
India,0.8438054593366412,2059,828989,0.4642857142857143,90,N = 90
India,0.8014509540819491,2059,905231,0.4642857142857143,90,N = 90
India,0.7261079904169593,2059,281052,0.4642857142857143,90,N = 90
India,0.8184205778066493,2059,760105,0.4642857142857143,90,N = 90
India,0.7563683127400985,2059,869091,0.4642857142857143,90,N = 90
India,0.7669571615268787,2059,865336,0.4642857142857143,90,N = 90
India,0.6903275832558134,2059,976416,0.4642857142857143,90,N = 90
India,0.7599109540943882,2059,329552,0.4642857142857143,90,N = 90
India,0.7585049039510704,2059,841713,0.4642857142857143,90,N = 90
India,0.7631193305880127,2059,425248,0.4642857142857143,90,N = 90
India,0.7909352011296145,2059,448873,0.4642857142857143,90,N = 90
India,0.7537052425995274,2059,757420,0.4642857142857143,90,N = 90
India,0.823793928441414,2059,370508,0.4642857142857143,90,N = 90
India,0.8018463153736751,2059,753218,0.4642857142857143,90,N = 90
India,0.7896193361562104,2059,482669,0.4642857142857143,90,N = 90
India,0.6765436258226958,2059,8054,0.4642857142857143,90,N = 90
