run,noise,agent_1,agent_2,agent_3,agent_4,agent_5,agent_6,agent_7,agent_8,aggregate_welfare,ordinal_harm_blind,cardinal_harm,inequality,gini
32,0.0001,17,24,43,45,54,35,58,30,-1.288888888888889,7.0,1.6666666666666667,0.28888888888888886,0.03080855998313292
33,0.0001,17,22,35,27,43,45,51,59,-1.1333333333333333,1.0,1.1777777777777778,0.3111111111111111,0.040093321825439565
34,0.0001,17,24,29,36,44,49,65,58,-1.6444444444444444,1.0,1.6444444444444444,0.4444444444444444,0.05347124824684424
35,0.0001,17,25,32,35,50,41,74,60,-1.9111111111111112,2.0,1.9111111111111112,0.6444444444444445,0.06792061039211883
36,0.0001,18,22,33,34,53,38,44,60,-1.2,2.0,1.2,0.3111111111111111,0.03180410168767356
37,0.0001,17,24,30,50,42,58,35,54,-1.3777777777777778,4.0,1.511111111111111,0.28888888888888886,0.03387096774193532
38,0.0001,17,22,29,56,65,42,35,48,-1.4666666666666666,6.0,1.6,0.4444444444444444,0.05755598931580019
39,0.0001,17,24,29,36,44,54,48,63,-1.488888888888889,1.0,1.488888888888889,0.4,0.04374039938556051
40,0.0001,17,24,30,56,43,66,34,46,-1.511111111111111,5.0,1.6666666666666667,0.4666666666666667,0.05216414863209473
41,0.0001,17,35,44,23,59,29,47,59,-1.4444444444444444,6.0,1.7555555555555555,0.3111111111111111,0.045102030299907225
42,0.0001,17,22,30,36,40,46,56,63,-1.3777777777777778,0.0,1.3777777777777778,0.4,0.04999999999999982
43,0.0001,17,23,29,57,34,47,40,66,-1.4444444444444444,3.0,1.4666666666666666,0.4666666666666667,0.059479027105018956
44,0.0001,17,21,32,36,55,44,57,45,-1.3111111111111111,3.0,1.3111111111111111,0.26666666666666666,0.03300672480823774
45,0.0001,17,22,43,28,34,63,51,65,-1.6666666666666667,3.0,1.6888888888888889,0.4444444444444444,0.07019624488165377
46,0.0001,19,36,23,29,46,41,53,68,-1.488888888888889,3.0,1.5333333333333334,0.4666666666666667,0.04850230414746526
47,0.0001,19,24,32,35,58,43,49,63,-1.6666666666666667,2.0,1.6666666666666667,0.35555555555555557,0.03846249875162289
48,0.0001,17,23,37,43,27,60,65,47,-1.5777777777777777,4.0,1.711111111111111,0.4444444444444444,0.06066083527151367
49,0.0001,17,25,31,52,37,42,64,48,-1.511111111111111,4.0,1.511111111111111,0.4222222222222222,0.036341363821968065
50,0.0001,17,25,31,36,43,48,50,57,-1.3111111111111111,0.0,1.3111111111111111,0.26666666666666666,0.01916307659976879
