run,noise,agent_1,agent_2,agent_3,agent_4,agent_5,agent_6,agent_7,agent_8,aggregate_welfare,ordinal_harm_blind,cardinal_harm,inequality,gini
22,0.0001,34,16,35,25,46,34,27,22,0.9827586206896551,11.0,0.5344827586206896,-0.20689655172413793,-0.05122695917675002
23,0.0001,36,15,24,33,44,35,29,20,1.0344827586206897,10.0,0.41379310344827586,-0.22413793103448276,-0.043346312414109134
24,0.0001,38,15,22,50,40,36,29,26,0.6896551724137931,11.0,0.6551724137931034,-0.1206896551724138,-0.02826752533783794
25,0.0001,36,15,22,35,32,45,30,26,0.9482758620689655,10.0,0.3620689655172414,-0.20689655172413793,-0.05256812829426938
26,0.0001,34,16,51,23,39,37,31,22,0.7413793103448276,11.0,0.7068965517241379,-0.1206896551724138,-0.02756115799594072
27,0.0001,34,16,38,24,46,36,27,22,0.9137931034482759,11.0,0.5862068965517241,-0.20689655172413793,-0.04154154154154166
28,0.0001,36,15,23,51,35,32,30,22,0.896551724137931,11.0,0.6379310344827587,-0.10344827586206896,-0.02841160832964129
29,0.0001,34,16,34,23,35,45,31,24,0.9310344827586207,11.0,0.41379310344827586,-0.22413793103448276,-0.05994527585436682
30,0.0001,36,16,46,21,32,34,32,22,0.9827586206896551,11.0,0.6551724137931034,-0.20689655172413793,-0.044950808549135024
31,0.0001,40,15,26,35,40,46,29,24,0.7068965517241379,10.0,0.43103448275862066,-0.1896551724137931,-0.043720190779014345
32,0.0001,38,15,25,38,40,42,27,24,0.8103448275862069,10.0,0.4482758620689655,-0.25862068965517243,-0.05269727558884196
33,0.0001,34,16,34,24,36,47,31,24,0.8620689655172413,11.0,0.43103448275862066,-0.1896551724137931,-0.05531751263458595
34,0.0001,36,15,22,35,48,38,29,22,0.8793103448275862,10.0,0.5,-0.15517241379310345,-0.02967457253171557
35,0.0001,36,15,23,36,49,40,25,28,0.7586206896551724,10.0,0.5344827586206896,-0.13793103448275862,-0.03228228228228236
36,0.0001,36,15,24,31,46,36,29,22,0.9827586206896551,10.0,0.4482758620689655,-0.1896551724137931,-0.042858758339930025
37,0.0001,38,15,32,23,48,42,29,22,0.8103448275862069,11.0,0.5862068965517241,-0.15517241379310345,-0.02257679366113119
38,0.0001,34,15,34,22,48,48,27,22,0.7931034482758621,11.0,0.5862068965517241,-0.15517241379310345,-0.010837837837837982
39,0.0001,38,15,22,36,52,36,27,22,0.8275862068965517,10.0,0.6206896551724138,-0.08620689655172414,-0.016265257192676685
40,0.0001,36,15,23,36,37,40,29,26,0.9310344827586207,10.0,0.3793103448275862,-0.29310344827586204,-0.06717668081304451
41,0.0001,36,15,25,41,37,52,30,23,0.6379310344827587,10.0,0.5689655172413793,-0.08620689655172414,-0.02413127413127425
42,0.0001,36,15,24,54,33,35,29,22,0.8275862068965517,10.0,0.6896551724137931,-0.05172413793103448,-0.021305579773321703
43,0.0001,42,15,27,37,54,40,28,20,0.5689655172413793,10.0,0.7413793103448276,-0.05172413793103448,-0.007989929092590886
44,0.0001,36,15,23,50,38,34,31,26,0.7413793103448276,11.0,0.6206896551724138,-0.1206896551724138,-0.038430723213332074
45,0.0001,34,15,22,31,46,38,31,28,0.8793103448275862,9.0,0.41379310344827586,-0.1896551724137931,-0.05212355212355213
46,0.0001,38,15,22,33,47,33,33,24,0.8793103448275862,9.0,0.5,-0.1724137931034483,-0.043960286817429806
47,0.0001,36,15,23,37,50,38,27,22,0.8275862068965517,10.0,0.5689655172413793,-0.1206896551724138,-0.023321708805579933
48,0.0001,36,15,22,31,45,40,27,22,1.0,10.0,0.43103448275862066,-0.20689655172413793,-0.031115148762207667
49,0.0001,50,15,26,36,49,40,27,22,0.5344827586206896,10.0,0.7758620689655172,-0.1206896551724138,-0.009535951045385183
50,0.0001,36,15,22,37,52,36,28,22,0.8275862068965517,10.0,0.603448275862069,-0.08620689655172414,-0.019289450741063696
