run,noise,agent_1,agent_2,agent_3,agent_4,agent_5,agent_6,agent_7,agent_8,aggregate_welfare,ordinal_harm_blind,cardinal_harm,inequality,gini
24,0.0001,30,254,78,147,103,122,230,280,-6.60377358490566,9.0,6.6415094339622645,1.650943396226415,0.08171872044637785
25,0.0001,30,104,131,80,265,155,191,283,-6.556603773584905,4.0,6.59433962264151,1.679245283018868,0.07740098157907216
26,0.0001,36,293,57,149,116,319,82,342,-8.018867924528301,10.0,8.245283018867925,2.1792452830188678,0.1459155308464848
27,0.0001,85,179,103,155,258,230,204,129,-7.537735849056604,9.0,7.537735849056604,0.9245283018867925,-0.028353034251675346
28,0.0001,30,149,53,77,100,215,206,123,-3.858490566037736,8.0,3.9339622641509435,1.0377358490566038,0.07820215573112765
29,0.0001,54,77,150,101,131,209,292,185,-6.179245283018868,4.0,6.179245283018868,1.5377358490566038,0.047400867144188785
30,0.0001,32,50,193,72,95,234,203,117,-4.264150943396227,6.0,4.283018867924528,1.1981132075471699,0.09844156035908336
31,0.0001,32,199,93,68,125,172,148,279,-5.39622641509434,8.0,5.415094339622642,1.6226415094339623,0.07280136516972369
32,0.0001,31,52,75,122,151,175,100,200,-3.4150943396226414,6.0,3.5,0.8867924528301887,0.05921511816647196
33,0.0001,30,129,185,56,223,106,80,152,-3.9339622641509435,9.0,4.216981132075472,1.1132075471698113,0.06736721093223963
34,0.0001,37,254,66,225,274,112,187,89,-6.60377358490566,11.0,6.735849056603773,1.528301886792453,0.08634090694155461
35,0.0001,32,210,108,55,120,201,236,138,-5.245283018867925,7.0,5.264150943396227,1.2169811320754718,0.060745320855615015
36,0.0001,32,239,81,203,51,155,148,182,-5.160377358490566,11.0,5.462264150943396,1.2452830188679245,0.06526577748422913
37,0.0001,30,235,136,76,53,106,208,184,-4.566037735849057,8.0,4.867924528301887,1.2264150943396226,0.08842483978027005
38,0.0001,30,52,164,107,79,222,193,131,-4.09433962264151,7.0,4.150943396226415,1.1037735849056605,0.07420042403464455
39,0.0001,30,123,52,101,156,174,76,195,-3.4245283018867925,8.0,3.792452830188679,0.8490566037735849,0.05600942830274325
40,0.0001,32,50,130,185,74,152,277,105,-4.349056603773585,7.0,4.433962264150943,1.6037735849056605,0.1061320237050043
41,0.0001,30,79,69,285,104,156,182,131,-4.6415094339622645,8.0,4.679245283018868,1.6981132075471699,0.09132622643652044
42,0.0001,30,53,108,80,130,238,152,186,-4.084905660377358,4.0,4.122641509433962,1.2547169811320755,0.07847119784454204
43,0.0001,30,206,107,87,240,180,130,155,-5.5754716981132075,9.0,5.613207547169812,1.2735849056603774,0.030949565949727864
44,0.0001,38,194,87,59,112,246,225,171,-5.547169811320755,8.0,5.547169811320755,1.2547169811320755,0.07104487112866353
45,0.0001,32,54,291,218,241,265,146,212,-8.632075471698114,9.0,8.650943396226415,1.7358490566037736,0.04730211567149123
46,0.0001,54,75,161,111,150,219,248,194,-6.30188679245283,4.0,6.30188679245283,1.1226415094339623,0.017784774801009373
47,0.0001,30,155,52,75,203,177,100,129,-3.556603773584906,9.0,3.69811320754717,0.9245283018867925,0.06234930861595456
48,0.0001,30,56,242,113,557,616,80,588,-16.39622641509434,6.0,16.67924528301887,4.820754716981132,0.23250454322833414
49,0.0001,30,53,137,77,244,101,178,209,-4.5754716981132075,4.0,4.613207547169812,1.3113207547169812,0.09456014548676617
50,0.0001,30,54,233,80,158,168,204,124,-4.783018867924528,6.0,4.820754716981132,1.2075471698113207,0.070303317568702
