run,noise,agent_1,agent_2,agent_3,agent_4,agent_5,agent_6,agent_7,agent_8,aggregate_welfare,ordinal_harm_blind,cardinal_harm,inequality,gini
32,0.0001,28,93,46,43,118,68,80,111,-4.482142857142857,7.0,4.482142857142857,1.1071428571428572,0.11413969335604768
33,0.0001,34,66,30,85,51,77,92,106,-3.6607142857142856,5.0,3.767857142857143,0.8571428571428571,0.0910351201478743
34,0.0001,47,42,30,59,87,103,119,71,-3.9642857142857144,5.0,4.071428571428571,1.0892857142857142,0.11245519713261642
35,0.0001,45,63,30,81,74,100,110,88,-4.553571428571429,5.0,4.660714285714286,0.9285714285714286,0.06895093062605762
36,0.0001,28,64,46,102,48,67,91,116,-4.035714285714286,5.0,4.035714285714286,1.0714285714285714,0.10364768683274028
37,0.0001,46,61,37,88,113,54,99,74,-4.214285714285714,8.0,4.214285714285714,0.8571428571428571,0.07430069930069938
38,0.0001,38,64,30,84,48,74,115,98,-3.8392857142857144,6.0,3.9464285714285716,1.0178571428571428,0.10480943738656978
39,0.0001,42,84,30,59,73,59,97,110,-3.892857142857143,5.0,4.0,0.9285714285714286,0.08348375451263546
40,0.0001,45,66,30,103,84,90,69,117,-4.785714285714286,5.0,4.892857142857143,1.0535714285714286,0.07905629139072845
41,0.0001,55,108,30,124,42,88,73,75,-4.625,11.0,4.767857142857143,1.1785714285714286,0.10378151260504209
42,0.0001,39,72,30,65,88,49,106,120,-4.160714285714286,5.0,4.267857142857143,1.1071428571428572,0.11423550087873457
43,0.0001,40,91,31,51,56,84,113,127,-4.589285714285714,5.0,4.678571428571429,1.2142857142857142,0.12478920741989885
44,0.0001,36,117,30,61,73,49,103,86,-3.9107142857142856,7.0,4.017857142857143,1.0535714285714286,0.11531531531531525
45,0.0001,34,54,30,102,96,117,80,67,-4.357142857142857,8.0,4.464285714285714,1.0535714285714286,0.10948275862068968
46,0.0001,53,42,30,106,70,69,118,95,-4.410714285714286,6.0,4.517857142857143,1.0714285714285714,0.10291595197255576
47,0.0001,83,41,53,71,102,67,114,104,-5.339285714285714,6.0,5.339285714285714,0.8035714285714286,0.04881889763779523
48,0.0001,33,105,30,46,85,106,58,72,-3.5535714285714284,9.0,3.6607142857142856,0.8571428571428571,0.11401869158878508
49,0.0001,132,43,54,71,104,68,82,116,-5.964285714285714,8.0,5.964285714285714,1.0892857142857142,0.0712686567164178
50,0.0001,34,74,48,54,118,89,62,105,-4.428571428571429,6.0,4.428571428571429,1.0,0.08690068493150682
