run,noise,agent_1,agent_2,agent_3,agent_4,agent_5,agent_6,agent_7,agent_8,aggregate_welfare,ordinal_harm_blind,cardinal_harm,inequality,gini
36,0.0001,9,24,30,15,41,25,19,38,-0.4594594594594595,8.0,1.1081081081081081,0.10810810810810811,0.0037043045641358407
37,0.0001,9,14,14,19,22,34,17,33,0.5945945945945946,4.0,0.16216216216216217,-0.08108108108108109,0.00013419216317767102
38,0.0001,9,14,14,21,29,37,19,23,0.4864864864864865,5.0,0.35135135135135137,0.0,-0.002357255107386047
39,0.0001,9,13,16,22,17,25,17,35,0.8108108108108109,3.0,0.02702702702702703,-0.05405405405405406,-0.017221908526256158
40,0.0001,9,13,16,14,26,18,29,22,1.0,4.0,0.02702702702702703,-0.21621621621621623,-0.0318322981366459
41,0.0001,9,13,22,32,42,16,39,20,-0.24324324324324326,7.0,1.054054054054054,0.13513513513513514,0.03793084027934235
42,0.0001,9,13,15,19,31,20,29,24,0.6486486486486487,3.0,0.16216216216216217,-0.16216216216216217,-0.023573369565217384
43,0.0001,9,24,14,17,19,21,30,45,0.13513513513513514,4.0,0.5135135135135135,0.21621621621621623,0.01964415836774358
44,0.0001,9,12,19,16,16,31,27,40,0.3783783783783784,3.0,0.1891891891891892,0.08108108108108109,0.027621483375959155
45,0.0001,9,14,26,15,15,21,33,47,0.10810810810810811,3.0,0.5405405405405406,0.2702702702702703,0.049516908212560384
46,0.0001,9,13,16,14,17,34,44,30,0.1891891891891892,3.0,0.43243243243243246,0.1891891891891892,0.053518791451731884
47,0.0001,9,14,14,17,31,29,19,26,0.6756756756756757,4.0,0.1891891891891892,-0.16216216216216217,-0.018355209187858712
48,0.0001,9,14,19,15,18,24,37,36,0.32432432432432434,3.0,0.1891891891891892,0.0,0.014471688574317687
49,0.0001,9,13,16,16,15,42,25,37,0.2972972972972973,4.0,0.35135135135135137,0.13513513513513514,0.047028147775823204
50,0.0001,9,15,15,16,33,30,26,22,0.4864864864864865,4.0,0.2972972972972973,-0.10810810810810811,-0.015911471974855873
