run,noise,agent_1,agent_2,agent_3,agent_4,agent_5,agent_6,agent_7,agent_8,aggregate_welfare,ordinal_harm_blind,cardinal_harm,inequality,gini
21,0.0001,27,27,34,30,32,31,42,38,0.6862745098039216,4.0,0.13725490196078433,-0.2549019607843137,-0.0590374857616236
22,0.0001,24,26,27,32,28,32,34,46,0.9215686274509803,1.0,0.0196078431372549,-0.11764705882352941,-0.034964181048518395
23,0.0001,23,27,28,32,36,34,39,43,0.6666666666666666,1.0,0.0,-0.1568627450980392,-0.034067464410975745
24,0.0001,25,23,33,33,33,32,39,39,0.7647058823529411,4.0,0.0784313725490196,-0.23529411764705882,-0.05191134714481027
25,0.0001,26,33,36,32,29,43,37,43,0.3333333333333333,5.0,0.27450980392156865,-0.21568627450980393,-0.04914995640802089
26,0.0001,24,29,33,30,31,32,36,38,0.8431372549019608,3.0,0.09803921568627451,-0.27450980392156865,-0.07123971797884843
27,0.0001,26,30,36,32,31,36,29,37,0.7647058823529411,6.0,0.21568627450980393,-0.3333333333333333,-0.0781759385844989
28,0.0001,20,28,28,31,29,36,31,38,1.0784313725490196,2.0,0.0196078431372549,-0.19607843137254902,-0.05008691263877996
29,0.0001,26,29,34,30,29,39,31,46,0.6274509803921569,4.0,0.1568627450980392,-0.1568627450980392,-0.04435401310401299
30,0.0001,24,27,34,30,29,43,34,38,0.7254901960784313,4.0,0.0784313725490196,-0.17647058823529413,-0.04198841698841704
31,0.0001,27,25,34,30,30,36,31,42,0.803921568627451,5.0,0.13725490196078433,-0.21568627450980393,-0.05512718600953903
32,0.0001,26,30,29,35,27,38,35,42,0.6666666666666666,4.0,0.11764705882352941,-0.23529411764705882,-0.051243036930059827
33,0.0001,22,27,31,32,29,34,33,41,0.9215686274509803,3.0,0.0,-0.17647058823529413,-0.05102843807663082
34,0.0001,27,27,36,30,29,36,31,40,0.7843137254901961,4.0,0.17647058823529413,-0.29411764705882354,-0.06474345439189189
35,0.0001,24,26,27,32,29,33,35,34,1.0980392156862746,2.0,0.0196078431372549,-0.3333333333333333,-0.07001689189189197
36,0.0001,25,27,28,37,27,32,42,39,0.7647058823529411,4.0,0.0784313725490196,-0.21568627450980393,-0.03829267010200854
37,0.0001,23,29,26,32,32,35,37,40,0.8235294117647058,1.0,0.0392156862745098,-0.21568627450980393,-0.04740370291551388
38,0.0001,20,28,29,30,29,31,38,42,0.9607843137254902,1.0,0.0196078431372549,-0.11764705882352941,-0.03511051537367327
39,0.0001,26,32,40,34,35,32,29,43,0.49019607843137253,7.0,0.3333333333333333,-0.21568627450980393,-0.05655978857085864
40,0.0001,26,33,38,30,27,30,32,39,0.803921568627451,8.0,0.3137254901960784,-0.29411764705882354,-0.06493110757816645
41,0.0001,26,25,27,30,30,36,34,36,1.0196078431372548,2.0,0.058823529411764705,-0.3333333333333333,-0.0660722197607444
42,0.0001,24,30,32,33,27,33,36,40,0.803921568627451,3.0,0.09803921568627451,-0.23529411764705882,-0.06002914679385274
43,0.0001,40,24,33,30,43,31,35,32,0.5490196078431373,11.0,0.45098039215686275,-0.17647058823529413,-0.05047398144413062
44,0.0001,23,21,29,30,37,35,41,52,0.5490196078431373,2.0,0.0196078431372549,0.058823529411764705,0.014824526018555773
45,0.0001,28,24,32,30,29,28,33,43,0.9607843137254902,5.0,0.11764705882352941,-0.17647058823529413,-0.05535343035343043
46,0.0001,24,26,32,33,29,28,34,41,0.9607843137254902,4.0,0.0392156862745098,-0.21568627450980393,-0.05231699310646687
47,0.0001,27,22,31,32,29,34,32,41,0.9411764705882353,4.0,0.0784313725490196,-0.17647058823529413,-0.05217414995640812
48,0.0001,23,24,32,30,32,41,42,38,0.6666666666666666,3.0,0.0196078431372549,-0.17647058823529413,-0.0264338766247163
49,0.0001,27,22,31,30,29,33,41,37,0.9019607843137255,4.0,0.0784313725490196,-0.17647058823529413,-0.0438918918918918
50,0.0001,24,28,35,30,32,34,36,39,0.7450980392156863,3.0,0.11764705882352941,-0.2549019607843137,-0.06340351979886871
