run,noise,agent_1,agent_2,agent_3,agent_4,agent_5,agent_6,agent_7,agent_8,aggregate_welfare,ordinal_harm_blind,cardinal_harm,inequality,gini
17,0.0001,14,23,21,27,21,35,31,30,0.6976744186046512,5.0,0.09302325581395349,-0.16279069767441862,-0.03994537384772978
18,0.0001,15,22,21,21,39,26,36,32,0.46511627906976744,5.0,0.2558139534883721,-0.09302325581395349,-0.015940143135979357
19,0.0001,16,19,21,27,24,26,34,29,0.8372093023255814,3.0,0.023255813953488372,-0.23255813953488372,-0.056034482758620774
20,0.0001,15,19,21,21,22,31,29,27,1.0930232558139534,2.0,0.0,-0.27906976744186046,-0.05873718546132345
21,0.0001,17,19,18,21,26,25,32,36,0.8837209302325582,2.0,0.046511627906976744,-0.20930232558139536,-0.03412726626377549
22,0.0001,14,21,20,25,26,23,37,33,0.7674418604651163,4.0,0.046511627906976744,-0.11627906976744186,-0.02839629180384695
23,0.0001,14,27,19,23,27,30,29,41,0.5116279069767442,3.0,0.18604651162790697,-0.023255813953488372,-0.02508210180623993
24,0.0001,14,27,20,30,31,24,24,40,0.5116279069767442,7.0,0.2558139534883721,-0.046511627906976744,-0.027463054187192304
25,0.0001,14,19,21,22,23,32,39,37,0.5813953488372093,1.0,0.0,-0.06976744186046512,-0.00047892720306519365
26,0.0001,15,19,23,21,24,38,30,32,0.6976744186046512,3.0,0.06976744186046512,-0.11627906976744186,-0.023856264936838567
27,0.0001,14,19,21,22,21,32,24,33,1.069767441860465,2.0,0.0,-0.20930232558139536,-0.041249536522061536
28,0.0001,14,28,21,23,25,26,31,31,0.7674418604651163,4.0,0.20930232558139536,-0.2558139534883721,-0.06482845260786707
29,0.0001,14,19,21,24,24,29,23,33,1.0465116279069768,3.0,0.0,-0.20930232558139536,-0.052023787571455093
30,0.0001,14,24,21,21,24,31,35,32,0.6976744186046512,3.0,0.11627906976744186,-0.16279069767441862,-0.037470126322977304
31,0.0001,14,19,20,21,25,28,33,35,0.8604651162790697,0.0,0.0,-0.16279069767441862,-0.023983200707338614
32,0.0001,16,20,20,23,36,24,45,31,0.3953488372093023,3.0,0.3023255813953488,0.023255813953488372,0.0032678428227745915
33,0.0001,16,19,20,25,25,27,32,37,0.7209302325581395,0.0,0.023255813953488372,-0.16279069767441862,-0.036133985246183054
34,0.0001,14,19,22,20,26,30,34,41,0.6046511627906976,1.0,0.0,-0.023255813953488372,-0.0002092400401740857
35,0.0001,14,20,29,24,24,24,33,32,0.7441860465116279,4.0,0.16279069767441862,-0.20930232558139536,-0.05103448275862088
36,0.0001,14,21,23,21,21,27,32,32,0.9534883720930233,2.0,0.046511627906976744,-0.23255813953488372,-0.049489980140819734
37,0.0001,15,20,22,22,33,31,23,29,0.8604651162790697,4.0,0.06976744186046512,-0.23255813953488372,-0.050906277630415664
38,0.0001,15,19,21,22,27,33,31,32,0.7441860465116279,2.0,0.0,-0.23255813953488372,-0.039784482758620676
39,0.0001,15,20,24,23,28,26,33,29,0.7906976744186046,3.0,0.046511627906976744,-0.23255813953488372,-0.062347614071752044
40,0.0001,14,19,19,24,27,31,36,32,0.6976744186046512,1.0,0.0,-0.13953488372093023,-0.02138101741208609
41,0.0001,15,19,19,26,30,26,35,31,0.7209302325581395,2.0,0.0,-0.18604651162790697,-0.036133985246183054
42,0.0001,14,19,22,28,33,27,32,37,0.46511627906976744,3.0,0.06976744186046512,-0.11627906976744186,-0.026553350683149013
43,0.0001,15,19,23,20,34,33,25,38,0.5813953488372093,3.0,0.06976744186046512,-0.11627906976744186,-0.013763951357654625
44,0.0001,14,19,19,22,26,30,24,31,1.0930232558139534,2.0,0.0,-0.2558139534883721,-0.04792637465051275
45,0.0001,16,21,22,25,35,28,34,32,0.4418604651162791,3.0,0.16279069767441862,-0.20930232558139536,-0.045471102476930536
46,0.0001,15,19,23,19,24,37,34,31,0.6976744186046512,3.0,0.046511627906976744,-0.13953488372093023,-0.016430522362581135
47,0.0001,14,22,19,22,24,23,39,29,0.9302325581395349,3.0,0.06976744186046512,-0.06976744186046512,-0.029992816091954033
48,0.0001,14,19,23,23,21,34,27,34,0.8604651162790697,3.0,0.0,-0.18604651162790697,-0.0316755083996465
49,0.0001,18,22,20,26,20,31,29,31,0.813953488372093,4.0,0.13953488372093023,-0.3488372093023256,-0.0687248380885701
50,0.0001,14,19,19,22,22,33,26,35,0.9767441860465116,1.0,0.0,-0.16279069767441862,-0.024455535390199623
