run,noise,agent_1,agent_2,agent_3,agent_4,agent_5,agent_6,agent_7,agent_8,aggregate_welfare,ordinal_harm_blind,cardinal_harm,inequality,gini
15,0.0001,28,38,58,47,92,80,69,104,-1.6103896103896105,3.0,1.6103896103896105,0.2597402597402597,0.006644518272425293
16,0.0001,30,103,61,50,75,83,117,90,-2.8181818181818183,6.0,2.8181818181818183,0.4025974025974026,-0.015394088669950623
17,0.0001,25,56,32,47,83,106,71,92,-1.5584415584415585,5.0,1.6233766233766234,0.3246753246753247,0.02741350446428581
18,0.0001,24,37,51,75,101,64,59,90,-1.4155844155844155,5.0,1.5454545454545454,0.2727272727272727,0.005524664955802727
19,0.0001,27,34,41,52,67,107,78,87,-1.3116883116883118,2.0,1.3116883116883118,0.3116883116883117,0.026840046363373116
20,0.0001,32,43,26,60,89,70,75,106,-1.4155844155844155,4.0,1.5584415584415585,0.3116883116883117,0.02298973481608213
21,0.0001,29,42,70,61,52,85,97,109,-1.9870129870129871,2.0,2.0,0.3116883116883117,0.001998689384010488
22,0.0001,23,30,81,47,90,54,109,61,-1.3376623376623376,6.0,1.6363636363636365,0.38961038961038963,0.041017316017316174
23,0.0001,21,35,46,108,66,73,88,95,-1.8181818181818181,4.0,1.8181818181818181,0.4025974025974026,0.03054511278195493
24,0.0001,28,44,31,79,66,87,53,104,-1.2987012987012987,4.0,1.5844155844155845,0.2597402597402597,0.0219947735191639
25,0.0001,27,36,49,99,110,90,72,64,-2.012987012987013,6.0,2.1818181818181817,0.35064935064935066,0.02040349960825294
26,0.0001,31,34,53,81,63,90,75,110,-1.8831168831168832,3.0,1.8831168831168832,0.2987012987012987,0.001961957967544725
27,0.0001,33,38,44,91,61,84,74,105,-1.7922077922077921,3.0,1.7922077922077921,0.2077922077922078,-0.001549865229110381
28,0.0001,25,43,51,70,87,56,112,95,-1.9090909090909092,3.0,1.974025974025974,0.4025974025974026,0.015538033395176454
29,0.0001,33,43,49,84,70,115,60,95,-2.038961038961039,4.0,2.155844155844156,0.33766233766233766,0.0017889669529014274
30,0.0001,27,42,103,52,73,64,57,90,-1.5064935064935066,6.0,1.6623376623376624,0.2597402597402597,-0.007100674915635485
31,0.0001,26,35,41,55,80,99,65,92,-1.3116883116883118,3.0,1.3636363636363635,0.22077922077922077,0.019740654882642872
32,0.0001,30,45,38,54,100,101,72,79,-1.6493506493506493,5.0,1.6493506493506493,0.19480519480519481,0.008980181668043041
33,0.0001,31,44,64,84,98,66,108,115,-2.831168831168831,2.0,2.831168831168831,0.36363636363636365,-0.0036299765807961126
34,0.0001,28,37,43,64,53,80,86,111,-1.4285714285714286,1.0,1.4285714285714286,0.35064935064935066,0.0217700626067161
35,0.0001,25,34,56,48,109,96,72,77,-1.6233766233766234,5.0,1.6233766233766234,0.36363636363636365,0.02773556231003038
36,0.0001,46,37,62,51,73,88,106,96,-2.168831168831169,3.0,2.168831168831169,0.16883116883116883,-0.023096089956554877
37,0.0001,25,33,57,109,49,83,70,94,-1.6623376623376624,5.0,1.7142857142857142,0.36363636363636365,0.028021978021978144
38,0.0001,45,39,59,50,75,87,107,102,-2.2337662337662336,3.0,2.2337662337662336,0.15584415584415584,-0.01747720364741623
39,0.0001,26,63,103,112,92,48,75,80,-2.688311688311688,10.0,2.857142857142857,0.38961038961038963,-0.012073694252325184
40,0.0001,31,40,49,54,97,65,78,86,-1.4025974025974026,3.0,1.4025974025974026,0.12987012987012986,-0.01678571428571418
41,0.0001,21,30,38,49,75,65,95,88,-0.8961038961038961,2.0,0.8961038961038961,0.23376623376623376,0.03923923148435082
42,0.0001,25,32,56,69,118,83,108,105,-2.6493506493506493,3.0,2.6493506493506493,0.4805194805194805,0.03571428571428581
43,0.0001,25,35,41,105,79,54,64,93,-1.3506493506493507,5.0,1.5064935064935066,0.3116883116883117,0.03117799539170507
44,0.0001,30,77,32,58,66,89,52,99,-1.4415584415584415,5.0,1.7272727272727273,0.16883116883116883,-0.0028046009656346182
45,0.0001,38,70,45,102,59,122,87,115,-3.1948051948051948,6.0,3.1948051948051948,0.36363636363636365,-0.001903269144648334
46,0.0001,41,59,49,64,86,109,75,127,-2.831168831168831,3.0,2.831168831168831,0.38961038961038963,-0.010597189695550346
47,0.0001,26,30,41,108,57,95,82,101,-1.922077922077922,4.0,1.922077922077922,0.33766233766233766,0.04404761904761911
48,0.0001,25,35,45,55,103,82,91,68,-1.4545454545454546,3.0,1.5714285714285714,0.2857142857142857,0.021329365079365115
49,0.0001,30,37,90,81,46,56,110,72,-1.6883116883116882,7.0,1.9090909090909092,0.3116883116883117,0.012246852764094207
50,0.0001,28,40,52,58,88,94,99,72,-1.8051948051948052,3.0,1.87012987012987,0.19480519480519481,-0.005010761366693428
